Format Version,1.21,Take Name,Cabeza,Capture Frame Rate,120.000000,Export Frame Rate,30.000000,Capture Start Time,2017-11-09 10.32.21.262 AM,Total Frames in Take,1014,Total Exported Frames,254,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Head,Head,Head,RArm,RArm,RArm,RLeg,RLeg,RLeg,LLeg,LLeg,LLeg,Torso,Torso,Torso,LArm,LArm,LArm
,,"8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E357069","8392B20CF49E357069","8392B20CF49E357069","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E3570B8","8392B20CF49E3570B8","8392B20CF49E3570B8"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
102,3.400000,-0.143574,1.704085,-0.004079,-0.057139,0.829408,-0.302273,-0.097848,0.093074,-0.233675,-0.096859,0.088519,0.214969,-0.160947,1.111435,-0.015853,-0.119715,0.835517,0.267847
103,3.433333,-0.143761,1.703607,0.000213,-0.057926,0.829685,-0.302570,-0.097841,0.093079,-0.233670,-0.096848,0.088525,0.214962,-0.160940,1.111495,-0.015661,-0.118897,0.835554,0.268079
104,3.466667,-0.143877,1.703199,0.004294,-0.058637,0.829921,-0.302699,-0.097833,0.093060,-0.233666,-0.096838,0.088535,0.214968,-0.160958,1.111486,-0.015418,-0.117782,0.835588,0.268541
105,3.500000,-0.143911,1.702856,0.008267,-0.059635,0.830144,-0.302860,-0.097835,0.093083,-0.233662,-0.096816,0.088562,0.214966,-0.160970,1.111501,-0.015175,-0.117155,0.835658,0.268863
106,3.533333,-0.143827,1.702585,0.012132,-0.060667,0.830450,-0.302969,-0.097840,0.093073,-0.233655,-0.096759,0.088553,0.214970,-0.160957,1.111536,-0.015008,-0.116625,0.835802,0.269241
107,3.566667,-0.143630,1.702137,0.016109,-0.061756,0.830715,-0.302984,-0.097845,0.093085,-0.233654,-0.096764,0.088550,0.214973,-0.160959,1.111585,-0.014851,-0.116166,0.836053,0.269625
108,3.600000,-0.143512,1.701654,0.020418,-0.062858,0.830932,-0.303021,-0.097856,0.093084,-0.233654,-0.096753,0.088548,0.214984,-0.160944,1.111636,-0.014696,-0.115816,0.836345,0.269991
109,3.633333,-0.143285,1.701015,0.024735,-0.063932,0.831040,-0.302995,-0.097856,0.093098,-0.233653,-0.096808,0.088557,0.214991,-0.160963,1.111663,-0.014607,-0.115355,0.836796,0.270531
110,3.666667,-0.142954,1.700241,0.028964,-0.064883,0.831041,-0.302814,-0.097851,0.093082,-0.233654,-0.096804,0.088550,0.214986,-0.160971,1.111663,-0.014537,-0.115035,0.837119,0.271037
111,3.700000,-0.142469,1.699543,0.033093,-0.065776,0.831124,-0.302608,-0.097854,0.093082,-0.233640,-0.096810,0.088547,0.214992,-0.160999,1.111697,-0.014451,-0.114826,0.837411,0.271540
