Format Version,1.21,Take Name,piernadercr,Capture Frame Rate,120,Export Frame Rate,30,Capture Start Time,2017-11-16 04.18.21.328 PM,Total Frames in Take,1891,Total Exported Frames,474,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,7.9,0.044063,-0.101506,0.091839,0.989606,-0.055354,1.674512,0.244112,0.000248,-0.552483,0.352233,0.003006,-0.755437,-0.049105,0.768042,0.463544,0.000814,0.417821,-0.193314,-0.164232,-0.872401,-0.070706,0.809716,-0.055107,0.000636,-0.039267,0.064644,0.00551,-0.99712,0.014589,0.0651,0.202878,0.000917,0.001553,0.146857,-0.298425,-0.943066,-0.107301,0.244039,0.025123,0.001277,0.067445,0.007269,0.043909,0.99673,0.107862,1.350065,0.238839,0.001131
238,7.933333,0.044987,-0.101138,0.091802,0.989606,-0.056394,1.674338,0.245528,0.000305,-0.555092,0.351943,0.005685,-0.753642,-0.049315,0.768007,0.461915,0.00081,0.415983,-0.19462,-0.16328,-0.873167,-0.071098,0.810493,-0.055094,0.000606,-0.039142,0.064549,0.005378,-0.997132,0.014576,0.065111,0.202855,0.000927,0.004814,0.142629,-0.304661,-0.941709,-0.108971,0.251135,0.029016,0.001336,0.069024,0.008329,0.045556,0.996539,0.107323,1.350246,0.239155,0.001131
239,7.966667,0.046081,-0.099855,0.092499,0.989621,-0.057704,1.674072,0.247104,0.000317,-0.555632,0.352893,0.007217,-0.752786,-0.04895,0.767694,0.460506,0.000849,0.416763,-0.196792,-0.16545,-0.871899,-0.071371,0.811161,-0.055016,0.000576,-0.039107,0.064445,0.005233,-0.997141,0.014567,0.065127,0.202836,0.000944,0.006764,0.137728,-0.309934,-0.940705,-0.110667,0.258137,0.032891,0.001218,0.070749,0.009951,0.047436,0.996316,0.106644,1.350477,0.239526,0.001126
240,8,0.047296,-0.0988,0.092723,0.989649,-0.059302,1.673713,0.248809,0.000293,-0.556369,0.35301,0.009078,-0.752167,-0.048275,0.767125,0.459175,0.000758,0.411347,-0.198383,-0.166213,-0.873963,-0.071862,0.812122,-0.055038,0.000544,-0.038989,0.064323,0.005157,-0.997154,0.014563,0.065148,0.202808,0.000951,0.007163,0.131875,-0.315029,-0.939848,-0.112236,0.264901,0.036639,0.001219,0.072533,0.011412,0.049567,0.996068,0.105764,1.350704,0.239953,0.001132
241,8.033333,0.048553,-0.09769,0.093398,0.989634,-0.061193,1.673359,0.250573,0.000319,-0.558437,0.351178,0.009026,-0.751493,-0.046888,0.766116,0.458084,0.000734,0.409497,-0.20012,-0.166427,-0.874395,-0.072327,0.812838,-0.055102,0.000573,-0.038629,0.064226,0.005013,-0.997175,0.014515,0.065153,0.2028,0.001006,0.012727,0.130042,-0.318514,-0.938869,-0.113777,0.271273,0.040357,0.001212,0.074997,0.011807,0.052331,0.99574,0.104808,1.350877,0.240339,0.001166
242,8.066667,0.049989,-0.096753,0.094994,0.989503,-0.063354,1.672889,0.252399,0.000291,-0.560111,0.349876,0.006767,-0.750877,-0.045063,0.764846,0.457407,0.000681,0.407756,-0.2017,-0.16889,-0.874373,-0.072792,0.813614,-0.05523,0.000611,-0.038285,0.064355,0.004411,-0.997183,0.014572,0.06508,0.202763,0.00098,0.013801,0.125825,-0.322329,-0.938127,-0.115042,0.277131,0.043599,0.001149,0.07725,0.013001,0.054327,0.995446,0.103898,1.351116,0.240868,0.001156
243,8.1,0.051143,-0.095808,0.097746,0.989268,-0.065506,1.672431,0.254123,0.000313,-0.561133,0.347098,0.004185,-0.751423,-0.042623,0.763303,0.457086,0.000743,0.407585,-0.204127,-0.173283,-0.873029,-0.073192,0.814433,-0.05561,0.000648,-0.039069,0.064033,0.004712,-0.997172,0.014485,0.065157,0.202802,0.000963,0.019303,0.123807,-0.323183,-0.938004,-0.116586,0.28281,0.046595,0.00117,0.079021,0.014058,0.055317,0.995238,0.103085,1.3514,0.241333,0.001167
244,8.133333,0.052216,-0.095484,0.099811,0.989037,-0.067554,1.672108,0.25577,0.000279,-0.561907,0.342923,0.002334,-0.752768,-0.039894,0.761574,0.456851,0.000669,0.404404,-0.204243,-0.173242,-0.874488,-0.073648,0.815472,-0.056239,0.000606,-0.03918,0.064035,0.004347,-0.997169,0.014438,0.065216,0.202815,0.000964,0.013622,0.115643,-0.328332,-0.937357,-0.11695,0.287836,0.049258,0.001211,0.081442,0.013658,0.056822,0.994963,0.102101,1.351643,0.241879,0.001207
245,8.166667,0.053258,-0.095038,0.101179,0.988885,-0.069369,1.671867,0.257326,0.000267,-0.564736,0.339681,-0.001541,-0.752122,-0.037088,0.759713,0.456991,0.000644,0.403113,-0.204331,-0.175042,-0.874705,-0.074139,0.816426,-0.056954,0.000617,-0.039454,0.06403,0.003685,-0.997161,0.014366,0.065257,0.202845,0.000963,0.012122,0.110026,-0.332507,-0.936582,-0.117588,0.293027,0.051934,0.001236,0.083313,0.01365,0.057773,0.994754,0.101184,1.35189,0.242312,0.001198
246,8.2,0.054281,-0.094929,0.102235,0.988732,-0.070965,1.671759,0.258694,0.000276,-0.567164,0.334886,-0.005445,-0.752428,-0.034355,0.758214,0.457258,0.000661,0.401679,-0.203736,-0.175144,-0.875483,-0.074648,0.817303,-0.057689,0.000561,-0.039579,0.063938,0.002891,-0.997165,0.014256,0.065279,0.202847,0.000965,0.012644,0.105224,-0.335793,-0.935955,-0.118515,0.298247,0.054394,0.001251,0.084998,0.01423,0.058753,0.994546,0.100267,1.352188,0.242725,0.001202
247,8.233333,0.055264,-0.094493,0.10308,0.988631,-0.072339,1.671787,0.259892,0.000298,-0.567516,0.332252,-0.009686,-0.753287,-0.031598,0.756779,0.457593,0.000845,0.400189,-0.204565,-0.177526,-0.875492,-0.075138,0.81815,-0.058589,0.000596,-0.039419,0.064065,0.001891,-0.997165,0.01409,0.065322,0.202915,0.000988,0.01612,0.102022,-0.338138,-0.935411,-0.119661,0.303496,0.056817,0.001241,0.086339,0.015701,0.059464,0.994366,0.099483,1.352605,0.243108,0.001208
248,8.266667,0.05573,-0.094307,0.103732,0.988555,-0.07364,1.671769,0.260881,0.000273,-0.568494,0.3282,-0.01207,-0.75429,-0.029331,0.75577,0.458283,0.000718,0.397994,-0.204112,-0.178393,-0.876422,-0.075505,0.818737,-0.059556,0.000534,-0.040065,0.063889,0.001465,-0.997151,0.014071,0.065364,0.202867,0.000931,0.014334,0.096215,-0.340752,-0.935107,-0.120777,0.308212,0.05889,0.001259,0.087667,0.016639,0.060117,0.994195,0.098684,1.352912,0.243376,0.001247
249,8.3,0.056044,-0.093568,0.104972,0.988476,-0.074704,1.671741,0.26167,0.00028,-0.567001,0.325944,-0.013639,-0.756363,-0.027615,0.755165,0.459019,0.000772,0.397101,-0.203431,-0.185183,-0.875577,-0.075647,0.818858,-0.060524,0.000613,-0.040206,0.063762,0.000898,-0.997155,0.014043,0.065442,0.202847,0.000941,0.014303,0.091388,-0.342799,-0.934844,-0.122091,0.312686,0.06079,0.001234,0.088676,0.017958,0.060644,0.994051,0.098052,1.353179,0.243619,0.001253
250,8.333333,0.056438,-0.093449,0.10558,0.9884,-0.075733,1.671696,0.262359,0.000258,-0.56881,0.323903,-0.014508,-0.755865,-0.026147,0.754691,0.459864,0.000756,0.395487,-0.203399,-0.18751,-0.875819,-0.076032,0.819057,-0.061496,0.000654,-0.040304,0.063786,0.000587,-0.997149,0.013982,0.065492,0.202866,0.000933,0.012143,0.086522,-0.344658,-0.934654,-0.123261,0.316654,0.062545,0.001257,0.089636,0.019133,0.061284,0.993903,0.097534,1.353383,0.243745,0.001239
251,8.366667,0.056749,-0.092523,0.106601,0.98836,-0.076538,1.671599,0.262945,0.000224,-0.569826,0.321889,-0.014521,-0.755959,-0.025258,0.754553,0.460627,0.000794,0.394808,-0.202984,-0.18897,-0.875908,-0.076415,0.819217,-0.062202,0.00057,-0.040382,0.063653,0.000338,-0.997155,0.013951,0.065523,0.202861,0.000939,0.010882,0.082395,-0.345657,-0.934673,-0.124832,0.319702,0.06422,0.001264,0.089874,0.020989,0.060973,0.993863,0.097179,1.353574,0.243823,0.001242
252,8.4,0.057014,-0.09171,0.107589,0.988313,-0.077204,1.671572,0.263444,0.000275,-0.56819,0.320159,-0.013973,-0.757933,-0.024788,0.754568,0.46146,0.000867,0.394917,-0.203199,-0.190326,-0.875515,-0.076919,0.819309,-0.062596,0.000594,-0.040025,0.063521,-0.000279,-0.997178,0.013989,0.065576,0.202828,0.000986,0.010436,0.077616,-0.346941,-0.934612,-0.126243,0.322273,0.065984,0.001109,0.0903,0.022125,0.060873,0.993806,0.096915,1.353709,0.243805,0.001238
253,8.433333,0.057499,-0.091372,0.107929,0.98828,-0.077653,1.671671,0.264001,0.000274,-0.56692,0.320123,-0.01246,-0.758926,-0.024547,0.754641,0.462381,0.00084,0.395153,-0.203473,-0.191603,-0.875066,-0.07742,0.81938,-0.062674,0.000592,-0.040248,0.063373,-0.000345,-0.997178,0.013931,0.065613,0.202888,0.001018,0.007724,0.071944,-0.348101,-0.93466,-0.127671,0.323807,0.067416,0.001221,0.090591,0.023695,0.061046,0.993733,0.096666,1.353919,0.24378,0.001242
254,8.466667,0.057683,-0.09062,0.108461,0.98828,-0.078086,1.671828,0.264516,0.000242,-0.567472,0.319571,-0.012375,-0.758747,-0.024477,0.754946,0.463045,0.000703,0.394735,-0.204549,-0.194448,-0.874376,-0.077864,0.819498,-0.062499,0.000543,-0.04062,0.063344,-0.000503,-0.997165,0.013919,0.065651,0.202935,0.00102,0.00689,0.068799,-0.348097,-0.934905,-0.129196,0.324691,0.068477,0.001231,0.090619,0.02613,0.060842,0.993682,0.096526,1.354246,0.243756,0.001252
255,8.5,0.058041,-0.08936,0.109296,0.988282,-0.078532,1.672004,0.265056,0.000278,-0.566705,0.318269,-0.011086,-0.759887,-0.024769,0.755473,0.463683,0.000692,0.392178,-0.204661,-0.193009,-0.875818,-0.078458,0.819579,-0.06201,0.000556,-0.041134,0.063374,-0.000606,-0.997142,0.013907,0.06568,0.202992,0.001019,0.004992,0.066296,-0.347189,-0.935435,-0.130716,0.325058,0.069243,0.00131,0.09084,0.028449,0.060831,0.993599,0.096429,1.354619,0.243599,0.001268
256,8.533333,0.058408,-0.0879,0.109793,0.988336,-0.078878,1.672164,0.265601,0.000259,-0.566199,0.317248,-0.007678,-0.760732,-0.025203,0.756178,0.464176,0.000806,0.392572,-0.206708,-0.196373,-0.874412,-0.078879,0.819523,-0.061321,0.000514,-0.041819,0.063158,-0.001042,-0.997127,0.01385,0.06575,0.203011,0.000998,0.003276,0.063119,-0.346247,-0.936012,-0.132461,0.324714,0.069383,0.001154,0.091206,0.030978,0.060976,0.993481,0.096313,1.354966,0.243426,0.001278
257,8.566667,0.058649,-0.086326,0.110232,0.988411,-0.079148,1.672241,0.266183,0.000236,-0.565811,0.316238,-0.004975,-0.761464,-0.025646,0.756838,0.464642,0.000726,0.393454,-0.208216,-0.198978,-0.873068,-0.079451,0.819429,-0.06063,0.000507,-0.042053,0.063031,-0.001213,-0.997124,0.013831,0.065778,0.203013,0.000998,0.000754,0.059136,-0.344524,-0.936913,-0.134241,0.323989,0.069287,0.001227,0.091455,0.033759,0.060855,0.993374,0.096183,1.35524,0.24329,0.001261
258,8.6,0.058688,-0.085022,0.110436,0.988499,-0.079435,1.672174,0.266718,0.000262,-0.566227,0.315665,-0.002331,-0.761405,-0.026003,0.757277,0.464895,0.000704,0.389776,-0.209377,-0.199003,-0.874433,-0.080366,0.819341,-0.060043,0.00054,-0.042038,0.062948,-0.001196,-0.99713,0.013839,0.065787,0.202996,0.001,-0.001235,0.056146,-0.343192,-0.937585,-0.136137,0.323191,0.068959,0.001202,0.091885,0.036006,0.06108,0.993242,0.09607,1.355315,0.243143,0.001288
259,8.633333,0.058664,-0.083956,0.110416,0.988594,-0.07969,1.671986,0.267344,0.000288,-0.565554,0.315528,0.000865,-0.761964,-0.026291,0.757503,0.46507,0.000766,0.392134,-0.210705,-0.200701,-0.872671,-0.081307,0.819152,-0.059452,0.000531,-0.041864,0.062816,-0.001016,-0.997146,0.013856,0.065753,0.202976,0.00101,-0.002812,0.054237,-0.341296,-0.938385,-0.137638,0.322352,0.068601,0.001178,0.092715,0.038086,0.061688,0.99305,0.095926,1.355255,0.242954,0.001303
260,8.666667,0.05905,-0.08284,0.110814,0.988621,-0.079983,1.671701,0.268099,0.000244,-0.565478,0.315094,0.002891,-0.762196,-0.026271,0.757477,0.465143,0.000727,0.389498,-0.212972,-0.201901,-0.873024,-0.082537,0.819224,-0.059123,0.000518,-0.042147,0.062714,-0.000912,-0.997141,0.013867,0.065746,0.203004,0.001017,-0.004621,0.052237,-0.340513,-0.938776,-0.138791,0.32142,0.068143,0.001206,0.093457,0.040048,0.062313,0.992864,0.095759,1.355182,0.242829,0.001295
261,8.7,0.059245,-0.082118,0.111563,0.988585,-0.080456,1.671488,0.268817,0.000273,-0.564579,0.314657,0.004821,-0.763032,-0.025828,0.757342,0.465139,0.000755,0.390524,-0.214717,-0.204094,-0.871627,-0.083769,0.819417,-0.058678,0.000649,-0.04282,0.062676,-0.001015,-0.997114,0.013871,0.06581,0.203122,0.001018,-0.005506,0.051613,-0.339748,-0.939083,-0.139614,0.320395,0.067602,0.001167,0.094343,0.041813,0.062814,0.992676,0.09569,1.355244,0.242702,0.001268
262,8.733333,0.060016,-0.080997,0.113156,0.98845,-0.080967,1.671459,0.269651,0.000291,-0.563398,0.31359,0.00613,-0.764334,-0.02507,0.757142,0.464977,0.000626,0.388512,-0.216435,-0.202859,-0.872389,-0.084987,0.820047,-0.058386,0.000499,-0.04397,0.062664,-0.001216,-0.997065,0.01389,0.065946,0.203256,0.001052,-0.004801,0.052276,-0.338521,-0.939493,-0.13998,0.319321,0.06703,0.001166,0.095146,0.043674,0.062364,0.992548,0.095667,1.355501,0.24249,0.001271
263,8.766667,0.061025,-0.080242,0.114315,0.988316,-0.081139,1.671716,0.27055,0.000277,-0.564699,0.311351,0.007659,-0.764275,-0.023882,0.757112,0.464788,0.000856,0.388805,-0.219458,-0.206536,-0.870639,-0.086241,0.820955,-0.058327,0.000576,-0.045125,0.062901,-0.001099,-0.996998,0.013864,0.065998,0.203479,0.001006,-0.00563,0.052832,-0.337996,-0.939647,-0.140001,0.318416,0.065824,0.001281,0.096163,0.045116,0.062005,0.992408,0.09556,1.355947,0.242238,0.001277
264,8.8,0.061761,-0.079558,0.114034,0.988358,-0.0811,1.672215,0.271377,0.000338,-0.565545,0.308419,0.007619,-0.764839,-0.02249,0.757144,0.464257,0.000743,0.386027,-0.220292,-0.204709,-0.872095,-0.087645,0.822069,-0.058461,0.00053,-0.046438,0.062898,-0.00146,-0.996938,0.013822,0.066147,0.203677,0.001017,-0.005392,0.053273,-0.338631,-0.939395,-0.139526,0.317695,0.064068,0.0012,0.097484,0.045981,0.061898,0.992245,0.095354,1.356482,0.242035,0.001267
265,8.833333,0.062764,-0.078902,0.113429,0.988418,-0.080751,1.672873,0.272229,0.000253,-0.569684,0.305518,0.008298,-0.762922,-0.021083,0.75701,0.463409,0.000815,0.387599,-0.222551,-0.206313,-0.870444,-0.089008,0.823312,-0.058841,0.00055,-0.048708,0.063025,-0.001526,-0.996822,0.01384,0.066293,0.203916,0.001055,-0.005655,0.05577,-0.339607,-0.938896,-0.138684,0.317135,0.061623,0.001104,0.098381,0.04823,0.061337,0.992085,0.09533,1.357109,0.241756,0.001282
266,8.866667,0.063996,-0.077516,0.112363,0.98857,-0.080256,1.673487,0.273056,0.000294,-0.568112,0.30503,0.008052,-0.764291,-0.019616,0.756907,0.462679,0.000798,0.385448,-0.224239,-0.206002,-0.87104,-0.090692,0.824705,-0.059553,0.000469,-0.049238,0.062981,-0.001964,-0.996798,0.013797,0.066364,0.203994,0.001075,-0.006437,0.056769,-0.340539,-0.938493,-0.137623,0.316725,0.058297,0.001214,0.099339,0.050688,0.060568,0.991914,0.095131,1.357599,0.241245,0.001274
267,8.9,0.06518,-0.075739,0.111031,0.988781,-0.079711,1.673828,0.273793,0.000309,-0.571556,0.301651,0.007773,-0.763066,-0.018204,0.756666,0.461868,0.000918,0.382943,-0.226095,-0.206798,-0.871476,-0.092524,0.825807,-0.060411,0.000466,-0.046496,0.062714,-0.002929,-0.996944,0.013677,0.06639,0.203691,0.000986,-0.009752,0.05876,-0.340432,-0.938381,-0.136344,0.315847,0.053934,0.00118,0.100717,0.052852,0.060407,0.991672,0.094898,1.357804,0.240575,0.001321
268,8.933333,0.066059,-0.074282,0.109747,0.988976,-0.079225,1.673636,0.274086,0.000315,-0.569141,0.30005,0.010878,-0.76546,-0.016969,0.756254,0.461112,0.000854,0.383169,-0.230222,-0.209845,-0.869565,-0.094631,0.82621,-0.061328,0.000564,-0.04374,0.061975,-0.004003,-0.997111,0.013534,0.066292,0.203164,0.000982,-0.014733,0.060384,-0.340438,-0.93821,-0.134905,0.313826,0.04897,0.001168,0.100496,0.058663,0.059257,0.991437,0.095826,1.35812,0.239672,0.001638
269,8.966667,0.06651,-0.072704,0.109635,0.989076,-0.078816,1.672981,0.274009,0.000313,-0.57081,0.297481,0.01355,-0.765178,-0.015909,0.755483,0.460092,0.000835,0.379267,-0.232411,-0.209179,-0.870854,-0.097205,0.826347,-0.062839,0.000542,-0.041212,0.061963,-0.003978,-0.997219,0.013551,0.065999,0.202761,0.000849,-0.022848,0.059699,-0.34032,-0.938134,-0.133097,0.309846,0.043778,0.00121,0.100569,0.059362,0.059023,0.991402,0.0958,1.357369,0.238898,0.001625
270,9,0.066887,-0.071594,0.109376,0.98916,-0.078586,1.671993,0.273428,0.000261,-0.56838,0.298593,0.0126,-0.766569,-0.014727,0.754292,0.459002,0.000695,0.377778,-0.232308,-0.205765,-0.87234,-0.099757,0.826133,-0.064592,0.000595,-0.039861,0.061497,-0.00234,-0.997308,0.013479,0.065938,0.202506,0.000848,-0.025069,0.061558,-0.339237,-0.93835,-0.130605,0.303814,0.038884,0.001156,0.100451,0.05796,0.058182,0.991547,0.09577,1.35622,0.237975,0.001598
271,9.033333,0.066425,-0.071559,0.109339,0.989198,-0.078425,1.671081,0.272433,0.000268,-0.571364,0.296583,0.011696,-0.765144,-0.01373,0.752918,0.457783,0.000571,0.377938,-0.231369,-0.20293,-0.873184,-0.102166,0.82586,-0.066628,0.000547,-0.038879,0.061205,-0.001149,-0.997367,0.013587,0.065786,0.202291,0.000871,-0.026439,0.063913,-0.337111,-0.938921,-0.127221,0.295733,0.034283,0.001151,0.082777,0.057413,0.034711,0.994307,0.099943,1.358837,0.233259,0.001759
272,9.066667,0.066097,-0.071967,0.109526,0.989169,-0.078486,1.670539,0.271065,0.000289,-0.569279,0.296228,0.010503,-0.766851,-0.012525,0.75178,0.456687,0.000609,0.383873,-0.228317,-0.200886,-0.87187,-0.104337,0.825703,-0.068788,0.000628,-0.038017,0.061735,-0.000784,-0.997368,0.013744,0.065596,0.202235,0.000872,-0.026615,0.06788,-0.334902,-0.939428,-0.122929,0.286502,0.030161,0.001294,0.082778,0.05431,0.034197,0.994499,0.099909,1.358073,0.232507,0.001688
273,9.1,0.06524,-0.073138,0.110306,0.989054,-0.078806,1.670488,0.2694,0.000251,-0.572499,0.29507,0.00684,-0.764939,-0.011337,0.751236,0.455461,0.000646,0.379272,-0.226198,-0.19671,-0.875381,-0.105513,0.825855,-0.070618,0.000725,-0.03803,0.061457,-0.000083,-0.997385,0.013708,0.065638,0.202261,0.000901,-0.023905,0.072894,-0.332277,-0.940057,-0.117752,0.276269,0.026198,0.001175,0.078918,0.071587,0.018907,0.994128,0.100814,1.359702,0.234173,0.001646
274,9.133333,0.063923,-0.074511,0.11044,0.989022,-0.07922,1.670776,0.267386,0.000272,-0.572252,0.296876,0.003393,-0.764448,-0.010555,0.751448,0.454241,0.000804,0.381847,-0.224557,-0.194362,-0.875209,-0.106104,0.826127,-0.072237,0.000852,-0.037014,0.061436,0.000182,-0.997424,0.013743,0.065613,0.202155,0.000847,-0.023268,0.075627,-0.330761,-0.940392,-0.111435,0.265547,0.021984,0.001206,0.098963,0.0469,0.05956,0.992199,0.094333,1.353856,0.235091,0.001213
275,9.166667,0.062057,-0.075727,0.110764,0.989013,-0.0795,1.671211,0.265217,0.000282,-0.574875,0.295312,0.000882,-0.763091,-0.010443,0.751986,0.45301,0.000541,0.384517,-0.221564,-0.191988,-0.875327,-0.106391,0.826682,-0.073979,0.000813,-0.036453,0.061519,0.000398,-0.99744,0.013764,0.065606,0.20211,0.000832,-0.02273,0.076345,-0.32853,-0.941129,-0.104766,0.254676,0.017387,0.001153,0.097676,0.045313,0.059823,0.992385,0.094013,1.354238,0.23463,0.001228
276,9.2,0.059962,-0.077715,0.109883,0.989086,-0.079876,1.671612,0.263012,0.000273,-0.573547,0.298059,-0.001835,-0.763022,-0.011192,0.752783,0.452121,0.000671,0.380196,-0.217128,-0.183282,-0.880179,-0.106525,0.827158,-0.07584,0.000692,-0.03571,0.061707,0.000918,-0.997455,0.013824,0.065552,0.202061,0.000817,-0.024185,0.076137,-0.325527,-0.942152,-0.097784,0.24395,0.012331,0.001128,0.096461,0.042959,0.060037,0.992595,0.093609,1.354485,0.234208,0.001241
277,9.233333,0.058478,-0.079518,0.109826,0.989038,-0.080213,1.671708,0.260771,0.000269,-0.573238,0.301155,-0.004007,-0.762028,-0.012389,0.753253,0.451633,0.000638,0.388053,-0.215528,-0.186623,-0.876433,-0.105684,0.827039,-0.077571,0.000756,-0.033414,0.061746,0.000937,-0.997532,0.013856,0.065387,0.201833,0.00081,-0.028085,0.073916,-0.322345,-0.943314,-0.090591,0.23314,0.007201,0.001164,0.095378,0.039668,0.060162,0.992829,0.093086,1.354454,0.233642,0.001246
278,9.266667,0.057043,-0.08137,0.109314,0.989028,-0.08065,1.671544,0.258512,0.000278,-0.571247,0.304904,-0.004489,-0.76203,-0.014462,0.753436,0.451642,0.000611,0.391125,-0.211371,-0.18434,-0.876563,-0.104721,0.826506,-0.079466,0.000878,-0.033541,0.061328,0.002299,-0.997551,0.013692,0.065522,0.20184,0.000894,-0.029437,0.074261,-0.318863,-0.944429,-0.083245,0.222413,0.002261,0.001165,0.093962,0.036463,0.060118,0.99309,0.092664,1.354043,0.233161,0.001261
279,9.3,0.055519,-0.083688,0.109473,0.988903,-0.081228,1.671472,0.256307,0.000301,-0.570226,0.305982,-0.007194,-0.762342,-0.016846,0.75358,0.452029,0.000621,0.389091,-0.207,-0.178649,-0.879684,-0.103386,0.825885,-0.081645,0.000795,-0.034312,0.061923,0.002588,-0.997488,0.013875,0.065439,0.20188,0.000773,-0.030657,0.07791,-0.313031,-0.946045,-0.076243,0.211588,-0.002435,0.000996,0.092439,0.032356,0.059893,0.993389,0.092086,1.353739,0.232591,0.0012
280,9.333333,0.054279,-0.08627,0.109607,0.988735,-0.082006,1.67148,0.25417,0.000269,-0.570562,0.30932,-0.010413,-0.760705,-0.019751,0.75395,0.452675,0.000727,0.390604,-0.201911,-0.179234,-0.880077,-0.101191,0.82524,-0.083874,0.000679,-0.033641,0.061992,0.002694,-0.997506,0.013853,0.065331,0.201919,0.000769,-0.030274,0.081538,-0.304165,-0.948641,-0.069963,0.201307,-0.006753,0.001185,0.091238,0.029238,0.059681,0.993609,0.091555,1.353701,0.232013,0.001172
281,9.366667,0.053337,-0.088886,0.110378,0.988469,-0.082861,1.671669,0.252151,0.000285,-0.568162,0.312325,-0.010697,-0.761269,-0.02332,0.754673,0.453253,0.000878,0.392883,-0.195685,-0.177412,-0.880838,-0.098656,0.824699,-0.085746,0.000788,-0.033052,0.062315,0.002494,-0.997506,0.01392,0.065248,0.201949,0.000753,-0.029392,0.084894,-0.292909,-0.95191,-0.064633,0.190967,-0.011137,0.001068,0.090074,0.027305,0.059592,0.993776,0.091006,1.353941,0.231501,0.0012
282,9.4,0.052504,-0.091083,0.111115,0.988231,-0.08385,1.672021,0.250206,0.000225,-0.568823,0.314551,-0.013579,-0.759812,-0.027278,0.756011,0.453753,0.000977,0.393919,-0.191429,-0.175125,-0.881768,-0.095922,0.824123,-0.087306,0.000795,-0.032853,0.062129,0.002664,-0.997524,0.013833,0.065244,0.202016,0.000781,-0.029421,0.088391,-0.281541,-0.955017,-0.059936,0.180785,-0.016492,0.001348,0.089172,0.025192,0.059929,0.993892,0.090259,1.354253,0.230955,0.001226
283,9.433333,0.051319,-0.092446,0.111071,0.988172,-0.084795,1.672425,0.248352,0.000236,-0.565783,0.317389,-0.011894,-0.760929,-0.031597,0.757612,0.454096,0.000817,0.393656,-0.188329,-0.176664,-0.882245,-0.093174,0.823564,-0.088851,0.000778,-0.033092,0.06214,0.002816,-0.997515,0.013822,0.065293,0.202062,0.000789,-0.028262,0.090864,-0.269698,-0.958232,-0.056371,0.170934,-0.022703,0.001246,0.087856,0.024587,0.059882,0.994028,0.089478,1.354698,0.230308,0.001227
284,9.466667,0.050093,-0.093378,0.110915,0.988165,-0.085823,1.672707,0.246474,0.000225,-0.563864,0.321709,-0.009055,-0.760578,-0.035909,0.759265,0.454241,0.000819,0.395057,-0.185167,-0.178781,-0.881862,-0.090439,0.822793,-0.090337,0.000745,-0.032485,0.062225,0.00242,-0.99753,0.01384,0.065245,0.202028,0.000735,-0.028761,0.089884,-0.255735,-0.96213,-0.054208,0.160758,-0.030382,0.001275,0.087197,0.023742,0.060874,0.994046,0.088636,1.355035,0.229663,0.001266
285,9.5,0.048696,-0.094226,0.111426,0.988096,-0.087,1.672781,0.244664,0.000201,-0.561359,0.325839,-0.0062,-0.760701,-0.040197,0.761022,0.454301,0.000797,0.395905,-0.182683,-0.181905,-0.881361,-0.087998,0.822113,-0.091634,0.000778,-0.032721,0.062188,0.002256,-0.997525,0.013808,0.065287,0.202009,0.000738,-0.031418,0.086033,-0.239655,-0.966528,-0.054185,0.149719,-0.039863,0.001261,0.086359,0.024271,0.061405,0.994074,0.087889,1.35528,0.229019,0.001272
286,9.533333,0.047611,-0.095128,0.112519,0.987939,-0.088312,1.672673,0.242896,0.000228,-0.558216,0.329396,-0.003022,-0.761501,-0.044281,0.762543,0.454131,0.000754,0.396905,-0.18016,-0.182667,-0.881273,-0.086128,0.821349,-0.092828,0.00085,-0.032111,0.062114,0.002536,-0.997549,0.013737,0.065225,0.201965,0.000744,-0.036827,0.081418,-0.21836,-0.971768,-0.056469,0.137654,-0.051189,0.001406,0.08582,0.024113,0.061629,0.99411,0.08714,1.355349,0.228062,0.001294
287,9.566667,0.04714,-0.095586,0.113963,0.987752,-0.089502,1.672429,0.241246,0.000227,-0.557707,0.331035,-0.000518,-0.761169,-0.047606,0.76367,0.453781,0.00073,0.397818,-0.177451,-0.182402,-0.881465,-0.084897,0.820793,-0.093927,0.000788,-0.032642,0.061984,0.001946,-0.997541,0.013849,0.06526,0.20195,0.000772,-0.042063,0.077563,-0.195295,-0.976767,-0.060425,0.124722,-0.063578,0.001298,0.08532,0.024821,0.061189,0.994163,0.086476,1.355279,0.226965,0.001304
288,9.6,0.046759,-0.096141,0.114989,0.987597,-0.090594,1.672104,0.239645,0.000189,-0.556561,0.33362,0.002478,-0.760875,-0.050377,0.764337,0.453357,0.000767,0.398607,-0.176238,-0.181699,-0.881498,-0.084402,0.820197,-0.0949,0.000809,-0.032482,0.061882,0.00192,-0.997553,0.013847,0.065254,0.20185,0.000815,-0.044179,0.073111,-0.1753,-0.980802,-0.065567,0.11111,-0.075937,0.001201,0.084494,0.025971,0.060072,0.994272,0.08566,1.355027,0.225654,0.001313
