Format Version,1.21,Take Name,Take 2017-12-04 07.34.48 PM,Capture Frame Rate,120,Export Frame Rate,30,Capture Start Time,2017-12-04 07.34.48.522 PM,Total Frames in Take,2375,Total Exported Frames,595,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,10.8,0.437651,-0.461992,0.212881,0.741422,-0.399458,0.946205,0.284313,0.001109,0.05447,0.038291,-0.81803,0.571309,-0.451932,1.650182,-0.309943,0.000609,0.114427,-0.103357,-0.003048,-0.988036,-0.019748,0.077442,-0.199574,0.000956,-0.217736,0.103587,-0.191181,-0.951478,-0.027052,0.076366,0.207618,0.001049,0.007811,0.258737,-0.06868,-0.963471,0.008891,1.712196,-0.026943,0.000204,0.013085,-0.132707,-0.021759,0.99083,0.082995,1.285376,0.018557,0.002388
325,10.833333,0.431488,-0.437252,0.191132,0.76557,-0.400465,0.95973,0.319988,0.001125,0.067524,0.023877,-0.819098,0.569166,-0.445942,1.654463,-0.32653,0.000584,0.114412,-0.103465,-0.002849,-0.988027,-0.019718,0.077445,-0.199573,0.000954,-0.217716,0.103579,-0.191037,-0.951512,-0.027034,0.076365,0.207605,0.001055,0.00687,0.257898,-0.071041,-0.963532,0.007588,1.712215,-0.026883,0.000251,0.019577,-0.13912,-0.019621,0.989888,0.082545,1.283605,0.0149,0.002373
326,10.866667,0.422359,-0.418046,0.169282,0.786253,-0.40263,0.978498,0.355013,0.000969,0.079714,0.010046,-0.818718,0.568547,-0.440125,1.657029,-0.343702,0.000555,0.114302,-0.103526,-0.002679,-0.988034,-0.019692,0.077456,-0.199573,0.000951,-0.217667,0.103582,-0.190907,-0.95155,-0.027017,0.076369,0.207599,0.001061,0.005787,0.256548,-0.073571,-0.96371,0.006295,1.712295,-0.026886,0.000224,0.019573,-0.137087,-0.018944,0.990184,0.082904,1.283316,0.014142,0.002349
327,10.9,0.407771,-0.401029,0.146036,0.8072,-0.405574,1.001805,0.388475,0.000933,0.092785,-0.002781,-0.816374,0.570015,-0.43432,1.657966,-0.361009,0.000483,0.114291,-0.10361,-0.002444,-0.988027,-0.019664,0.07745,-0.199572,0.000943,-0.217686,0.103571,-0.190837,-0.95156,-0.027008,0.07637,0.207586,0.001061,0.005764,0.254445,-0.076725,-0.964022,0.005236,1.712396,-0.026998,0.000204,0.019093,-0.134743,-0.018612,0.990522,0.083276,1.283117,0.013448,0.002307
328,10.933333,0.387466,-0.387495,0.120373,0.827786,-0.408657,1.029024,0.420403,0.000985,0.10192,-0.01277,-0.811867,0.574736,-0.428284,1.657412,-0.378557,0.000303,0.114266,-0.103694,-0.00226,-0.988021,-0.019636,0.077458,-0.199576,0.000943,-0.217635,0.103584,-0.190777,-0.951583,-0.027,0.076366,0.20759,0.001058,0.005896,0.25241,-0.078793,-0.964389,0.004411,1.712392,-0.027189,0.000231,0.018205,-0.133619,-0.01788,0.990704,0.083709,1.28276,0.012775,0.002387
329,10.966667,0.367418,-0.37474,0.09548,0.845847,-0.411344,1.059589,0.450079,0.000974,0.118841,-0.030865,-0.809131,0.574658,-0.422666,1.655065,-0.395812,0.000251,0.114199,-0.10372,-0.002164,-0.988026,-0.019618,0.077456,-0.199575,0.000942,-0.217687,0.103598,-0.190701,-0.951584,-0.026991,0.076362,0.207591,0.001059,0.005897,0.25133,-0.080089,-0.964564,0.003911,1.712419,-0.027566,0.000202,0.017296,-0.132232,-0.018067,0.990903,0.08398,1.282694,0.012312,0.002437
330,11,0.34415,-0.367895,0.071683,0.860857,-0.41388,1.093054,0.477822,0.000891,0.132164,-0.044706,-0.803892,0.578179,-0.417027,1.651172,-0.412791,0.000238,0.114152,-0.103815,-0.002039,-0.988022,-0.019608,0.077465,-0.199567,0.000933,-0.217691,0.103596,-0.190677,-0.951589,-0.026986,0.076366,0.207588,0.001059,0.006454,0.249847,-0.081036,-0.964867,0.00374,1.712421,-0.028012,0.000188,0.017296,-0.132232,-0.018067,0.990903,0.08398,1.282694,0.012312,0.002437
331,11.033333,0.321631,-0.356755,0.042804,0.876041,-0.415376,1.12887,0.503837,0.000827,0.144826,-0.058046,-0.796925,0.583582,-0.411809,1.645349,-0.429407,0.0003,0.11394,-0.103942,-0.001714,-0.988034,-0.019597,0.077446,-0.199574,0.000926,-0.217633,0.103591,-0.190554,-0.951627,-0.026974,0.076374,0.207589,0.001062,0.0069,0.249036,-0.08125,-0.965055,0.003879,1.712401,-0.028292,0.00021,0.017296,-0.132232,-0.018067,0.990903,0.08398,1.282694,0.012312,0.002437
332,11.066667,0.296821,-0.347808,0.019729,0.889122,-0.415988,1.166713,0.5272,0.000919,0.162215,-0.070383,-0.787429,0.590498,-0.407138,1.637807,-0.445675,0.000536,0.113893,-0.103997,-0.001651,-0.988034,-0.01958,0.077445,-0.199576,0.000925,-0.21767,0.103638,-0.19057,-0.95161,-0.026972,0.076366,0.207586,0.001057,0.007009,0.248435,-0.081476,-0.96519,0.004233,1.71243,-0.028348,0.000226,0.017296,-0.132232,-0.018067,0.990903,0.08398,1.282694,0.012312,0.002437
333,11.1,0.26986,-0.342251,-0.001293,0.900021,-0.416281,1.206085,0.547031,0.000971,0.174525,-0.084569,-0.777398,0.598366,-0.402904,1.628056,-0.461164,0.000729,0.113898,-0.104,-0.00153,-0.988033,-0.019569,0.077443,-0.199576,0.000926,-0.217592,0.10361,-0.190511,-0.951643,-0.026972,0.076383,0.207584,0.001062,0.006317,0.248309,-0.081275,-0.965244,0.00476,1.712547,-0.028087,0.000228,0.017296,-0.132232,-0.018067,0.990903,0.08398,1.282694,0.012312,0.002437
334,11.133333,0.242209,-0.33853,-0.023288,0.90895,-0.416238,1.246692,0.563123,0.000939,0.184311,-0.096792,-0.767128,0.606774,-0.39922,1.616241,-0.475564,0.000732,0.113886,-0.104029,-0.001472,-0.988031,-0.019558,0.077451,-0.19957,0.000928,-0.217547,0.103628,-0.190496,-0.951654,-0.026969,0.07638,0.207579,0.001058,0.005785,0.248551,-0.080807,-0.965225,0.005451,1.712633,-0.027599,0.000206,0.017296,-0.132232,-0.018067,0.990903,0.08398,1.282694,0.012312,0.002437
335,11.166667,0.214117,-0.336742,-0.046575,0.915745,-0.415993,1.287932,0.575067,0.001035,0.192169,-0.105315,-0.754771,0.618305,-0.396525,1.601857,-0.48891,0.00078,0.11381,-0.104084,-0.001353,-0.988034,-0.01954,0.077452,-0.19958,0.000921,-0.217576,0.103646,-0.190434,-0.951658,-0.026959,0.076381,0.20757,0.00106,0.004814,0.248909,-0.080243,-0.965185,0.006329,1.712773,-0.0267,0.00021,-0.006973,-0.201595,-0.095035,0.974823,0.092977,1.287746,0.010504,0.002294
336,11.2,0.186639,-0.338682,-0.070077,0.919538,-0.415511,1.329025,0.582951,0.001071,0.196991,-0.114913,-0.742677,0.62962,-0.394357,1.584859,-0.501517,0.000751,0.113899,-0.104059,-0.00138,-0.988027,-0.019517,0.077467,-0.199579,0.00094,-0.217578,0.10367,-0.190399,-0.951662,-0.026956,0.076388,0.207565,0.001061,0.003469,0.25026,-0.079466,-0.964906,0.007154,1.71287,-0.025547,0.000211,-0.006973,-0.201595,-0.095035,0.974823,0.092977,1.287746,0.010504,0.002294
337,11.233333,0.159504,-0.343172,-0.090818,0.921164,-0.414973,1.369175,0.586488,0.001041,0.202529,-0.123698,-0.72776,0.643465,-0.392832,1.565135,-0.513292,0.000804,0.113923,-0.104059,-0.001273,-0.988024,-0.019502,0.077475,-0.199583,0.000943,-0.217548,0.10368,-0.19037,-0.951673,-0.026947,0.076381,0.207566,0.001062,0.002071,0.251502,-0.078664,-0.964653,0.008095,1.712981,-0.024049,0.000206,-0.006973,-0.201595,-0.095035,0.974823,0.092977,1.287746,0.010504,0.002294
338,11.266667,0.133088,-0.350381,-0.107274,0.920877,-0.414732,1.407339,0.585988,0.001025,0.206918,-0.131423,-0.710954,0.659134,-0.391737,1.543117,-0.524204,0.000537,0.113872,-0.104089,-0.0013,-0.988027,-0.019502,0.077476,-0.199582,0.000933,-0.217498,0.103691,-0.190332,-0.951692,-0.026943,0.076384,0.20756,0.00106,-0.000418,0.252062,-0.077952,-0.964566,0.009094,1.713162,-0.022343,0.000253,-0.006973,-0.201595,-0.095035,0.974823,0.092977,1.287746,0.010504,0.002294
339,11.3,0.105537,-0.35951,-0.11554,0.919927,-0.414792,1.443665,0.581864,0.001051,0.213484,-0.13805,-0.692349,0.675293,-0.390763,1.519109,-0.534417,0.000532,0.113948,-0.10406,-0.001283,-0.988021,-0.019506,0.077472,-0.199583,0.000941,-0.217452,0.103669,-0.190316,-0.951707,-0.026941,0.076377,0.207559,0.001057,-0.001253,0.252844,-0.076657,-0.964465,0.010201,1.713183,-0.020494,0.000258,-0.01124,-0.200027,-0.096949,0.974917,0.092501,1.287168,0.011722,0.002067
340,11.333333,0.080889,-0.369789,-0.126414,0.916915,-0.414813,1.478225,0.575058,0.001105,0.217575,-0.145849,-0.672841,0.691863,-0.389481,1.493454,-0.543967,0.000583,0.113828,-0.104146,-0.001187,-0.988026,-0.019509,0.07746,-0.199586,0.000912,-0.217581,0.103679,-0.190216,-0.951697,-0.026956,0.076385,0.207534,0.00105,-0.00453,0.252781,-0.07405,-0.964675,0.011296,1.713388,-0.018539,0.000299,-0.036939,-0.094921,-0.041956,0.993914,0.083054,1.283041,0.016514,0.002028
341,11.366667,0.058029,-0.378233,-0.14384,0.912624,-0.414544,1.51066,0.56609,0.001117,0.218444,-0.154587,-0.653902,0.70767,-0.387909,1.46591,-0.552388,0.000576,0.113808,-0.104146,-0.001207,-0.988028,-0.019506,0.077455,-0.199581,0.000917,-0.217559,0.103698,-0.190228,-0.951698,-0.026921,0.0764,0.207557,0.001073,-0.006717,0.252116,-0.072123,-0.964982,0.012231,1.713557,-0.016509,0.000343,-0.037777,-0.096599,-0.045391,0.99357,0.082942,1.28349,0.016687,0.001777
342,11.4,0.037408,-0.389946,-0.160244,0.906016,-0.414334,1.54083,0.555267,0.000945,0.217233,-0.167301,-0.633769,0.723296,-0.385741,1.436472,-0.559501,0.000564,0.113756,-0.104155,-0.001192,-0.988033,-0.019509,0.077457,-0.19958,0.000916,-0.217554,0.103713,-0.190214,-0.9517,-0.026929,0.076388,0.207574,0.001058,-0.010091,0.251605,-0.070993,-0.96517,0.013043,1.713684,-0.014604,0.000299,-0.038775,-0.09841,-0.047201,0.993269,0.083206,1.283654,0.01687,0.001514
343,11.433333,0.018975,-0.402942,-0.174515,0.898233,-0.414415,1.568525,0.542654,0.000893,0.212928,-0.179308,-0.61374,0.738806,-0.383102,1.405713,-0.564768,0.000672,0.113679,-0.104141,-0.001215,-0.988044,-0.019511,0.077451,-0.199572,0.000921,-0.217666,0.103723,-0.190219,-0.951672,-0.026931,0.076392,0.207582,0.001059,-0.013226,0.250998,-0.069455,-0.965402,0.013782,1.713825,-0.012696,0.000287,-0.039879,-0.100105,-0.048456,0.992996,0.083656,1.283756,0.017179,0.001432
344,11.466667,0.004933,-0.417603,-0.191009,0.888313,-0.414865,1.593887,0.528241,0.000926,0.209544,-0.188219,-0.591678,0.755369,-0.380601,1.374116,-0.567876,0.000555,0.113765,-0.104093,-0.001258,-0.988039,-0.019501,0.077454,-0.199559,0.000941,-0.217686,0.103741,-0.190235,-0.951663,-0.026929,0.076385,0.207591,0.001058,-0.015927,0.250592,-0.068837,-0.965511,0.014403,1.713915,-0.011055,0.000274,-0.041235,-0.102933,-0.049987,0.992575,0.084128,1.283859,0.017557,0.001373
345,11.5,-0.007437,-0.433698,-0.204729,0.87746,-0.415996,1.61665,0.512176,0.000929,0.198821,-0.203539,-0.572802,0.768726,-0.377211,1.34207,-0.568892,0.000471,0.113745,-0.104086,-0.001216,-0.988042,-0.019496,0.077457,-0.199563,0.000942,-0.217685,0.103773,-0.190255,-0.951655,-0.026935,0.076393,0.207596,0.00106,-0.01864,0.250742,-0.067995,-0.965483,0.015082,1.714033,-0.009502,0.000303,-0.042496,-0.106022,-0.051578,0.992115,0.084622,1.284016,0.01787,0.001351
346,11.533333,-0.017824,-0.450194,-0.217618,0.865824,-0.417888,1.636738,0.494743,0.000946,0.188982,-0.213522,-0.551327,0.784049,-0.374397,1.31015,-0.567183,0.000394,0.113756,-0.104082,-0.001124,-0.988041,-0.019485,0.07745,-0.199561,0.000944,-0.217567,0.104043,-0.190267,-0.95165,-0.026984,0.076376,0.20764,0.001006,-0.020483,0.251054,-0.068606,-0.965322,0.015678,1.714107,-0.008179,0.000328,-0.043796,-0.10798,-0.052648,0.991792,0.085058,1.284114,0.018283,0.001363
347,11.566667,-0.027876,-0.466578,-0.227638,0.85423,-0.420774,1.654084,0.476036,0.00096,0.184387,-0.219518,-0.528645,0.798967,-0.371824,1.279072,-0.562452,0.000503,0.113776,-0.104085,-0.001045,-0.988039,-0.019473,0.077452,-0.19956,0.000944,-0.217542,0.10407,-0.190247,-0.951657,-0.026982,0.076382,0.207637,0.001006,-0.022984,0.252067,-0.068185,-0.965031,0.016304,1.714154,-0.006936,0.000282,-0.045248,-0.11094,-0.054107,0.991321,0.085639,1.284159,0.018683,0.001303
348,11.6,-0.035587,-0.483936,-0.235695,0.842014,-0.424579,1.668543,0.456064,0.000989,0.168853,-0.227333,-0.509483,0.812549,-0.369616,1.248539,-0.554889,0.000455,0.113746,-0.10409,-0.000969,-0.988042,-0.019458,0.07745,-0.199568,0.000943,-0.217533,0.104126,-0.190157,-0.951671,-0.026975,0.076378,0.207642,0.000993,-0.024826,0.252594,-0.068535,-0.964823,0.016991,1.714213,-0.005908,0.00032,-0.046578,-0.114159,-0.055947,0.990792,0.086251,1.284275,0.01909,0.001279
349,11.633333,-0.040471,-0.502496,-0.241254,0.829251,-0.429565,1.680045,0.435106,0.000942,0.154887,-0.230236,-0.491215,0.825657,-0.368348,1.219549,-0.544105,0.000619,0.113774,-0.104079,-0.000858,-0.98804,-0.019447,0.077445,-0.199565,0.000947,-0.21749,0.104186,-0.190007,-0.951704,-0.026967,0.076378,0.207638,0.000986,-0.026467,0.253464,-0.069172,-0.964506,0.017709,1.714242,-0.004928,0.000288,-0.047967,-0.116826,-0.057243,0.99034,0.087004,1.284298,0.019531,0.001308
350,11.666667,-0.041812,-0.521053,-0.248886,0.81536,-0.435728,1.688315,0.413265,0.000975,0.140535,-0.236715,-0.475567,0.835495,-0.36753,1.192079,-0.530739,0.000447,0.113742,-0.104118,-0.000779,-0.988039,-0.019432,0.077455,-0.199573,0.000949,-0.217516,0.104246,-0.189883,-0.951716,-0.026949,0.0764,0.207632,0.000989,-0.028372,0.253874,-0.070434,-0.964252,0.01848,1.714278,-0.003985,0.000317,-0.049247,-0.120152,-0.058533,0.989804,0.087911,1.284293,0.019866,0.001319
351,11.7,-0.043085,-0.539453,-0.251088,0.802552,-0.443006,1.693487,0.390632,0.000964,0.124447,-0.231403,-0.457936,0.84927,-0.368,1.165943,-0.513991,0.000381,0.113716,-0.104126,-0.000691,-0.988041,-0.01942,0.077447,-0.199576,0.00095,-0.217444,0.104291,-0.189731,-0.951758,-0.026931,0.076398,0.207625,0.000987,-0.030075,0.254238,-0.07144,-0.964031,0.019408,1.714235,-0.002911,0.00029,-0.050142,-0.123227,-0.059315,0.989335,0.088804,1.284292,0.020134,0.001327
352,11.733333,-0.036193,-0.560193,-0.256647,0.786769,-0.451528,1.695556,0.366899,0.000957,0.106243,-0.231636,-0.443884,0.859083,-0.368951,1.141848,-0.495124,0.00045,0.113771,-0.104124,-0.00057,-0.988036,-0.019406,0.077452,-0.199582,0.000951,-0.217411,0.104368,-0.189598,-0.951784,-0.026908,0.076402,0.207622,0.000983,-0.032372,0.254797,-0.072056,-0.963763,0.020538,1.714257,-0.001905,0.000252,-0.051191,-0.13254,-0.062693,0.987868,0.091351,1.283837,0.019962,0.000303
353,11.766667,-0.027966,-0.579925,-0.257961,0.772244,-0.46047,1.695106,0.342632,0.000994,0.086767,-0.224139,-0.430882,0.869813,-0.371257,1.119885,-0.473444,0.000508,0.11381,-0.104164,-0.00043,-0.988027,-0.019386,0.077451,-0.199585,0.000948,-0.217361,0.104432,-0.18943,-0.951822,-0.026885,0.076394,0.207618,0.000981,-0.034157,0.255544,-0.07234,-0.963482,0.021926,1.714218,-0.000854,0.000291,-0.051574,-0.134316,-0.062942,0.987592,0.092287,1.283918,0.020248,0.000324
354,11.8,-0.017116,-0.59882,-0.25733,0.758224,-0.469688,1.692321,0.317435,0.001039,0.072797,-0.206218,-0.417452,0.881991,-0.374796,1.101057,-0.449865,0.000534,0.113819,-0.104181,-0.000236,-0.988024,-0.019361,0.077444,-0.199594,0.000947,-0.217137,0.104573,-0.189293,-0.951885,-0.026843,0.076387,0.207619,0.001004,-0.035291,0.256885,-0.072034,-0.963107,0.023538,1.714199,0.000199,0.000321,-0.051707,-0.135783,-0.063098,0.987374,0.093143,1.284042,0.020539,0.000406
355,11.833333,-0.008865,-0.617532,-0.252063,0.74501,-0.479154,1.687384,0.291141,0.001029,0.054964,-0.190369,-0.407278,0.891551,-0.379031,1.085013,-0.424706,0.000551,0.11383,-0.104195,-0.000185,-0.988021,-0.019348,0.077443,-0.199599,0.000957,-0.217146,0.104601,-0.189213,-0.951895,-0.026829,0.076393,0.207618,0.001,-0.036561,0.257778,-0.070984,-0.962899,0.025239,1.714195,0.001363,0.000296,-0.05172,-0.137909,-0.063182,0.987074,0.094119,1.284308,0.020852,0.000446
356,11.866667,0.003918,-0.638516,-0.245999,0.729223,-0.488608,1.67961,0.264075,0.001052,0.038004,-0.174816,-0.401185,0.898357,-0.384383,1.072306,-0.398502,0.000525,0.11385,-0.104216,-0.000086,-0.988017,-0.019339,0.077445,-0.199604,0.000954,-0.217157,0.104639,-0.18912,-0.951907,-0.026823,0.076394,0.207616,0.001002,-0.038149,0.258483,-0.069395,-0.962765,0.026937,1.714192,0.002497,0.000272,-0.051327,-0.1404,-0.063413,0.986728,0.095025,1.284652,0.021135,0.000544
357,11.9,0.015714,-0.658477,-0.236946,0.714155,-0.497941,1.669238,0.236677,0.001051,0.022488,-0.154249,-0.396754,0.904593,-0.390832,1.06344,-0.371071,0.000553,0.113917,-0.104217,-0.000046,-0.988009,-0.019329,0.077447,-0.19961,0.000954,-0.217133,0.104657,-0.189116,-0.951912,-0.026819,0.076391,0.207619,0.000998,-0.03921,0.258593,-0.068141,-0.962782,0.028623,1.714118,0.003412,0.000271,-0.050979,-0.142329,-0.06272,0.986514,0.095768,1.284872,0.021435,0.000586
358,11.933333,0.030187,-0.676203,-0.229511,0.699402,-0.506543,1.655966,0.209758,0.001018,0.001972,-0.140235,-0.400166,0.905647,-0.398545,1.058802,-0.343621,0.000516,0.113931,-0.104237,0.000068,-0.988005,-0.019344,0.077457,-0.199611,0.000966,-0.217622,0.104875,-0.188891,-0.951821,-0.026796,0.076426,0.207627,0.001008,-0.040815,0.258349,-0.066993,-0.962861,0.030323,1.714126,0.004202,0.000285,-0.050888,-0.143133,-0.061762,0.986463,0.096397,1.285043,0.021707,0.000607
359,11.966667,0.052154,-0.694817,-0.220477,0.682568,-0.515126,1.639572,0.183665,0.001001,-0.014762,-0.119251,-0.404093,0.906791,-0.407423,1.058843,-0.315825,0.000535,0.113954,-0.10424,0.000079,-0.988002,-0.01934,0.077457,-0.199617,0.000964,-0.217162,0.104697,-0.189057,-0.951912,-0.026806,0.076385,0.207629,0.001003,-0.041396,0.258676,-0.065872,-0.962826,0.031957,1.714059,0.004732,0.000308,-0.050411,-0.1383,-0.058436,0.987379,0.0956,1.285497,0.022261,0.001764
360,12,0.074552,-0.711451,-0.21037,0.666351,-0.523157,1.620281,0.158841,0.000981,-0.033679,-0.098789,-0.412862,0.904794,-0.417403,1.063504,-0.28832,0.0005,0.113967,-0.104207,0.000056,-0.988004,-0.019342,0.077457,-0.199613,0.00097,-0.217233,0.104708,-0.18902,-0.951902,-0.026807,0.076379,0.207637,0.001001,-0.041797,0.259308,-0.065377,-0.962673,0.033529,1.714068,0.004876,0.000345,-0.049818,-0.140639,-0.057728,0.98712,0.096445,1.285629,0.022511,0.001809
361,12.033333,0.103263,-0.724577,-0.201814,0.650842,-0.530979,1.597451,0.135645,0.000993,-0.05082,-0.076636,-0.425223,0.900405,-0.427963,1.072559,-0.2617,0.000542,0.113959,-0.104189,0.000111,-0.988007,-0.019342,0.077457,-0.199611,0.000964,-0.21735,0.104756,-0.189007,-0.951873,-0.026805,0.076374,0.20765,0.001003,-0.041471,0.259957,-0.064921,-0.962542,0.034999,1.714041,0.004766,0.000263,-0.049299,-0.142363,-0.056594,0.986965,0.097062,1.285725,0.022749,0.001831
362,12.066667,0.124883,-0.734862,-0.187247,0.639782,-0.538033,1.571853,0.114208,0.001014,-0.067309,-0.05589,-0.439761,0.893844,-0.438684,1.085867,-0.236721,0.000538,0.11398,-0.10419,0.000123,-0.988005,-0.01934,0.077453,-0.199606,0.000968,-0.217771,0.104942,-0.188813,-0.951794,-0.026782,0.076399,0.207658,0.001008,-0.041034,0.260638,-0.064238,-0.962423,0.036593,1.71399,0.004343,0.000273,-0.048428,-0.143995,-0.054897,0.986867,0.097661,1.28572,0.022949,0.001863
363,12.1,0.153341,-0.742341,-0.175361,0.628223,-0.544315,1.543645,0.095329,0.001018,-0.083087,-0.037328,-0.457249,0.884662,-0.449304,1.102931,-0.213675,0.000508,0.113902,-0.104165,0.000102,-0.988016,-0.019342,0.077457,-0.199602,0.00097,-0.217399,0.104812,-0.188922,-0.951872,-0.026782,0.076366,0.207669,0.001001,-0.040238,0.262036,-0.06327,-0.962141,0.038059,1.71391,0.003753,0.000241,-0.047561,-0.145344,-0.052733,0.986829,0.098101,1.285907,0.023127,0.001849
364,12.133333,0.176824,-0.747431,-0.15844,0.620466,-0.549751,1.513801,0.079294,0.000953,-0.098898,-0.021506,-0.478096,0.872457,-0.459585,1.123284,-0.193075,0.000496,0.113938,-0.104179,0.00009,-0.98801,-0.01934,0.077455,-0.199598,0.000967,-0.217455,0.104805,-0.188855,-0.951873,-0.026774,0.076363,0.207675,0.001006,-0.038517,0.26286,-0.062362,-0.962046,0.039533,1.713815,0.002862,0.000242,-0.046193,-0.150116,-0.051176,0.986262,0.099216,1.285864,0.023329,0.000525
365,12.166667,0.203622,-0.748108,-0.144277,0.614863,-0.553951,1.482761,0.066823,0.00101,-0.110469,-0.004824,-0.499995,0.85894,-0.469118,1.146743,-0.175847,0.000478,0.113906,-0.104164,0.000099,-0.988016,-0.019346,0.077461,-0.199596,0.000969,-0.21782,0.105053,-0.188463,-0.95184,-0.026765,0.076421,0.207687,0.001035,-0.036925,0.263514,-0.061103,-0.96201,0.040796,1.713734,0.001745,0.000279,-0.044954,-0.150274,-0.048508,0.98643,0.099345,1.286019,0.023469,0.000516
366,12.2,0.230192,-0.743704,-0.130228,0.613967,-0.557226,1.451084,0.057243,0.000985,-0.126567,0.003748,-0.523994,0.842257,-0.477834,1.172152,-0.161237,0.000436,0.113898,-0.104148,0.000024,-0.988019,-0.019329,0.077447,-0.199594,0.000957,-0.217947,0.105066,-0.188549,-0.951793,-0.026741,0.076389,0.20769,0.001017,-0.033937,0.263843,-0.059814,-0.962111,0.041891,1.713541,0.000538,0.000286,-0.04329,-0.150224,-0.045475,0.986656,0.099371,1.286178,0.023607,0.000502
367,12.233333,0.259358,-0.736283,-0.12028,0.613313,-0.55892,1.419022,0.049892,0.001043,-0.138198,0.014377,-0.546723,0.825705,-0.485659,1.19917,-0.149095,0.00045,0.113938,-0.104151,-0.000031,-0.988014,-0.019328,0.07745,-0.199599,0.000962,-0.217976,0.105123,-0.188293,-0.951831,-0.026738,0.076417,0.207707,0.001026,-0.030828,0.263387,-0.05965,-0.962351,0.042601,1.713467,-0.000746,0.000302,-0.041315,-0.150079,-0.04246,0.986897,0.099446,1.286287,0.023753,0.000533
368,12.266667,0.289243,-0.727052,-0.108985,0.613071,-0.559081,1.386734,0.043584,0.001021,-0.143018,0.023676,-0.569693,0.808972,-0.492474,1.226989,-0.138961,0.000518,0.114022,-0.104165,0.000078,-0.988002,-0.019352,0.077462,-0.199595,0.00097,-0.218042,0.105088,-0.188363,-0.951805,-0.026713,0.07639,0.207703,0.001013,-0.028113,0.26339,-0.059873,-0.962419,0.042933,1.713341,-0.001829,0.000316,-0.039302,-0.148055,-0.038973,0.987429,0.099227,1.286309,0.023834,0.000495
369,12.3,0.308257,-0.72192,-0.091528,0.612725,-0.557255,1.355382,0.037471,0.001036,-0.151961,0.030986,-0.590251,0.792182,-0.498395,1.254947,-0.130966,0.000648,0.114006,-0.104161,0.000016,-0.988005,-0.019355,0.077462,-0.199601,0.000976,-0.218061,0.105097,-0.188316,-0.951809,-0.02671,0.076385,0.207705,0.001016,-0.026231,0.263414,-0.060286,-0.96244,0.043042,1.713304,-0.002794,0.000294,-0.035662,-0.156222,-0.039708,0.986279,0.100087,1.286248,0.024852,0.001681
370,12.333333,0.335907,-0.712095,-0.082731,0.610936,-0.553764,1.325071,0.03237,0.001065,-0.15081,0.035861,-0.611999,0.775517,-0.50333,1.282519,-0.124211,0.000533,0.114006,-0.104156,-0.000088,-0.988005,-0.019356,0.077455,-0.199597,0.000954,-0.217974,0.10511,-0.188153,-0.95186,-0.026718,0.076407,0.207707,0.00103,-0.024888,0.263468,-0.061168,-0.962405,0.042833,1.713285,-0.003505,0.000295,-0.032784,-0.15585,-0.036953,0.986545,0.100141,1.286427,0.024823,0.001699
371,12.366667,0.356853,-0.702567,-0.069964,0.611686,-0.549259,1.296331,0.027675,0.001151,-0.149693,0.04597,-0.629365,0.761169,-0.507722,1.309438,-0.118508,0.000628,0.113994,-0.104144,-0.000173,-0.988008,-0.019366,0.077452,-0.199593,0.000961,-0.217973,0.105103,-0.188089,-0.951874,-0.026717,0.076409,0.207702,0.001032,-0.023485,0.263219,-0.062223,-0.962441,0.04237,1.713218,-0.003999,0.000319,-0.030516,-0.151453,-0.033084,0.987439,0.099872,1.286324,0.024749,0.001662
372,12.4,0.382222,-0.692091,-0.06034,0.609324,-0.543883,1.269912,0.023763,0.00123,-0.147635,0.056656,-0.644385,0.748173,-0.511307,1.335443,-0.113479,0.000517,0.113977,-0.10413,-0.000352,-0.988011,-0.01938,0.077466,-0.1996,0.000966,-0.218048,0.105097,-0.188076,-0.95186,-0.026717,0.076408,0.2077,0.001034,-0.022811,0.262059,-0.063736,-0.962675,0.041632,1.713225,-0.004297,0.000321,-0.0274,-0.150435,-0.03081,0.98776,0.100072,1.286298,0.024559,0.001767
373,12.433333,0.408654,-0.680062,-0.054919,0.606219,-0.537624,1.245153,0.020308,0.001246,-0.147647,0.06442,-0.658162,0.735441,-0.514059,1.360604,-0.109212,0.000585,0.113957,-0.104153,-0.000424,-0.988011,-0.019387,0.077468,-0.199598,0.000958,-0.218042,0.105091,-0.188087,-0.95186,-0.026712,0.076411,0.207706,0.00103,-0.021916,0.257949,-0.06612,-0.963644,0.040576,1.713217,-0.004555,0.000299,-0.024327,-0.148561,-0.028315,0.988198,0.100092,1.286364,0.024243,0.001906
374,12.466667,0.417405,-0.674576,-0.039117,0.60761,-0.530756,1.222337,0.016866,0.001289,-0.145582,0.072881,-0.670615,0.723719,-0.515881,1.384703,-0.105465,0.000623,0.113979,-0.104137,-0.00045,-0.98801,-0.01939,0.077471,-0.199602,0.000965,-0.218064,0.105066,-0.188092,-0.951856,-0.026718,0.076409,0.207702,0.001033,-0.021624,0.2519,-0.068097,-0.965112,0.03931,1.713225,-0.004851,0.000298,-0.00386,-0.135282,-0.041982,0.98991,0.101659,1.289687,0.027139,0.00212
