X Head,Y Head,Z Head,WX Head,WY Head,WZ Head,X Torso,Y Torso,Z Torso,WX Torso,WY Torso,WZ Torso,X RArm,Y RArm,Z RArm,WX RArm,WY RArm,WZ RArm,X LArm,Y LArm,Z LArm,WX LArm,WY LArm,WZ LArm
-0.028278,-0.027989,1.759536,0.033662,-0.024855,0.648854,,,,,,,,,,,,,,,,,,
-0.028278,-0.027856,1.759321,0.034794,-0.02435,0.64854,,,,,,,,,,,,,,,,,,
-0.028278,-0.027709,1.759102,0.036681,-0.023683,0.648433,,,,,,,,,,,,,,,,,,
-0.028278,-0.027533,1.758911,0.038512,-0.023084,0.648583,,,,,,,,,,,,,,,,,,
-0.028278,-0.027459,1.758693,0.040186,-0.022615,0.648859,,,,,,,,,,,,,,,,,,
-0.028278,-0.027364,1.758448,0.041696,-0.022608,0.649135,,,,,,,,,,,,,,,,,,
-0.028278,-0.02723,1.758217,0.042734,-0.022688,0.649383,,,,,,,,,,,,,,,,,,
-0.028278,-0.027159,1.757937,0.04401,-0.022626,0.649352,,,,,,,,,,,,,,,,,,
-0.028278,-0.027044,1.757648,0.045118,-0.02222,0.648981,,,,,,,,,,,,,,,,,,
-0.028278,-0.026855,1.757386,0.046852,-0.021253,0.648519,,,,,,,,,,,,,,,,,,
-0.028278,-0.026826,1.757129,0.048639,-0.020425,0.648167,,,,,,,,,,,,,,,,,,
-0.028278,-0.026786,1.756922,0.050349,-0.019599,0.647899,,,,,,,,,,,,,,,,,,
-0.028278,-0.026773,1.756742,0.052409,-0.018801,0.647518,,,,,,,,,,,,,,,,,,
-0.028278,-0.02671,1.756624,0.054462,-0.018162,0.646315,,,,,,,,,,,,,,,,,,
-0.028278,-0.026765,1.7565,0.056831,-0.017439,0.642907,,,,,,,,,,,,,,,,,,
-0.028278,-0.026768,1.756257,0.057777,-0.017001,0.639146,,,,,,,,,,,,,,,,,,
-0.028278,-0.026668,1.756045,0.060221,-0.016717,0.636686,,,,,,,,,,,,,,,,,,
-0.028278,-0.026758,1.75569,0.063007,-0.015126,0.634386,,,,,,,,,,,,,,,,,,
-0.028278,-0.026814,1.755416,0.0654,-0.011596,0.633087,,,,,,,,,,,,,,,,,,
-0.028278,-0.026867,1.755094,0.068386,-0.008209,0.631528,,,,,,,,,,,,,,,,,,
-0.028278,-0.026903,1.754835,0.070975,-0.00557,0.629127,,,,,,,,,,,,,,,,,,
-0.028278,-0.02686,1.754577,0.073993,-0.003108,0.626974,,,,,,,,,,,,,,,,,,
-0.028278,-0.026652,1.754329,0.077044,-0.001603,0.62315,,,,,,,,,,,,,,,,,,
-0.028278,-0.026509,1.754091,0.080406,-0.000761,0.619818,,,,,,,,,,,,,,,,,,
-0.028278,-0.026418,1.753825,0.083544,0.000336,0.615757,,,,,,,,,,,,,,,,,,
-0.028278,-0.026354,1.753583,0.087784,0.000747,0.610734,,,,,,,,,,,,,,,,,,
-0.028278,-0.026377,1.753372,0.091206,0.000932,0.604229,,,,,,,,,,,,,,,,,,
-0.028278,-0.026301,1.753249,0.094026,0.001878,0.596326,,,,,,,,,,,,,,,,,,
-0.028278,-0.02619,1.75305,0.096868,0.003432,0.587034,,,,,,,,,,,,,,,,,,
-0.028278,-0.02609,1.752873,0.099216,0.007118,0.577569,,,,,,,,,,,,,,,,,,
-0.028278,-0.026006,1.752684,0.101484,0.010856,0.567018,,,,,,,,,,,,,,,,,,
-0.028278,-0.025959,1.752501,0.10405,0.0135,0.557145,,,,,,,,,,,,,,,,,,
-0.028278,-0.025925,1.752285,0.106315,0.014999,0.546959,,,,,,,,,,,,,,,,,,
-0.028278,-0.025809,1.752058,0.108572,0.015695,0.538008,,,,,,,,,,,,,,,,,,
-0.028278,-0.025576,1.751742,0.110945,0.016179,0.530166,,,,,,,,,,,,,,,,,,
-0.028278,-0.025367,1.751432,0.113369,0.017312,0.52406,,,,,,,,,,,,,,,,,,
-0.028278,-0.025238,1.751046,0.115841,0.018823,0.518413,,,,,,,,,,,,,,,,,,
-0.028278,-0.02521,1.750617,0.117922,0.020633,0.51163,,,,,,,,,,,,,,,,,,
-0.028278,-0.025248,1.750145,0.120164,0.022589,0.503525,,,,,,,,,,,,,,,,,,
-0.028278,-0.025288,1.749746,0.122203,0.024039,0.49439,,,,,,,,,,,,,,,,,,
-0.028278,-0.025275,1.74938,0.124045,0.025903,0.484532,,,,,,,,,,,,,,,,,,
-0.028278,-0.025312,1.749054,0.126028,0.02733,0.474082,,,,,,,,,,,,,,,,,,
-0.028278,-0.025228,1.748838,0.127997,0.02776,0.462986,,,,,,,,,,,,,,,,,,
-0.028278,-0.025204,1.748668,0.130267,0.029076,0.452811,,,,,,,,,,,,,,,,,,
-0.028465,-0.02518,1.748643,0.13262,0.030195,0.442127,,,,,,,,,,,,,,,,,,
-0.028647,-0.025269,1.748637,0.135058,0.031728,0.432434,,,,,,,,,,,,,,,,,,
-0.028819,-0.02529,1.748652,0.137357,0.03287,0.423645,,,,,,,,,,,,,,,,,,
-0.029013,-0.025307,1.748804,0.140021,0.033761,0.415938,,,,,,,,,,,,,,,,,,
-0.029262,-0.025338,1.748837,0.142406,0.035368,0.407721,,,,,,,,,,,,,,,,,,
-0.029538,-0.025329,1.748868,0.144334,0.038242,0.400697,,,,,,,,,,,,,,,,,,
-0.029804,-0.02526,1.748915,0.145728,0.040844,0.39113,,,,,,,,,,,,,,,,,,
-0.030098,-0.025139,1.748939,0.146347,0.042637,0.381563,,,,,,,,,,,,,,,,,,
-0.030343,-0.02508,1.748979,0.146904,0.043817,0.372596,,,,,,,,,,,,,,,,,,
-0.030473,-0.024933,1.748996,0.148898,0.044701,0.364397,,,,,,,,,,,,,,,,,,
-0.030507,-0.02483,1.749012,0.149932,0.045727,0.357701,,,,,,,,,,,,,,,,,,
-0.030432,-0.024863,1.749047,0.152664,0.046451,0.351323,,,,,,,,,,,,,,,,,,
-0.030235,-0.024826,1.749165,0.154542,0.046921,0.344191,,,,,,,,,,,,,,,,,,
-0.030014,-0.024895,1.749244,0.156393,0.047328,0.336277,,,,,,,,,,,,,,,,,,
-0.029857,-0.024907,1.749413,0.158221,0.047796,0.327995,,,,,,,,,,,,,,,,,,
-0.029736,-0.024873,1.749576,0.159999,0.048248,0.318929,,,,,,,,,,,,,,,,,,
-0.029687,-0.024862,1.749785,0.161668,0.048857,0.309419,,,,,,,,,,,,,,,,,,
-0.029734,-0.024818,1.750006,0.163215,0.049573,0.300502,,,,,,,,,,,,,,,,,,
-0.029807,-0.024756,1.750216,0.164839,0.049835,0.292428,,,,,,,,,,,,,,,,,,
-0.029849,-0.0247,1.750394,0.167059,0.050035,0.285883,,,,,,,,,,,,,,,,,,
-0.029873,-0.024625,1.750571,0.168937,0.050222,0.28086,,,,,,,,,,,,,,,,,,
-0.02985,-0.024583,1.750723,0.169668,0.050525,0.277666,,,,,,,,,,,,,,,,,,
-0.029796,-0.02453,1.750848,0.170683,0.051289,0.275001,,,,,,,,,,,,,,,,,,
-0.029761,-0.024415,1.750982,0.171518,0.052347,0.272748,,,,,,,,,,,,,,,,,,
-0.029767,-0.024099,1.751158,0.172862,0.05293,0.270899,,,,,,,,,,,,,,,,,,
-0.029813,-0.023822,1.751363,0.173724,0.053198,0.268626,,,,,,,,,,,,,,,,,,
-0.029904,-0.02367,1.751641,0.174491,0.053425,0.266541,,,,,,,,,,,,,,,,,,
-0.030049,-0.023572,1.751983,0.175755,0.053392,0.265005,,,,,,,,,,,,,,,,,,
-0.030205,-0.023654,1.752362,0.177799,0.05326,0.263879,,,,,,,,,,,,,,,,,,
-0.030409,-0.023811,1.75271,0.179112,0.053152,0.26256,,,,,,,,,,,,,,,,,,
-0.030606,-0.023954,1.752985,0.180032,0.053462,0.260477,,,,,,,,,,,,,,,,,,
-0.030726,-0.024072,1.753193,0.181801,0.053852,0.258089,,,,,,,,,,,,,,,,,,
-0.030798,-0.024186,1.753395,0.18351,0.053742,0.25555,,,,,,,,,,,,,,,,,,
-0.030841,-0.024147,1.753578,0.184707,0.053498,0.253351,,,,,,,,,,,,,,,,,,
-0.030858,-0.024041,1.753778,0.186051,0.053271,0.251899,,,,,,,,,,,,,,,,,,
-0.030903,-0.023861,1.753971,0.187404,0.053052,0.251071,,,,,,,,,,,,,,,,,,
-0.03099,-0.023591,1.754217,0.188203,0.052697,0.250905,,,,,,,,,,,,,,,,,,
-0.031083,-0.0234,1.754485,0.189058,0.052333,0.250894,,,,,,,,,,,,,,,,,,
-0.031205,-0.023267,1.754828,0.188854,0.052075,0.250946,,,,,,,,,,,,,,,,,,
-0.031373,-0.023186,1.755147,0.188851,0.051945,0.251001,,,,,,,,,,,,,,,,,,
-0.031568,-0.023008,1.755519,0.18891,0.052069,0.251206,,,,,,,,,,,,,,,,,,
-0.031729,-0.022876,1.75587,0.187713,0.052128,0.251535,,,,,,,,,,,,,,,,,,
-0.03181,-0.022737,1.756237,0.187329,0.052016,0.251928,,,,,,,,,,,,,,,,,,
-0.031838,-0.022519,1.756541,0.186953,0.052039,0.252194,,,,,,,,,,,,,,,,,,
-0.031892,-0.022234,1.756836,0.186662,0.052083,0.252359,,,,,,,,,,,,,,,,,,
-0.032082,-0.021979,1.757066,0.18632,0.05207,0.25215,,,,,,,,,,,,,,,,,,
-0.032449,-0.021794,1.757311,0.185817,0.052146,0.252159,,,,,,,,,,,,,,,,,,
-0.032861,-0.021786,1.757491,0.185576,0.052113,0.25278,,,,,,,,,,,,,,,,,,
-0.033198,-0.021788,1.757694,0.184978,0.051751,0.253469,,,,,,,,,,,,,,,,,,
-0.03345,-0.021828,1.757884,0.18375,0.051268,0.254147,,,,,,,,,,,,,,,,,,
-0.033597,-0.021786,1.758018,0.182439,0.05088,0.254453,,,,,,,,,,,,,,,,,,
-0.033691,-0.021692,1.758197,0.181326,0.050763,0.25463,,,,,,,,,,,,,,,,,,
-0.03376,-0.021612,1.758342,0.180459,0.050914,0.25514,,,,,,,,,,,,,,,,,,
-0.033799,-0.02151,1.758469,0.180208,0.050988,0.256027,,,,,,,,,,,,,,,,,,
-0.033853,-0.021459,1.758614,0.178435,0.051383,0.257005,,,,,,,,,,,,,,,,,,
-0.033967,-0.02139,1.758729,0.177398,0.051553,0.258101,,,,,,,,,,,,,,,,,,
-0.034111,-0.021339,1.758862,0.175942,0.051336,0.259229,,,,,,,,,,,,,,,,,,
-0.034254,-0.021307,1.758961,0.175132,0.051049,0.260193,,,,,,,,,,,,,,,,,,
-0.034426,-0.021169,1.759018,0.174172,0.050798,0.261218,,,,,,,,,,,,,,,,,,
-0.034587,-0.021081,1.759053,0.173293,0.050512,0.262487,,,,,,,,,,,,,,,,,,
-0.03474,-0.021016,1.759026,0.17236,0.05029,0.264122,,,,,,,,,,,,,,,,,,
-0.034945,-0.020915,1.759032,0.171754,0.050161,0.266579,,,,,,,,,,,,,,,,,,
-0.035206,-0.020706,1.759067,0.170525,0.050029,0.269645,,,,,,,,,,,,,,,,,,
-0.035495,-0.020426,1.759057,0.169377,0.049682,0.27269,,,,,,,,,,,,,,,,,,
-0.035818,-0.020219,1.759085,0.167236,0.049172,0.275293,,,,,,,,,,,,,,,,,,
-0.036138,-0.020071,1.759133,0.165047,0.048606,0.277107,,,,,,,,,,,,,,,,,,
-0.036443,-0.019945,1.75922,0.162681,0.048101,0.278895,,,,,,,,,,,,,,,,,,
-0.036736,-0.01977,1.759267,0.160337,0.047738,0.28128,,,,,,,,,,,,,,,,,,
-0.036927,-0.019557,1.759266,0.158333,0.047277,0.2843,,,,,,,,,,,,,,,,,,
-0.037015,-0.01929,1.759258,0.156353,0.046976,0.288077,,,,,,,,,,,,,,,,,,
-0.037078,-0.01901,1.75914,0.155137,0.046441,0.291941,,,,,,,,,,,,,,,,,,
-0.037118,-0.018748,1.759099,0.153549,0.045729,0.296364,,,,,,,,,,,,,,,,,,
-0.037091,-0.018512,1.759045,0.151953,0.044753,0.300719,,,,,,,,,,,,,,,,,,
-0.037042,-0.018316,1.758959,0.150032,0.043494,0.305874,,,,,,,,,,,,,,,,,,
-0.037008,-0.018174,1.758863,0.147812,0.042214,0.310792,,,,,,,,,,,,,,,,,,
-0.036979,-0.018114,1.758785,0.145117,0.041011,0.315322,,,,,,,,,,,,,,,,,,
-0.036975,-0.018094,1.758683,0.142144,0.040322,0.320204,,,,,,,,,,,,,,,,,,
-0.036989,-0.018024,1.758599,0.138813,0.039708,0.324981,,,,,,,,,,,,,,,,,,
-0.036969,-0.01794,1.758564,0.135384,0.039345,0.330302,,,,,,,,,,,,,,,,,,
-0.036936,-0.017836,1.758579,0.131887,0.039205,0.336286,,,,,,,,,,,,,,,,,,
-0.036882,-0.017764,1.758578,0.127967,0.03885,0.341984,,,,,,,,,,,,,,,,,,
-0.036815,-0.017693,1.758572,0.124414,0.038738,0.347745,,,,,,,,,,,,,,,,,,
-0.036735,-0.017625,1.758523,0.120761,0.038667,0.353176,,,,,,,,,,,,,,,,,,
-0.036619,-0.017583,1.758491,0.116548,0.038413,0.358341,,,,,,,,,,,,,,,,,,
-0.036426,-0.017544,1.75846,0.113467,0.038002,0.36309,,,,,,,,,,,,,,,,,,
-0.036184,-0.017534,1.758434,0.110652,0.037393,0.368619,,,,,,,,,,,,,,,,,,
-0.035935,-0.017581,1.758463,0.107257,0.036771,0.373848,,,,,,,,,,,,,,,,,,
-0.035659,-0.017735,1.758538,0.104472,0.035309,0.379416,,,,,,,,,,,,,,,,,,
-0.035393,-0.017931,1.758608,0.101761,0.034645,0.384577,,,,,,,,,,,,,,,,,,
-0.035206,-0.018111,1.758676,0.098894,0.034369,0.389685,,,,,,,,,,,,,,,,,,
-0.035029,-0.0182,1.75876,0.09588,0.035127,0.39471,,,,,,,,,,,,,,,,,,
-0.034841,-0.018249,1.758843,0.092455,0.034504,0.399457,,,,,,,,,,,,,,,,,,
-0.034678,-0.018271,1.758934,0.088299,0.03396,0.405537,,,,,,,,,,,,,,,,,,
-0.034478,-0.018308,1.759026,0.08424,0.033135,0.410177,,,,,,,,,,,,,,,,,,
-0.034192,-0.018356,1.75913,0.080192,0.032116,0.414404,,,,,,,,,,,,,,,,,,
-0.033848,-0.018401,1.759197,0.076541,0.030651,0.419891,,,,,,,,,,,,,,,,,,
-0.033462,-0.01835,1.759261,0.073993,0.028572,0.426288,,,,,,,,,,,,,,,,,,
-0.033029,-0.018072,1.759312,0.071696,0.026782,0.432537,,,,,,,,,,,,,,,,,,
-0.032492,-0.017715,1.759368,0.070002,0.025326,0.438243,,,,,,,,,,,,,,,,,,
-0.031751,-0.017395,1.759421,0.067938,0.024068,0.446586,,,,,,,,,,,,,,,,,,
-0.030834,-0.017158,1.759502,0.066654,0.023333,0.454363,,,,,,,,,,,,,,,,,,
-0.029807,-0.017039,1.759583,0.064942,0.02305,0.460313,,,,,,,,,,,,,,,,,,
-0.028754,-0.016735,1.759656,0.063291,0.022255,0.466158,,,,,,,,,,,,,,,,,,
-0.027707,-0.01623,1.759735,0.061132,0.021545,0.471242,,,,,,,,,,,,,,,,,,
-0.026671,-0.015837,1.759778,0.058409,0.020451,0.475433,,,,,,,,,,,,,,,,,,
-0.025734,-0.015323,1.7598,0.054973,0.019184,0.479172,,,,,,,,,,,,,,,,,,
-0.024745,-0.01445,1.759858,0.051666,0.018403,0.482321,,,,,,,,,,,,,,,,,,
-0.023674,-0.013502,1.759885,0.047706,0.016804,0.485904,,,,,,,,,,,,,,,,,,
-0.022558,-0.012696,1.759889,0.044172,0.01571,0.489999,,,,,,,,,,,,,,,,,,
-0.021335,-0.012039,1.759874,0.039999,0.014496,0.494897,,,,,,,,,,,,,,,,,,
-0.019977,-0.011477,1.759876,0.035673,0.012597,0.501993,,,,,,,,,,,,,,,,,,
-0.018552,-0.011024,1.759871,0.03187,0.011438,0.50943,,,,,,,,,,,,,,,,,,
-0.017045,-0.010544,1.759864,0.02814,0.010277,0.518529,,,,,,,,,,,,,,,,,,
-0.015504,-0.01014,1.759869,0.024954,0.00902,0.527234,,,,,,,,,,,,,,,,,,
-0.013813,-0.009757,1.759856,0.022321,0.008408,0.534598,,,,,,,,,,,,,,,,,,
-0.012136,-0.009329,1.759861,0.019621,0.007379,0.542439,,,,,,,,,,,,,,,,,,
-0.010293,-0.008771,1.759869,0.016981,0.005852,0.548898,,,,,,,,,,,,,,,,,,
-0.008412,-0.00793,1.759885,0.014054,0.003674,0.554426,,,,,,,,,,,,,,,,,,
-0.006413,-0.006967,1.75994,0.011719,0.000887,0.560016,,,,,,,,,,,,,,,,,,
-0.004458,-0.006425,1.759971,0.009292,-0.001864,0.565749,,,,,,,,,,,,,,,,,,
-0.002427,-0.006056,1.760043,0.007452,-0.004122,0.571539,,,,,,,,,,,,,,,,,,
-0.000452,-0.005793,1.760124,0.005667,-0.006625,0.576903,,,,,,,,,,,,,,,,,,
0.001485,-0.005391,1.760201,0.003701,-0.008779,0.583067,,,,,,,,,,,,,,,,,,
0.00338,-0.004863,1.76027,0.002712,-0.010095,0.59014,,,,,,,,,,,,,,,,,,
0.005289,-0.004078,1.760318,0.002569,-0.011024,0.597395,,,,,,,,,,,,,,,,,,
0.007078,-0.003049,1.760422,0.002887,-0.011913,0.603561,,,,,,,,,,,,,,,,,,
0.008783,-0.002006,1.760561,0.003242,-0.011678,0.609046,,,,,,,,,,,,,,,,,,
0.010256,-0.000823,1.760858,0.003224,-0.01235,0.614029,,,,,,,,,,,,,,,,,,
0.011692,0.000385,1.761128,0.003102,-0.012714,0.61923,,,,,,,,,,,,,,,,,,
0.013203,0.001657,1.761368,0.00309,-0.013525,0.623778,,,,,,,,,,,,,,,,,,
0.014748,0.002767,1.761552,0.003517,-0.014076,0.628204,,,,,,,,,,,,,,,,,,
0.016313,0.003859,1.761703,0.004022,-0.014407,0.632753,,,,,,,,,,,,,,,,,,
0.017919,0.004774,1.761752,0.004692,-0.014769,0.637222,,,,,,,,,,,,,,,,,,
0.019477,0.005801,1.761811,0.005109,-0.014953,0.642548,,,,,,,,,,,,,,,,,,
0.020905,0.006917,1.761849,0.005654,-0.015146,0.648083,,,,,,,,,,,,,,,,,,
0.022207,0.008098,1.76187,0.006371,-0.015398,0.653311,,,,,,,,,,,,,,,,,,
0.023587,0.009302,1.761917,0.006784,-0.015903,0.658138,,,,,,,,,,,,,,,,,,
0.024769,0.010668,1.762065,0.006832,-0.016427,0.662574,,,,,,,,,,,,,,,,,,
0.025984,0.011902,1.762375,0.006815,-0.016885,0.666456,,,,,,,,,,,,,,,,,,
0.027193,0.012958,1.762674,0.006972,-0.016732,0.669558,,,,,,,,,,,,,,,,,,
0.028387,0.013848,1.762908,0.007013,-0.016452,0.672139,,,,,,,,,,,,,,,,,,
0.029679,0.014638,1.76308,0.006989,-0.016335,0.674862,,,,,,,,,,,,,,,,,,
0.030993,0.01545,1.763144,0.0071,-0.016335,0.676848,,,,,,,,,,,,,,,,,,
0.032296,0.016233,1.763187,0.007214,-0.016335,0.679085,,,,,,,,,,,,,,,,,,
0.033637,0.016916,1.763269,0.007635,-0.016335,0.680884,,,,,,,,,,,,,,,,,,
0.034905,0.017519,1.763371,0.008402,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.036033,0.01797,1.763503,0.009504,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.036935,0.018314,1.763672,0.010582,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.037785,0.018536,1.763765,0.011383,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.038472,0.018731,1.763864,0.011904,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.039444,0.018875,1.763979,0.012198,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.040481,0.018974,1.763962,0.01217,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.041387,0.01906,1.76398,0.011966,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.042672,0.01918,1.764055,0.011661,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.04382,0.019343,1.764067,0.011472,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.044929,0.019531,1.764055,0.011126,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.046009,0.019671,1.76407,0.01047,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.046967,0.019825,1.764102,0.010461,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.047943,0.019949,1.764211,0.010237,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.048883,0.020048,1.764343,0.010203,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.049735,0.020201,1.764434,0.010873,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.050579,0.020405,1.764466,0.011102,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.051302,0.020555,1.764479,0.011157,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.051789,0.02056,1.76451,0.011182,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.052339,0.02043,1.764524,0.010105,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.052799,0.020213,1.764517,0.009414,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.053283,0.019981,1.764515,0.0086,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.053828,0.019817,1.764531,0.007974,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.054377,0.019703,1.764561,0.00688,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.05498,0.019645,1.764622,0.006665,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.0557,0.019681,1.764653,0.006513,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.056515,0.019811,1.764645,0.005911,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.057402,0.020017,1.76465,0.005372,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.058288,0.020328,1.76464,0.005398,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.059069,0.020553,1.764636,0.005385,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.059801,0.020652,1.764651,0.005437,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.060452,0.02074,1.764682,0.004455,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.060931,0.020809,1.764674,0.00398,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.06121,0.020875,1.764693,0.003257,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
0.061406,0.020924,1.764707,0.003236,-0.016335,0.681834,,,,,,,,,,,,,,,,,,
