Format Version,1.21,Take Name,Rutina_Circulos_Lennon,Capture Frame Rate,120,Export Frame Rate,30,Capture Start Time,2017-11-27 08.00.40.658 PM,Total Frames in Take,2367,Total Exported Frames,593,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,11.733333,0.016423,-0.056836,-0.039573,-0.997464,-0.000165,1.674485,-0.030399,0.000693,0.007854,0.072222,0.140556,-0.987404,0.112071,1.326102,-0.012452,0.001836,0.038389,0.854407,-0.515498,0.052709,-0.544074,1.466399,0.07365,0.001058,0.059043,-0.019772,0.044614,0.997062,-0.030127,0.054003,-0.204676,0.001657,0.012398,-0.207671,0.005947,0.978102,0.028394,0.050277,0.190473,0.000904,-0.016321,-0.292402,0.388559,-0.873645,-0.504169,1.204777,-0.070017,0.000919
353,11.766667,0.017185,-0.057013,-0.039557,-0.997441,-0.000436,1.674486,-0.030482,0.000711,0.00962,0.070087,0.140673,-0.987525,0.111774,1.326054,-0.012528,0.002055,0.050042,0.856419,-0.512187,0.041321,-0.540614,1.484154,0.077843,0.000988,0.059017,-0.01975,0.044651,0.997062,-0.030136,0.054001,-0.204669,0.001658,0.01237,-0.207667,0.006007,0.978103,0.028386,0.05028,0.190465,0.0009,-0.011271,-0.295279,0.371646,-0.880092,-0.498992,1.185612,-0.06843,0.000908
354,11.8,0.017082,-0.057448,-0.039391,-0.997425,-0.000747,1.674477,-0.030396,0.000718,0.044507,-0.228055,0.081303,-0.969226,0.13488,1.322813,-0.003655,0.002025,0.060103,0.857595,-0.509841,0.031321,-0.537093,1.50082,0.084137,0.000995,0.059084,-0.01976,0.044701,0.997056,-0.030142,0.054005,-0.204664,0.001659,0.012402,-0.207669,0.006019,0.978102,0.028383,0.050281,0.190462,0.000906,-0.011904,-0.30156,0.351036,-0.886394,-0.493646,1.166357,-0.068857,0.000912
355,11.833333,0.017864,-0.057716,-0.039914,-0.997375,-0.001197,1.674445,-0.03039,0.000706,0.044784,-0.224791,0.079502,-0.970125,0.133697,1.322846,-0.003684,0.001941,0.069029,0.857962,-0.508704,0.018894,-0.533397,1.516334,0.092704,0.000969,0.059143,-0.019765,0.044705,0.997052,-0.030147,0.054005,-0.204664,0.001662,0.012364,-0.207696,0.006056,0.978097,0.028379,0.050282,0.190458,0.000903,-0.010479,-0.302637,0.333404,-0.892829,-0.488306,1.147693,-0.071599,0.000921
356,11.866667,0.018131,-0.058352,-0.040148,-0.997324,-0.001665,1.674507,-0.030232,0.000686,0.045326,-0.222035,0.078529,-0.970814,0.132535,1.322853,-0.003717,0.001798,0.076555,0.860561,-0.503504,0.007535,-0.529433,1.530481,0.103366,0.00103,0.059071,-0.019798,0.044725,0.997055,-0.030148,0.054009,-0.204655,0.001659,0.012311,-0.207673,0.005972,0.978103,0.02835,0.050323,0.190475,0.000871,-0.010224,-0.298642,0.315657,-0.900594,-0.482603,1.129258,-0.076697,0.000777
357,11.9,0.017248,-0.060182,-0.039634,-0.997251,-0.002119,1.674682,-0.030076,0.000686,0.045269,-0.218692,0.077765,-0.971636,0.131465,1.322674,-0.003691,0.001705,0.082049,0.862457,-0.499394,-0.006486,-0.525268,1.543359,0.116103,0.001046,0.059111,-0.01984,0.044741,0.997051,-0.030145,0.054018,-0.204659,0.001658,0.012363,-0.207773,0.006227,0.978079,0.028381,0.050293,0.190457,0.00089,-0.008003,-0.293339,0.296367,-0.908876,-0.476742,1.111133,-0.084042,0.000579
358,11.933333,0.018674,-0.061539,-0.039956,-0.99713,-0.00272,1.674688,-0.030344,0.000717,0.045159,-0.21438,0.076517,-0.972701,0.130094,1.32239,-0.00359,0.001482,0.084347,0.863966,-0.495952,-0.021935,-0.520922,1.554885,0.130785,0.001032,0.059083,-0.019841,0.044757,0.997052,-0.030142,0.05401,-0.204654,0.001659,0.012346,-0.207785,0.006172,0.978077,0.028373,0.050288,0.190464,0.000898,-0.004073,-0.285759,0.279609,-0.916594,-0.470426,1.093864,-0.093264,0.000629
359,11.966667,0.020269,-0.062166,-0.040123,-0.997053,-0.003341,1.674685,-0.030761,0.000698,0.045342,-0.210185,0.076286,-0.973626,0.128834,1.322058,-0.00359,0.001591,0.086214,0.865865,-0.491451,-0.036347,-0.516735,1.564764,0.14735,0.001093,0.05909,-0.019852,0.044811,0.997049,-0.030146,0.054021,-0.204652,0.001656,0.012329,-0.207802,0.006198,0.978074,0.02838,0.050292,0.190461,0.000892,-0.003768,-0.278159,0.260172,-0.924621,-0.463844,1.077171,-0.104242,0.000551
360,12,0.021348,-0.062291,-0.0401,-0.997024,-0.003882,1.674691,-0.031245,0.000685,0.045667,-0.203864,0.075498,-0.975015,0.126957,1.321404,-0.003436,0.001638,0.084855,0.867922,-0.486433,-0.053799,-0.512556,1.572731,0.165819,0.001077,0.059132,-0.019858,0.044852,0.997044,-0.030149,0.054017,-0.204652,0.001661,0.012358,-0.207813,0.006177,0.978071,0.028381,0.050292,0.190458,0.000892,-0.005399,-0.263386,0.24729,-0.932441,-0.457243,1.061698,-0.117006,0.00056
361,12.033333,0.022628,-0.062254,-0.04002,-0.997001,-0.00435,1.67466,-0.03179,0.000675,0.045734,-0.197747,0.07511,-0.976301,0.125102,1.320812,-0.003277,0.001621,0.081778,0.869559,-0.482036,-0.069436,-0.508433,1.578632,0.185606,0.000996,0.05907,-0.019873,0.044825,0.997049,-0.030153,0.054023,-0.204654,0.001658,0.012315,-0.207831,0.006156,0.978068,0.028384,0.050293,0.190461,0.000889,-0.005018,-0.250593,0.231498,-0.939993,-0.450592,1.047458,-0.131573,0.000519
362,12.066667,0.023204,-0.062278,-0.039551,-0.997005,-0.004912,1.674657,-0.032186,0.00068,0.045648,-0.191237,0.074575,-0.977642,0.123325,1.320094,-0.003241,0.001664,0.075383,0.87114,-0.477135,-0.088168,-0.504363,1.582371,0.206453,0.001028,0.059155,-0.019844,0.044906,0.997041,-0.030154,0.054023,-0.204647,0.001664,0.012341,-0.207814,0.006178,0.978071,0.028388,0.050294,0.190455,0.000887,-0.005974,-0.234301,0.21808,-0.947369,-0.443996,1.03452,-0.147591,0.000453
363,12.1,0.024553,-0.062131,-0.040233,-0.996955,-0.005578,1.674564,-0.032739,0.000677,0.044896,-0.183468,0.074676,-0.979156,0.121076,1.319054,-0.00305,0.001791,0.066521,0.871782,-0.473598,-0.106188,-0.500295,1.583931,0.228001,0.001042,0.059119,-0.019812,0.04495,0.997042,-0.03016,0.054031,-0.204643,0.001666,0.012307,-0.207796,0.006169,0.978075,0.028391,0.050292,0.190459,0.000888,-0.010072,-0.219006,0.20518,-0.953853,-0.437653,1.023342,-0.164875,0.000476
364,12.133333,0.025569,-0.061403,-0.040083,-0.99698,-0.006187,1.674474,-0.033424,0.000684,0.044179,-0.17813,0.074973,-0.980152,0.119535,1.318228,-0.002928,0.001867,0.056067,0.871735,-0.470513,-0.124707,-0.496331,1.583342,0.250123,0.001061,0.059143,-0.019809,0.044947,0.99704,-0.030162,0.054023,-0.20464,0.001664,0.01232,-0.207808,0.006111,0.978073,0.028401,0.050292,0.190456,0.000886,-0.01506,-0.199038,0.193925,-0.960495,-0.431,1.013599,-0.183495,0.00045
365,12.166667,0.028211,-0.06048,-0.040533,-0.996947,-0.006771,1.674282,-0.034296,0.000704,0.042937,-0.173883,0.0749,-0.980975,0.118238,1.317376,-0.002583,0.001818,0.042369,0.870528,-0.468866,-0.143355,-0.492429,1.580293,0.272192,0.001064,0.059266,-0.019823,0.044979,0.997031,-0.030161,0.054032,-0.20464,0.001668,0.012312,-0.207816,0.006114,0.978071,0.028402,0.050292,0.190459,0.000885,-0.015892,-0.178942,0.183616,-0.966443,-0.424742,1.005483,-0.202351,0.000558
366,12.2,0.031366,-0.059211,-0.041484,-0.99689,-0.007473,1.674076,-0.035013,0.00072,0.041947,-0.169216,0.074418,-0.98187,0.116921,1.316823,-0.002504,0.001863,0.026273,0.870188,-0.465013,-0.160763,-0.488873,1.574826,0.293678,0.000983,0.059242,-0.019832,0.045012,0.997031,-0.030161,0.054038,-0.204638,0.001669,0.012402,-0.207834,0.006069,0.978067,0.028408,0.050292,0.190458,0.000881,-0.023007,-0.161145,0.174863,-0.971044,-0.418553,0.999461,-0.221264,0.000547
367,12.233333,0.031407,-0.059347,-0.041825,-0.996866,-0.008065,1.674094,-0.035337,0.000679,0.042128,0.13355,0.118684,-0.983007,0.136386,1.313874,-0.005051,0.002931,0.012311,0.868708,-0.464044,-0.172795,-0.485461,1.56736,0.314785,0.000983,0.059233,-0.019814,0.045033,0.997031,-0.030163,0.054035,-0.204631,0.001673,0.012373,-0.207852,0.006037,0.978063,0.028404,0.050285,0.190468,0.000887,-0.028169,-0.1432,0.168066,-0.974912,-0.41296,0.995418,-0.240164,0.000626
368,12.266667,0.032284,-0.059809,-0.040889,-0.996849,-0.00859,1.674109,-0.035665,0.00073,0.042888,0.128241,0.117007,-0.983882,0.13532,1.313399,-0.005323,0.002715,-0.004551,0.865744,-0.464649,-0.185924,-0.481985,1.557861,0.335969,0.000999,0.059192,-0.019902,0.044914,0.997037,-0.030158,0.054036,-0.20464,0.001661,0.012441,-0.20789,0.006069,0.978054,0.02841,0.05029,0.190471,0.000879,-0.032639,-0.123581,0.166347,-0.977748,-0.40822,0.994026,-0.258813,0.000673
369,12.3,0.03295,-0.06074,-0.040743,-0.996777,-0.00923,1.674035,-0.035871,0.000713,0.043432,0.122244,0.116179,-0.984719,0.134099,1.313055,-0.005637,0.002363,-0.022503,0.863936,-0.462809,-0.197274,-0.478379,1.546502,0.357156,0.001109,0.059245,-0.019943,0.044879,0.997035,-0.030153,0.054032,-0.204643,0.001658,0.012424,-0.207928,0.006004,0.978047,0.028417,0.050283,0.190479,0.000882,-0.03755,-0.107426,0.166113,-0.979518,-0.404319,0.995112,-0.277615,0.000713
370,12.333333,0.033346,-0.061289,-0.041474,-0.9967,-0.010116,1.674004,-0.035927,0.000689,0.043825,0.11516,0.114314,-0.985774,0.132361,1.312671,-0.0057,0.002025,-0.042054,0.860446,-0.462734,-0.209143,-0.474648,1.533228,0.378173,0.001164,0.059097,-0.019983,0.044854,0.997044,-0.030141,0.054031,-0.204653,0.001654,0.012519,-0.207949,0.006022,0.978041,0.028413,0.050275,0.190483,0.000881,-0.042035,-0.088397,0.169022,-0.98074,-0.400991,0.99836,-0.296386,0.000742
371,12.366667,0.033877,-0.060801,-0.042105,-0.996686,-0.010873,1.673933,-0.035973,0.000684,0.043934,0.109514,0.112425,-0.986629,0.131146,1.312389,-0.005573,0.001703,-0.064291,0.855153,-0.464289,-0.221394,-0.470799,1.518263,0.398754,0.001189,0.059131,-0.020032,0.044833,0.997042,-0.030145,0.054038,-0.20465,0.001654,0.012703,-0.208062,0.006094,0.978014,0.028416,0.050293,0.190489,0.000891,-0.050582,-0.070903,0.174988,-0.980711,-0.398351,1.003718,-0.315257,0.000809
372,12.4,0.033974,-0.059352,-0.043146,-0.996725,-0.011561,1.673848,-0.035843,0.000681,0.043564,0.104682,0.110263,-0.987414,0.130016,1.31221,-0.005333,0.001457,-0.087217,0.848153,-0.467758,-0.232879,-0.466771,1.502041,0.418522,0.001151,0.059232,-0.020025,0.044925,0.997032,-0.030155,0.054043,-0.204634,0.001655,0.012772,-0.208058,0.006126,0.978014,0.028414,0.050293,0.190494,0.000883,-0.05983,-0.057248,0.181466,-0.979905,-0.396446,1.011286,-0.333985,0.000739
373,12.433333,0.034061,-0.057756,-0.043754,-0.99679,-0.012019,1.673806,-0.035559,0.000663,0.042617,0.099746,0.108142,-0.9882,0.128811,1.312192,-0.00506,0.001169,-0.111365,0.844342,-0.466357,-0.239156,-0.461923,1.484269,0.437496,0.001057,0.059261,-0.020034,0.044929,0.99703,-0.030159,0.054042,-0.204631,0.001654,0.013011,-0.208025,0.006177,0.978018,0.028439,0.050314,0.190482,0.000843,-0.070307,-0.044689,0.188095,-0.978611,-0.394988,1.020561,-0.353274,0.000668
374,12.466667,0.034134,-0.055864,-0.043239,-0.996918,-0.012256,1.673809,-0.03518,0.000691,0.041628,0.094682,0.10661,-0.988907,0.127635,1.312162,-0.004831,0.000948,-0.133491,0.841877,-0.461449,-0.245943,-0.456956,1.464459,0.455627,0.001016,0.058805,-0.020169,0.045258,0.997039,-0.03014,0.054085,-0.204613,0.001636,0.013101,-0.208053,0.006117,0.978011,0.028445,0.050307,0.190488,0.000847,-0.081425,-0.028048,0.19659,-0.976696,-0.394128,1.031732,-0.373114,0.000682
375,12.5,0.034305,-0.054932,-0.042626,-0.99699,-0.012344,1.673822,-0.034825,0.000698,0.041435,0.089436,0.104399,-0.989639,0.126418,1.312086,-0.004431,0.000865,-0.160872,0.834511,-0.464258,-0.249351,-0.451684,1.44332,0.472421,0.001118,0.059038,-0.020177,0.045017,0.997036,-0.030141,0.054067,-0.204622,0.00164,0.013188,-0.208052,0.006029,0.97801,0.028446,0.0503,0.190503,0.000846,-0.08813,-0.008547,0.207921,-0.97413,-0.393748,1.045352,-0.393429,0.000677
376,12.533333,0.033864,-0.054431,-0.041991,-0.997059,-0.012279,1.673924,-0.034501,0.000654,0.043101,0.082523,0.102706,-0.990345,0.124744,1.312013,-0.003845,0.000898,-0.183312,0.830707,-0.464869,-0.245394,-0.446083,1.420374,0.48792,0.001344,0.05913,-0.020207,0.045083,0.997027,-0.030144,0.054068,-0.204607,0.001639,0.013379,-0.208013,0.006051,0.978016,0.028417,0.050313,0.19051,0.0009,-0.095343,0.012682,0.222433,-0.970192,-0.393931,1.061652,-0.413187,0.000708
377,12.566667,0.032954,-0.053712,-0.041489,-0.99715,-0.012172,1.674026,-0.034313,0.000638,0.013384,-0.075476,0.053649,-0.995613,0.102943,1.310431,0.001144,0.002123,-0.211539,0.827192,-0.457077,-0.249171,-0.440821,1.395815,0.501616,0.001259,0.059155,-0.020241,0.045057,0.997026,-0.030156,0.054076,-0.2046,0.001636,0.01301,-0.208097,0.005717,0.978005,0.028405,0.050298,0.190544,0.000864,-0.103782,0.028401,0.238189,-0.96524,-0.395059,1.081012,-0.431666,0.000713
378,12.6,0.032986,-0.051169,-0.040115,-0.997339,-0.011944,1.674067,-0.034491,0.000771,0.012693,-0.074393,0.054658,-0.995649,0.102776,1.310529,0.00177,0.00214,-0.242113,0.814943,-0.462902,-0.250939,-0.435265,1.370588,0.513333,0.001165,0.059198,-0.020213,0.045116,0.997021,-0.030147,0.054068,-0.204587,0.001637,0.013378,-0.208124,0.006005,0.977992,0.028449,0.050296,0.190514,0.000843,-0.113137,0.041553,0.258116,-0.958566,-0.396862,1.103289,-0.448706,0.000734
379,12.633333,0.03336,-0.049103,-0.038961,-0.997476,-0.011609,1.674155,-0.034811,0.000719,0.012745,-0.071973,0.055768,-0.995765,0.102415,1.31066,0.002469,0.001952,-0.267406,0.809028,-0.460074,-0.249599,-0.429751,1.343433,0.521908,0.001109,0.059266,-0.020289,0.045063,0.997018,-0.030148,0.054076,-0.204581,0.001633,0.013079,-0.208125,0.005681,0.977998,0.028406,0.050294,0.190556,0.000863,-0.123439,0.055618,0.280676,-0.950206,-0.398885,1.12827,-0.464305,0.000741
380,12.666667,0.034215,-0.046829,-0.038045,-0.997592,-0.011286,1.674076,-0.03546,0.000727,0.014011,-0.072158,0.058076,-0.995602,0.102296,1.310871,0.003393,0.001833,-0.291348,0.804472,-0.45756,-0.242034,-0.42445,1.314688,0.527679,0.001182,0.059039,-0.020373,0.045261,0.997021,-0.03015,0.054099,-0.204569,0.001625,0.013641,-0.208064,0.005952,0.978002,0.02842,0.050298,0.19054,0.000902,-0.134429,0.066428,0.305024,-0.940466,-0.401345,1.155218,-0.477713,0.000699
381,12.7,0.035776,-0.044027,-0.037047,-0.997702,-0.011006,1.673953,-0.036296,0.000733,0.01397,-0.072103,0.059392,-0.995529,0.102297,1.310906,0.004049,0.001892,-0.316553,0.800081,-0.453612,-0.232164,-0.419174,1.284635,0.530926,0.001116,0.059382,-0.020329,0.045078,0.99701,-0.030146,0.054084,-0.204572,0.001633,0.013352,-0.208195,0.005786,0.977979,0.028423,0.050242,0.190557,0.000901,-0.146314,0.07249,0.330063,-0.929729,-0.403732,1.183857,-0.488876,0.000792
382,12.733333,0.037374,-0.041269,-0.037211,-0.997755,-0.01075,1.67381,-0.037019,0.000704,0.012784,-0.071052,0.059735,-0.9956,0.102209,1.310934,0.004432,0.001952,-0.342176,0.792928,-0.453137,-0.221014,-0.414132,1.254561,0.531654,0.001107,0.059158,-0.020439,0.045321,0.99701,-0.03015,0.054109,-0.204537,0.001625,0.013869,-0.208097,0.00583,0.977992,0.028402,0.050275,0.190553,0.000912,-0.156937,0.077494,0.353599,-0.918876,-0.405932,1.212932,-0.497759,0.000877
383,12.766667,0.038308,-0.038037,-0.037339,-0.997843,-0.010539,1.67368,-0.037595,0.000734,0.011367,-0.071185,0.059939,-0.995596,0.102384,1.310972,0.004796,0.001984,-0.365638,0.785969,-0.453773,-0.206521,-0.409607,1.225291,0.529526,0.001113,0.059345,-0.020446,0.045344,0.996998,-0.030168,0.054109,-0.204513,0.001631,0.013963,-0.208095,0.005851,0.977992,0.028405,0.050279,0.190564,0.000913,-0.164975,0.081157,0.377595,-0.907535,-0.407996,1.242353,-0.504488,0.000893
384,12.8,0.040083,-0.033839,-0.037486,-0.997919,-0.010232,1.673534,-0.038072,0.000726,0.05795,-0.006912,0.067292,-0.996025,0.105202,1.310782,0.002797,0.001655,-0.386453,0.778545,-0.456965,-0.188959,-0.405581,1.196982,0.524717,0.001105,0.059448,-0.020417,0.045425,0.996988,-0.030177,0.054112,-0.204499,0.001633,0.013999,-0.208061,0.005813,0.977999,0.028404,0.050277,0.190566,0.000916,-0.175716,0.082074,0.398731,-0.896327,-0.410116,1.27181,-0.508894,0.000904
385,12.833333,0.041481,-0.029699,-0.037376,-0.997998,-0.009832,1.673419,-0.038498,0.00073,0.056306,-0.00488,0.067858,-0.996093,0.105565,1.311067,0.003073,0.001607,-0.405074,0.771121,-0.461223,-0.169,-0.402214,1.170241,0.516948,0.001015,0.059465,-0.020376,0.045524,0.996984,-0.03018,0.054106,-0.204479,0.001636,0.013593,-0.208158,0.005747,0.977984,0.028421,0.050239,0.19058,0.000901,-0.186364,0.079475,0.42092,-0.884182,-0.412166,1.301147,-0.511162,0.001029
386,12.866667,0.042586,-0.026188,-0.037173,-0.998057,-0.009435,1.673334,-0.03879,0.000717,0.055445,-0.005744,0.067073,-0.99619,0.105461,1.311315,0.003489,0.001526,-0.416843,0.767875,-0.463634,-0.14715,-0.399932,1.145207,0.507079,0.001128,0.059446,-0.020383,0.045481,0.996987,-0.030183,0.054098,-0.204475,0.001635,0.01401,-0.208046,0.005827,0.978001,0.02841,0.050275,0.19057,0.000913,-0.192763,0.079457,0.442271,-0.872311,-0.413985,1.32988,-0.511509,0.000895
387,12.9,0.043728,-0.023627,-0.037096,-0.998075,-0.009043,1.673281,-0.038894,0.0007,0.054383,-0.00604,0.066,-0.996318,0.105429,1.311635,0.003875,0.001446,-0.427789,0.764048,-0.466141,-0.126252,-0.397824,1.121951,0.495403,0.001205,0.059456,-0.020406,0.045488,0.996985,-0.030178,0.054105,-0.204486,0.001637,0.013561,-0.208171,0.005745,0.977982,0.028423,0.05024,0.190575,0.000898,-0.200396,0.078467,0.463424,-0.859606,-0.415787,1.358139,-0.509986,0.000875
388,12.933333,0.044137,-0.021987,-0.036939,-0.9981,-0.008699,1.673234,-0.038917,0.000691,0.053489,-0.006175,0.065437,-0.996403,0.105475,1.312024,0.004093,0.00136,-0.436246,0.758647,-0.472974,-0.102177,-0.396446,1.100517,0.482222,0.001205,0.05932,-0.020479,0.0454,0.996996,-0.030168,0.054103,-0.204495,0.001627,0.013996,-0.208066,0.005829,0.977997,0.028412,0.050274,0.190565,0.000915,-0.207267,0.074059,0.482258,-0.847929,-0.417459,1.385779,-0.50645,0.000822
389,12.966667,0.044007,-0.021088,-0.036873,-0.998128,-0.008422,1.67325,-0.038896,0.000698,0.052089,-0.004556,0.066035,-0.996446,0.105565,1.312604,0.004128,0.001347,-0.443132,0.758638,-0.470521,-0.081935,-0.394745,1.079905,0.468049,0.001255,0.059307,-0.020535,0.045341,0.996998,-0.030164,0.05411,-0.204514,0.001624,0.014009,-0.208119,0.005822,0.977986,0.028407,0.050272,0.190567,0.000916,-0.214504,0.067255,0.501729,-0.835304,-0.418641,1.412885,-0.501393,0.000903
390,13,0.044628,-0.020391,-0.036504,-0.998128,-0.00813,1.673238,-0.038987,0.000711,0.05083,-0.003088,0.066807,-0.996466,0.105653,1.313093,0.00413,0.001387,-0.452236,0.751581,-0.476673,-0.05823,-0.392745,1.060406,0.45289,0.00124,0.059221,-0.020554,0.045333,0.997003,-0.030158,0.054107,-0.204521,0.00162,0.013915,-0.208135,0.00591,0.977983,0.02841,0.05027,0.190565,0.000916,-0.222297,0.05997,0.519266,-0.823013,-0.419361,1.439288,-0.494965,0.00089
391,13.033333,0.044728,-0.019745,-0.036502,-0.998137,-0.007927,1.673202,-0.039096,0.000717,0.049448,-0.001601,0.066907,-0.996532,0.10578,1.313467,0.004025,0.001513,-0.46014,0.738575,-0.491971,-0.027263,-0.390485,1.042222,0.437169,0.00134,0.059221,-0.020607,0.045244,0.997006,-0.030148,0.054105,-0.204536,0.001617,0.013875,-0.208147,0.005893,0.977981,0.028412,0.050273,0.190563,0.000919,-0.22527,0.05566,0.539987,-0.809054,-0.419683,1.464471,-0.487275,0.000895
392,13.066667,0.044873,-0.019327,-0.03707,-0.998118,-0.007881,1.673137,-0.039258,0.00071,0.048243,-0.00062,0.06711,-0.996578,0.105818,1.313757,0.003924,0.001652,-0.466355,0.729195,-0.500784,-0.001747,-0.387757,1.024606,0.42044,0.00166,0.05911,-0.020601,0.045213,0.997014,-0.030144,0.054104,-0.204547,0.001616,0.013908,-0.208152,0.005863,0.97798,0.028406,0.050272,0.190556,0.000918,-0.229034,0.048964,0.558592,-0.795689,-0.419566,1.488431,-0.478569,0.001023
393,13.1,0.0451,-0.018965,-0.037797,-0.998087,-0.007893,1.673045,-0.039547,0.000713,0.04913,-0.006853,0.065042,-0.996649,0.10516,1.313959,0.003305,0.001752,-0.466569,0.720387,-0.512652,0.023316,-0.385535,1.007966,0.403009,0.001778,0.059109,-0.02062,0.045133,0.997018,-0.03014,0.054104,-0.204555,0.001613,0.013881,-0.208143,0.005881,0.977982,0.028407,0.050274,0.190556,0.000919,-0.232164,0.039171,0.574331,-0.784034,-0.419211,1.510841,-0.468877,0.000928
394,13.133333,0.045218,-0.018351,-0.038626,-0.998061,-0.007859,1.672978,-0.039954,0.000687,0.047915,-0.00612,0.064437,-0.996752,0.105199,1.314151,0.003118,0.001903,-0.465943,0.714148,-0.520297,0.046697,-0.383205,0.992455,0.384721,0.001578,0.059097,-0.02055,0.045192,0.997017,-0.030147,0.054108,-0.204552,0.001618,0.013874,-0.208122,0.005854,0.977987,0.028411,0.050278,0.190556,0.000916,-0.235567,0.030397,0.587678,-0.773446,-0.41902,1.531408,-0.458056,0.00102
395,13.166667,0.045332,-0.016991,-0.039183,-0.998059,-0.007843,1.672883,-0.040473,0.000715,0.04691,-0.005128,0.063474,-0.996867,0.105334,1.314308,0.002954,0.001965,-0.465403,0.701754,-0.534259,0.074218,-0.380776,0.978159,0.366139,0.00142,0.059145,-0.020521,0.0452,0.997014,-0.030143,0.05411,-0.20456,0.001616,0.013834,-0.208117,0.005853,0.977989,0.028417,0.050283,0.190555,0.000913,-0.239358,0.01994,0.600218,-0.762921,-0.418912,1.550085,-0.446328,0.000962
396,13.2,0.045954,-0.015564,-0.040082,-0.998018,-0.007837,1.672764,-0.041045,0.000703,0.045928,-0.003868,0.062255,-0.996995,0.105511,1.314482,0.002874,0.002052,-0.462445,0.693648,-0.543115,0.100114,-0.378769,0.965473,0.347266,0.001491,0.059147,-0.020476,0.045176,0.997016,-0.030144,0.054107,-0.204563,0.001622,0.013287,-0.208194,0.005807,0.97798,0.02844,0.050257,0.190565,0.000881,-0.241154,0.01047,0.611965,-0.753149,-0.419154,1.566496,-0.433577,0.000949
397,13.233333,0.046564,-0.013874,-0.041292,-0.997965,-0.007907,1.672604,-0.041709,0.000702,0.044987,-0.001821,0.061455,-0.997094,0.105882,1.314537,0.002773,0.002139,-0.459881,0.683665,-0.552943,0.123961,-0.377379,0.954466,0.327945,0.001442,0.059123,-0.020394,0.045158,0.99702,-0.030141,0.054107,-0.204572,0.001621,0.013165,-0.208175,0.005829,0.977986,0.02845,0.050258,0.190564,0.000881,-0.243213,-0.00336,0.621275,-0.744885,-0.420031,1.580474,-0.419903,0.000955
398,13.266667,0.047115,-0.012082,-0.042768,-0.9979,-0.007966,1.672435,-0.042386,0.000721,0.044105,0.00044,0.060161,-0.997214,0.106292,1.314622,0.002742,0.00223,-0.452916,0.678437,-0.559276,0.147653,-0.377212,0.945566,0.308117,0.001513,0.059324,-0.020331,0.04487,0.997023,-0.030139,0.054076,-0.204593,0.00163,0.013843,-0.208009,0.005882,0.978011,0.02846,0.050312,0.190533,0.000855,-0.244509,-0.016906,0.628366,-0.738299,-0.42181,1.591558,-0.40522,0.000984
399,13.3,0.04815,-0.01045,-0.044762,-0.997782,-0.00798,1.672248,-0.043064,0.000709,0.04351,0.003323,0.059446,-0.997277,0.106822,1.31461,0.002704,0.002289,-0.44636,0.673518,-0.565219,0.166324,-0.378037,0.938906,0.287925,0.001513,0.059251,-0.020346,0.044844,0.997028,-0.030131,0.054074,-0.204612,0.001629,0.013318,-0.208121,0.005794,0.977995,0.028491,0.050273,0.190543,0.000838,-0.243048,-0.030558,0.634801,-0.732818,-0.424491,1.599886,-0.389699,0.001053
400,13.333333,0.048237,-0.008725,-0.046595,-0.99771,-0.007986,1.672063,-0.043682,0.000747,-0.00468,-0.075772,0.059487,-0.995338,0.106805,1.312906,0.006083,0.003051,-0.434508,0.671107,-0.571432,0.185157,-0.380771,0.935144,0.266971,0.001404,0.059385,-0.020348,0.044585,0.997031,-0.030122,0.054052,-0.204645,0.001633,0.013747,-0.208021,0.0058,0.978011,0.028488,0.050313,0.19053,0.000849,-0.24068,-0.046701,0.639879,-0.728318,-0.42805,1.605769,-0.373336,0.001016
401,13.366667,0.049621,-0.006364,-0.047984,-0.997595,-0.007839,1.671893,-0.044213,0.000753,-0.00421,-0.074705,0.059323,-0.995431,0.107293,1.313336,0.006191,0.003104,-0.419979,0.672266,-0.574993,0.202631,-0.384823,0.934372,0.245776,0.00147,0.059179,-0.020387,0.044489,0.997047,-0.030112,0.05404,-0.204666,0.001626,0.013688,-0.208068,0.005748,0.978002,0.028501,0.050304,0.19053,0.000839,-0.234196,-0.062532,0.645131,-0.724602,-0.432481,1.609004,-0.356604,0.000901
402,13.4,0.049179,-0.005609,-0.049793,-0.997532,-0.007703,1.671843,-0.044687,0.00073,-0.003134,-0.074269,0.059232,-0.995473,0.108002,1.313753,0.006288,0.003142,-0.402086,0.673583,-0.579852,0.219964,-0.39007,0.936222,0.224224,0.00134,0.059195,-0.020431,0.044422,0.997048,-0.0301,0.05404,-0.204676,0.001621,0.013312,-0.208157,0.005745,0.977988,0.028485,0.050283,0.190544,0.000883,-0.22672,-0.077417,0.648821,-0.722244,-0.437661,1.609984,-0.33966,0.000842
403,13.433333,0.047243,-0.004305,-0.051099,-0.997566,-0.007565,1.671766,-0.045132,0.000725,0.019636,-0.019434,0.041971,-0.998737,0.100483,1.31808,0.010983,0.002169,-0.380734,0.677549,-0.582861,0.237155,-0.395894,0.940544,0.202858,0.001424,0.059066,-0.020467,0.044354,0.997058,-0.03009,0.054036,-0.204691,0.001615,0.01359,-0.208156,0.005793,0.977984,0.028495,0.0503,0.190524,0.000844,-0.216182,-0.093525,0.651893,-0.720801,-0.443198,1.609041,-0.32263,0.000795
