,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,Head,Head,Head,Head,Head,Head,Head,Torso,Torso,Torso,Torso,Torso,Torso,Torso,RArm,RArm,RArm,RArm,RArm,RArm,RArm,LArm,LArm,LArm,LArm,LArm,LArm,LArm
,,7A3B180DF43411E8D75CBFEB17344583,7A3B180DF43411E8D75CBFEB17344583,7A3B180DF43411E8D75CBFEB17344583,7A3B180DF43411E8D75CBFEB17344583,7A3B180DF43411E8D75CBFEB17344583,7A3B180DF43411E8D75CBFEB17344583,7A3B180DF43411E8D75CBFEB17344583,A8373E89F43611E8D75CBFEB17344583,A8373E89F43611E8D75CBFEB17344583,A8373E89F43611E8D75CBFEB17344583,A8373E89F43611E8D75CBFEB17344583,A8373E89F43611E8D75CBFEB17344583,A8373E89F43611E8D75CBFEB17344583,A8373E89F43611E8D75CBFEB17344583,B0F2825EF43611E8D75CBFEB17344583,B0F2825EF43611E8D75CBFEB17344583,B0F2825EF43611E8D75CBFEB17344583,B0F2825EF43611E8D75CBFEB17344583,B0F2825EF43611E8D75CBFEB17344583,B0F2825EF43611E8D75CBFEB17344583,B0F2825EF43611E8D75CBFEB17344583,56CC2419F43711E8D75CBFEB17344583,56CC2419F43711E8D75CBFEB17344583,56CC2419F43711E8D75CBFEB17344583,56CC2419F43711E8D75CBFEB17344583,56CC2419F43711E8D75CBFEB17344583,56CC2419F43711E8D75CBFEB17344583,56CC2419F43711E8D75CBFEB17344583
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
200,6.666667,-0.531452,0.010165,0.546427,-0.647204,-0.031024,1.746305,-0.008256,0.008462,0.61564,0.016276,-0.787814,-0.035842,1.200197,0.036252,0.058021,-0.376105,0.111702,0.917988,-0.5223,1.696317,-0.113121,0.390683,0.089073,0.190126,-0.896262,-0.308328,1.217511,0.64469
201,6.7,-0.529914,0.01076,0.545422,-0.6493,-0.030514,1.746057,-0.009706,0.008979,0.615014,0.016404,-0.788294,-0.035079,1.200202,0.036448,0.065504,-0.352447,0.117483,0.926115,-0.525196,1.681719,-0.095675,0.408747,0.085766,0.214122,-0.883019,-0.320339,1.251422,0.649645
202,6.733333,-0.528428,0.010296,0.544842,-0.651004,-0.029914,1.745877,-0.010999,0.009463,0.613822,0.016518,-0.789215,-0.034166,1.200118,0.036553,0.076726,-0.331733,0.126685,0.931674,-0.528661,1.665076,-0.078878,0.42437,0.083169,0.239712,-0.869213,-0.334279,1.286223,0.651262
203,6.766667,-0.527156,0.009951,0.544487,-0.652335,-0.029186,1.745718,-0.012093,0.010058,0.612942,0.016673,-0.789888,-0.033335,1.200122,0.036559,0.086382,-0.316081,0.137028,0.934802,-0.532514,1.646545,-0.063532,0.438166,0.086638,0.266879,-0.853979,-0.349788,1.321824,0.649607
204,6.8,-0.526036,0.010511,0.543959,-0.65367,-0.028272,1.745547,-0.012914,0.010556,0.61249,0.016897,-0.790227,-0.032486,1.200198,0.036505,0.089214,-0.297382,0.15346,0.938112,-0.536809,1.626141,-0.049598,0.448731,0.091207,0.293952,-0.838996,-0.365827,1.358231,0.644662
205,6.833333,-0.525255,0.011147,0.544306,-0.653998,-0.027145,1.745497,-0.013336,0.010763,0.612868,0.017127,-0.789926,-0.031676,1.200169,0.036544,0.097042,-0.284034,0.171542,0.938339,-0.541243,1.603932,-0.036978,0.451766,0.11327,0.314948,-0.826974,-0.381632,1.395168,0.636343
206,6.866667,-0.524247,0.011842,0.545256,-0.654004,-0.02594,1.745419,-0.013433,0.010622,0.614196,0.017484,-0.788889,-0.031028,1.200191,0.036605,0.102728,-0.27244,0.191566,0.937297,-0.545579,1.579813,-0.025781,0.462998,0.110722,0.347914,-0.807669,-0.396765,1.431242,0.623975
207,6.9,-0.522704,0.01187,0.545995,-0.654621,-0.024943,1.74528,-0.013547,0.010344,0.616787,0.017671,-0.786864,-0.030679,1.200251,0.036704,0.112909,-0.262824,0.213362,0.934158,-0.549628,1.554415,-0.016017,0.466634,0.11368,0.383004,-0.789074,-0.410809,1.465662,0.608395
208,6.933333,-0.520066,0.013231,0.545695,-0.656942,-0.023876,1.744992,-0.013474,0.01009,0.619254,0.017927,-0.784922,-0.030279,1.200205,0.036885,0.12246,-0.254031,0.23534,0.930101,-0.553508,1.527937,-0.008055,0.469234,0.127056,0.414795,-0.769169,-0.424176,1.498074,0.589906
209,6.966667,-0.518654,0.012623,0.546135,-0.657705,-0.023112,1.744847,-0.01326,0.010148,0.621237,0.01826,-0.783344,-0.029839,1.200218,0.036964,0.127998,-0.252262,0.258733,0.923601,-0.556716,1.500453,-0.00223,0.471281,0.130983,0.450589,-0.746798,-0.437105,1.527779,0.568283
210,7,-0.518188,0.012755,0.545272,-0.658784,-0.022353,1.744676,-0.012829,0.01037,0.622429,0.018669,-0.782385,-0.029357,1.200224,0.037008,0.135214,-0.248944,0.284123,0.915979,-0.55962,1.472131,0.001904,0.471368,0.14503,0.47979,-0.725658,-0.449095,1.555237,0.545139
211,7.033333,-0.518402,0.013114,0.543955,-0.659698,-0.021586,1.744554,-0.012163,0.010677,0.623176,0.018907,-0.781781,-0.028871,1.200192,0.037058,0.141737,-0.24364,0.313519,0.906783,-0.561532,1.443207,0.004481,0.465402,0.16186,0.503987,-0.709366,-0.459825,1.579803,0.520376
212,7.066667,-0.519184,0.013523,0.543029,-0.659837,-0.020861,1.744513,-0.011356,0.011016,0.623458,0.01916,-0.781544,-0.028475,1.200182,0.037149,0.142171,-0.240243,0.343535,0.896691,-0.56241,1.413788,0.004968,0.459798,0.173954,0.528756,-0.691913,-0.469632,1.6014,0.494095
213,7.1,-0.520163,0.013564,0.542441,-0.659548,-0.020178,1.744491,-0.010432,0.011339,0.623431,0.019288,-0.781558,-0.028145,1.200185,0.037301,0.141847,-0.239025,0.373628,0.884957,-0.562112,1.383817,0.003612,0.448563,0.191387,0.552757,-0.675738,-0.478862,1.619851,0.466189
214,7.133333,-0.52083,0.013428,0.542032,-0.659361,-0.019568,1.744489,-0.009597,0.011698,0.623538,0.019302,-0.781467,-0.027857,1.200188,0.037443,0.139852,-0.238612,0.401686,0.873014,-0.560716,1.35325,0.000508,0.43571,0.2105,0.573506,-0.661012,-0.487408,1.635296,0.437102
215,7.166667,-0.521388,0.012663,0.541938,-0.659012,-0.019135,1.744526,-0.008881,0.012019,0.623997,0.019326,-0.781095,-0.027575,1.200174,0.0377,0.13663,-0.241026,0.430503,0.859014,-0.557841,1.322026,-0.004338,0.41313,0.231412,0.596831,-0.647739,-0.495075,1.64727,0.408312
216,7.2,-0.5213,0.012327,0.542252,-0.658831,-0.01877,1.744461,-0.008413,0.012381,0.624744,0.018917,-0.780502,-0.027407,1.200174,0.037913,0.134347,-0.244696,0.458752,0.843576,-0.554259,1.290376,-0.010954,0.386676,0.247766,0.621198,-0.634986,-0.501867,1.655424,0.379881
217,7.233333,-0.521383,0.011731,0.542335,-0.658707,-0.018611,1.744405,-0.008056,0.01283,0.626052,0.018598,-0.779454,-0.027274,1.200165,0.038189,0.133542,-0.252659,0.487573,0.824986,-0.550119,1.258695,-0.019366,0.361195,0.252876,0.64463,-0.624535,-0.508571,1.659411,0.351892
218,7.266667,-0.521123,0.011061,0.541669,-0.659471,-0.018654,1.744205,-0.007802,0.013373,0.627342,0.018251,-0.778415,-0.027133,1.200137,0.038491,0.129359,-0.262788,0.518711,0.803211,-0.544555,1.22767,-0.029966,0.331542,0.268192,0.659953,-0.618559,-0.515149,1.659388,0.324113
219,7.3,-0.521302,0.010446,0.541418,-0.659547,-0.018765,1.744045,-0.00741,0.027382,0.628161,0.025927,-0.777169,-0.021788,1.197259,0.036599,0.118545,-0.272782,0.545936,0.783256,-0.537374,1.197528,-0.041538,0.304321,0.285188,0.669932,-0.614205,-0.521674,1.655625,0.296578
220,7.333333,-0.521416,0.010063,0.541189,-0.65965,-0.018957,1.744038,-0.006998,0.02787,0.629044,0.025908,-0.776438,-0.021539,1.197077,0.036738,0.116238,-0.284228,0.571151,0.761242,-0.528527,1.169913,-0.054464,0.277406,0.303858,0.676361,-0.610944,-0.52818,1.647667,0.269982
221,7.366667,-0.521542,0.010176,0.540466,-0.660141,-0.019229,1.744006,-0.006542,0.027842,0.629278,0.025833,-0.776252,-0.021578,1.197016,0.037165,0.109584,-0.286254,0.597158,0.74125,-0.517929,1.144546,-0.068526,0.26075,0.324427,0.673652,-0.610696,-0.534172,1.636173,0.245167
222,7.4,-0.522456,0.010423,0.540437,-0.659438,-0.019456,1.744085,-0.005888,0.013078,0.629221,0.016729,-0.776936,-0.0275,1.19995,0.039851,0.103138,-0.29543,0.616674,0.722355,-0.506344,1.121604,-0.085307,0.230008,0.332951,0.676996,-0.614749,-0.539907,1.620198,0.222784
223,7.433333,-0.522717,0.010061,0.539948,-0.659638,-0.019794,1.744201,-0.005313,0.028351,0.628855,0.027014,-0.776536,-0.021825,1.195912,0.037951,0.092848,-0.310158,0.631879,0.704209,-0.494425,1.100553,-0.105049,0.201617,0.334163,0.680587,-0.620071,-0.544809,1.600939,0.204341
224,7.466667,-0.523121,0.009345,0.540096,-0.659207,-0.020013,1.744145,-0.00467,0.028295,0.628758,0.026725,-0.776626,-0.022292,1.195723,0.038578,0.078971,-0.32268,0.651557,0.681993,-0.482506,1.081472,-0.127746,0.163938,0.333671,0.682051,-0.629757,-0.548797,1.578761,0.188552
225,7.5,-0.523424,0.009605,0.540918,-0.658288,-0.020071,1.744177,-0.004036,0.028591,0.629382,0.026348,-0.776123,-0.02258,1.195534,0.038908,0.069454,-0.342184,0.665699,0.659493,-0.47134,1.065961,-0.152747,0.127249,0.333556,0.679617,-0.640835,-0.552461,1.553735,0.17477
226,7.533333,-0.523003,0.011185,0.540945,-0.658575,-0.019903,1.744058,-0.00347,0.028792,0.630379,0.026136,-0.775313,-0.022823,1.195496,0.03928,0.062544,-0.363334,0.674677,0.639443,-0.4617,1.055112,-0.179197,0.096461,0.335407,0.671551,-0.653618,-0.555779,1.526062,0.162521
227,7.566667,-0.523514,0.011084,0.542469,-0.656915,-0.019942,1.744063,-0.002764,0.028703,0.63131,0.026031,-0.774562,-0.023069,1.195452,0.03969,0.054004,-0.387643,0.677317,0.622943,-0.454001,1.049731,-0.20694,0.07624,0.341675,0.656334,-0.668335,-0.55873,1.496688,0.151031
228,7.6,-0.524148,0.011878,0.543452,-0.655583,-0.019938,1.744043,-0.001911,0.028599,0.632047,0.025915,-0.773968,-0.02319,1.195356,0.040072,0.047853,-0.410386,0.677658,0.608336,-0.44842,1.050033,-0.235148,0.065924,0.354986,0.636281,-0.681752,-0.561021,1.467438,0.141001
229,7.633333,-0.523828,0.012289,0.544494,-0.654965,-0.020084,1.744106,-0.001129,0.028369,0.632805,0.025788,-0.773362,-0.023383,1.195276,0.040541,0.039165,-0.434911,0.671085,0.599135,-0.445273,1.056411,-0.26357,0.05326,0.359838,0.616922,-0.697916,-0.562173,1.437445,0.133391
230,7.666667,-0.523175,0.011845,0.546139,-0.654126,-0.020448,1.744143,-0.000253,0.028007,0.633323,0.025978,-0.772944,-0.023587,1.19529,0.041042,0.029018,-0.455838,0.663149,0.592961,-0.444307,1.068563,-0.291666,0.039074,0.358353,0.598272,-0.715631,-0.562485,1.40683,0.127645
231,7.7,-0.522491,0.009392,0.547964,-0.653184,-0.021019,1.744262,0.000707,0.027656,0.633463,0.026492,-0.772824,-0.02376,1.195201,0.041672,0.023113,-0.477087,0.64927,0.591863,-0.445252,1.085974,-0.318784,0.027228,0.35989,0.577175,-0.732534,-0.561758,1.376273,0.123525
232,7.733333,-0.520905,0.00642,0.549257,-0.653401,-0.021751,1.7443,0.001545,0.027221,0.633524,0.027037,-0.772771,-0.023916,1.195105,0.042253,0.017557,-0.500864,0.62971,0.593542,-0.447863,1.108024,-0.344382,0.010963,0.350533,0.558383,-0.751807,-0.559476,1.344416,0.121206
233,7.766667,-0.519239,0.00418,0.550828,-0.653423,-0.022422,1.744314,0.002362,0.026745,0.633434,0.027525,-0.772844,-0.024093,1.195144,0.042672,0.005887,-0.52129,0.608503,0.598287,-0.451195,1.134452,-0.368468,0.001018,0.353323,0.532637,-0.769064,-0.555931,1.312805,0.11993
234,7.8,-0.518035,0.000455,0.552486,-0.652992,-0.023282,1.744476,0.003356,0.026491,0.63346,0.0279,-0.772819,-0.024085,1.195322,0.042923,-0.001626,-0.538674,0.588011,0.603384,-0.455158,1.163949,-0.390035,-0.004677,0.363502,0.503528,-0.783776,-0.550905,1.281715,0.12057
235,7.833333,-0.515306,-0.005232,0.555515,-0.65256,-0.024348,1.744609,0.004265,0.026396,0.634092,0.028159,-0.772294,-0.024212,1.195384,0.043104,-0.010276,-0.557118,0.562498,0.610827,-0.459363,1.195858,-0.408944,-0.000389,0.362911,0.477904,-0.79994,-0.544352,1.250718,0.123111
236,7.866667,-0.510514,-0.013252,0.560082,-0.65231,-0.025639,1.744749,0.005162,0.026872,0.635526,0.02763,-0.771117,-0.024358,1.195267,0.043114,-0.01455,-0.572966,0.536371,0.619519,-0.463645,1.229607,-0.424654,0.009697,0.375686,0.44868,-0.810834,-0.536448,1.221345,0.12774
237,7.9,-0.504553,-0.025024,0.566393,-0.651152,-0.027274,1.745027,0.006028,0.027293,0.636963,0.027488,-0.76992,-0.024534,1.19575,0.042512,-0.016882,-0.587403,0.509542,0.628522,-0.467522,1.264502,-0.437325,0.01282,0.387538,0.421506,-0.819745,-0.527565,1.192435,0.135591
238,7.933333,-0.49685,-0.036082,0.573938,-0.649949,-0.02895,1.745018,0.00643,0.010489,0.638638,0.015957,-0.76927,-0.031531,1.199525,0.044328,-0.021332,-0.597712,0.485099,0.637938,-0.471396,1.300113,-0.446803,0.029561,0.390208,0.396632,-0.83039,-0.518153,1.164077,0.148128
239,7.966667,-0.489332,-0.04659,0.581051,-0.648663,-0.03076,1.745157,0.006611,0.02559,0.639031,0.028602,-0.768223,-0.025512,1.194961,0.042218,-0.024471,-0.60639,0.458517,0.649195,-0.474639,1.335995,-0.453275,0.029218,0.388225,0.365476,-0.845491,-0.50688,1.136696,0.163831
240,8,-0.480685,-0.057955,0.588314,-0.647665,-0.032774,1.745273,0.00683,0.026229,0.640567,0.02819,-0.766936,-0.025801,1.194902,0.041594,-0.032945,-0.613541,0.431635,0.660434,-0.477498,1.372074,-0.456898,0.036649,0.370124,0.339647,-0.863889,-0.494943,1.110589,0.183145
241,8.033333,-0.47021,-0.068389,0.595424,-0.64784,-0.034947,1.745271,0.006583,0.026544,0.641404,0.028123,-0.766228,-0.02605,1.194864,0.040932,-0.043704,-0.616724,0.405905,0.67304,-0.480516,1.4079,-0.457248,0.049068,0.358429,0.309162,-0.879511,-0.481781,1.086641,0.204368
242,8.066667,-0.459813,-0.079374,0.602635,-0.647381,-0.037223,1.745389,0.006235,0.027163,0.641582,0.028105,-0.766058,-0.026246,1.194709,0.040104,-0.04941,-0.617716,0.381388,0.685951,-0.483798,1.4436,-0.454156,0.061662,0.343971,0.282475,-0.893359,-0.467779,1.065793,0.226175
243,8.1,-0.449932,-0.088512,0.609846,-0.646386,-0.039135,1.745392,0.005781,0.027983,0.641333,0.027977,-0.766241,-0.026557,1.1946,0.039256,-0.053768,-0.615044,0.354774,0.702114,-0.487341,1.47827,-0.447882,0.070341,0.335354,0.261572,-0.902314,-0.453329,1.048803,0.246859
244,8.133333,-0.441939,-0.095255,0.616452,-0.644673,-0.040667,1.745309,0.005411,0.028811,0.640191,0.027857,-0.767169,-0.026944,1.194434,0.038375,-0.047154,-0.618086,0.326933,0.713345,-0.491221,1.511634,-0.438605,0.078421,0.329967,0.251811,-0.906401,-0.438761,1.035124,0.266411
245,8.166667,-0.435536,-0.100106,0.622606,-0.642378,-0.04178,1.745239,0.005369,0.029656,0.638924,0.027471,-0.768207,-0.027398,1.194264,0.0374,-0.034315,-0.619864,0.30292,0.72307,-0.49465,1.54354,-0.427621,0.079311,0.323396,0.244307,-0.910735,-0.424017,1.023605,0.286964
246,8.2,-0.43056,-0.103132,0.627089,-0.640891,-0.042773,1.745228,0.005598,0.02814,0.640432,0.0225,-0.767169,-0.028597,1.196815,0.037277,-0.028452,-0.619981,0.279671,0.732529,-0.497302,1.573813,-0.415723,0.080182,0.317473,0.231267,-0.916132,-0.409166,1.014254,0.310233
247,8.233333,-0.427022,-0.106152,0.630425,-0.639491,-0.043697,1.745336,0.006256,0.027013,0.638356,0.022787,-0.76893,-0.028791,1.197043,0.037005,-0.026924,-0.617509,0.257853,0.74261,-0.499658,1.602244,-0.402227,0.090802,0.303791,0.21869,-0.922844,-0.394351,1.007692,0.33655
248,8.266667,-0.424126,-0.109982,0.633764,-0.637467,-0.044425,1.745497,0.007095,0.025148,0.638044,0.024483,-0.7692,-0.028999,1.197671,0.03776,-0.023005,-0.613311,0.23745,0.752953,-0.50153,1.628585,-0.386984,0.10197,0.270011,0.211954,-0.933687,-0.379361,1.003581,0.365338
249,8.3,-0.421891,-0.112551,0.636329,-0.635945,-0.045054,1.745764,0.007853,0.024159,0.636906,0.025553,-0.770139,-0.029053,1.197785,0.037636,-0.027862,-0.601839,0.21706,0.768049,-0.503125,1.651985,-0.369816,0.120075,0.244898,0.197953,-0.9415,-0.364601,1.003277,0.397054
250,8.333333,-0.420849,-0.114591,0.638142,-0.634453,-0.045636,1.746062,0.008406,0.023064,0.63618,0.025892,-0.770761,-0.029182,1.198055,0.037381,-0.035687,-0.587345,0.198031,0.783924,-0.504683,1.671872,-0.351031,0.144599,0.219615,0.184933,-0.946922,-0.349886,1.006751,0.429963
251,8.366667,-0.420556,-0.11581,0.638871,-0.633692,-0.046121,1.746203,0.008712,0.02195,0.636051,0.025951,-0.770898,-0.029314,1.198362,0.037169,-0.0432,-0.569628,0.18089,0.800585,-0.506554,1.687609,-0.331293,0.167228,0.193788,0.1734,-0.951007,-0.335711,1.014316,0.462846
252,8.4,-0.420989,-0.116068,0.638669,-0.63356,-0.046517,1.746161,0.00885,0.032534,0.626017,0.021649,-0.77883,-0.031293,1.196977,0.034675,-0.050993,-0.5475,0.174677,0.816781,-0.509549,1.698691,-0.311393,0.190017,0.163368,0.16684,-0.953608,-0.322648,1.026248,0.494851
253,8.433333,-0.421633,-0.115516,0.637843,-0.634064,-0.046817,1.745973,0.008802,0.011674,0.63776,0.021293,-0.769852,-0.032402,1.200326,0.037946,-0.051895,-0.52745,0.170676,0.830646,-0.514046,1.705936,-0.290989,0.209125,0.135253,0.167116,-0.953963,-0.31119,1.042526,0.524661
254,8.466667,-0.422485,-0.114771,0.637077,-0.634403,-0.046962,1.74591,0.008818,0.009923,0.639107,0.020287,-0.768786,-0.033282,1.200233,0.037892,-0.044749,-0.511365,0.165798,0.84203,-0.519565,1.709831,-0.270186,0.228772,0.111487,0.172328,-0.951597,-0.302243,1.063086,0.552014
255,8.5,-0.424119,-0.115214,0.636598,-0.633713,-0.046916,1.746006,0.009,0.463744,0.622063,-0.368281,0.5122,0.003222,1.172035,0.030485,-0.035313,-0.497586,0.162209,0.851381,-0.525494,1.710681,-0.249939,0.251906,0.09377,0.181404,-0.945962,-0.295946,1.086949,0.576503
256,8.533333,-0.425306,-0.116155,0.636186,-0.633159,-0.046814,1.746102,0.008962,0.45038,0.632364,-0.357286,0.51925,-0.000713,1.176643,0.030278,-0.029076,-0.479513,0.164877,0.861416,-0.531319,1.708413,-0.230099,0.272144,0.080001,0.194346,-0.939025,-0.292167,1.113348,0.598536
257,8.566667,-0.425879,-0.117654,0.635472,-0.633214,-0.046666,1.746148,0.008773,0.446325,0.635921,-0.355935,0.519335,-0.001312,1.177813,0.029758,-0.020638,-0.462854,0.168618,0.870005,-0.537336,1.703117,-0.210598,0.299395,0.067189,0.206039,-0.929191,-0.291304,1.142198,0.6179
258,8.6,-0.425891,-0.119643,0.634626,-0.633682,-0.046389,1.746175,0.008368,0.444187,0.637068,-0.356866,0.519124,-0.001174,1.178274,0.029197,-0.013282,-0.441958,0.179543,0.878784,-0.543437,1.694497,-0.191881,0.321143,0.054345,0.221907,-0.91906,-0.292751,1.173041,0.634434
259,8.633333,-0.425755,-0.121776,0.633816,-0.634177,-0.045915,1.746182,0.007839,0.43732,0.643059,-0.352842,0.520316,-0.002688,1.180221,0.028932,-0.006886,-0.420631,0.193106,0.886415,-0.549955,1.682257,-0.174076,0.342643,0.044798,0.239505,-0.907318,-0.29682,1.205482,0.647342
260,8.666667,-0.425659,-0.122968,0.633416,-0.634411,-0.045184,1.746176,0.007265,0.434728,0.645512,-0.352986,0.519352,-0.002425,1.180744,0.028429,0.00478,-0.404803,0.204916,0.891135,-0.556558,1.667011,-0.156694,0.362277,0.037459,0.260073,-0.894267,-0.303527,1.239221,0.65632
261,8.7,-0.426209,-0.123449,0.633482,-0.633883,-0.044105,1.746202,0.006661,0.431588,0.646575,-0.352273,0.52113,-0.002141,1.181482,0.028082,0.010227,-0.38595,0.213393,0.897441,-0.563004,1.648518,-0.140147,0.38104,0.035717,0.283467,-0.879306,-0.312688,1.273729,0.660884
262,8.733333,-0.427185,-0.123861,0.633843,-0.632783,-0.042831,1.746166,0.006052,0.432759,0.645573,-0.355765,0.519025,0.000255,1.180483,0.027432,0.022323,-0.366721,0.229685,0.901256,-0.569246,1.627556,-0.124493,0.397591,0.037589,0.30824,-0.863422,-0.324009,1.307668,0.661223
263,8.766667,-0.427582,-0.125143,0.633996,-0.63211,-0.041636,1.746201,0.005581,0.430611,0.647697,-0.355587,0.518287,0.000747,1.180933,0.027168,0.031853,-0.35216,0.243784,0.903072,-0.575403,1.603843,-0.110367,0.410565,0.045526,0.329802,-0.848878,-0.337419,1.340525,0.657518
264,8.8,-0.42835,-0.125695,0.633546,-0.63193,-0.040448,1.746284,0.005099,0.428989,0.649448,-0.355821,0.517279,0.001248,1.181383,0.027003,0.039218,-0.336343,0.268447,0.901816,-0.580968,1.577399,-0.098028,0.413259,0.055575,0.351384,-0.838247,-0.352415,1.371533,0.649367
265,8.833333,-0.429728,-0.125808,0.632154,-0.632367,-0.039297,1.746274,0.004612,0.430795,0.648733,-0.359047,0.514437,0.003329,1.180524,0.026811,0.044026,-0.332201,0.28707,0.897382,-0.585383,1.549361,-0.085733,0.413103,0.06196,0.380515,-0.825055,-0.368533,1.400816,0.637028
266,8.866667,-0.431047,-0.1251,0.631271,-0.632492,-0.03811,1.746357,0.004023,0.433055,0.647156,-0.361755,0.512627,0.005354,1.179627,0.026626,0.052015,-0.322705,0.30711,0.893778,-0.587827,1.520148,-0.074688,0.416463,0.075544,0.405023,-0.810437,-0.385687,1.429018,0.62102
267,8.9,-0.432426,-0.123096,0.630885,-0.632328,-0.03677,1.746368,0.003422,0.436161,0.645119,-0.364613,0.510531,0.00783,1.178428,0.026554,0.077743,-0.310848,0.330037,0.887922,-0.588955,1.490462,-0.065088,0.421823,0.092201,0.430019,-0.792873,-0.403273,1.45598,0.600869
268,8.933333,-0.433649,-0.121143,0.630891,-0.631862,-0.035485,1.746523,0.0029,0.440198,0.642257,-0.367126,0.508872,0.009927,1.177362,0.026576,0.087024,-0.301331,0.352547,0.881667,-0.588092,1.459531,-0.056504,0.418043,0.104187,0.460892,-0.775863,-0.42078,1.480847,0.577258
269,8.966667,-0.434388,-0.119507,0.630737,-0.631819,-0.034372,1.746631,0.00233,0.444998,0.638002,-0.369823,0.508095,0.012201,1.176109,0.026654,0.088432,-0.288766,0.380199,0.87421,-0.5861,1.427345,-0.049797,0.415991,0.124285,0.487573,-0.757481,-0.437836,1.504133,0.550934
270,9,-0.434394,-0.11825,0.630537,-0.632252,-0.033419,1.746611,0.001804,0.452721,0.631098,-0.374864,0.506198,0.01524,1.173991,0.02667,0.090102,-0.276969,0.410255,0.864211,-0.582659,1.394162,-0.044764,0.409288,0.153814,0.506157,-0.74339,-0.453613,1.525218,0.522676
271,9.033333,-0.434301,-0.117739,0.630132,-0.632814,-0.032764,1.746523,0.001284,0.455189,0.630297,-0.374259,0.50543,0.016988,1.173067,0.026756,0.085232,-0.265826,0.442998,0.851954,-0.577714,1.359622,-0.041708,0.397644,0.180182,0.529955,-0.727023,-0.468491,1.543723,0.492311
272,9.066667,-0.43438,-0.117659,0.62931,-0.633593,-0.032316,1.746374,0.000969,0.462263,0.624066,-0.379259,0.503009,0.019428,1.171318,0.02723,0.083564,-0.259616,0.474629,0.836866,-0.57131,1.324187,-0.039974,0.383548,0.198736,0.553773,-0.71185,-0.481921,1.558886,0.46059
273,9.1,-0.435177,-0.117,0.628274,-0.634195,-0.031915,1.746213,0.000911,0.468711,0.619329,-0.383326,0.499802,0.022097,1.169234,0.027598,0.083339,-0.255889,0.504782,0.820226,-0.563351,1.289076,-0.040004,0.366508,0.221968,0.575862,-0.696265,-0.494163,1.570323,0.42844
274,9.133333,-0.436717,-0.116266,0.627606,-0.633934,-0.031579,1.746168,0.001133,0.479599,0.609363,-0.392305,0.494731,0.025888,1.165502,0.027895,0.082076,-0.253802,0.535879,0.80105,-0.553453,1.254443,-0.042001,0.347779,0.232492,0.599469,-0.682374,-0.505494,1.577566,0.395602
275,9.166667,-0.438452,-0.115675,0.627197,-0.633248,-0.031301,1.746196,0.001577,0.488856,0.600075,-0.399911,0.490919,0.029034,1.162239,0.028393,0.085876,-0.257281,0.562201,0.781257,-0.542348,1.221168,-0.045482,0.327734,0.250986,0.616218,-0.670725,-0.515869,1.580261,0.363906
276,9.2,-0.44011,-0.115695,0.62571,-0.633565,-0.031271,1.74628,0.002195,0.495359,0.593562,-0.404946,0.488183,0.031279,1.159751,0.028938,0.090684,-0.26067,0.588607,0.759848,-0.529644,1.189759,-0.051347,0.30322,0.271207,0.626934,-0.664423,-0.525351,1.578104,0.333027
277,9.233333,-0.442117,-0.116466,0.623756,-0.633953,-0.031378,1.74639,0.00287,0.501299,0.588209,-0.409232,0.485014,0.033368,1.157321,0.029312,0.078377,-0.265562,0.616521,0.737045,-0.515353,1.159518,-0.059814,0.276372,0.286536,0.63615,-0.66093,-0.534072,1.570279,0.303723
278,9.266667,-0.445524,-0.114729,0.620635,-0.634947,-0.03126,1.746389,0.00315,0.017994,0.634669,0.021934,-0.772263,-0.014169,1.200147,0.035787,0.067617,-0.272056,0.644108,0.711716,-0.500126,1.130883,-0.070408,0.253655,0.306473,0.637211,-0.660073,-0.542525,1.557138,0.276055
279,9.3,-0.450927,-0.109879,0.616585,-0.635936,-0.030738,1.746359,0.002995,0.016676,0.63428,0.021505,-0.772625,-0.014166,1.199905,0.036263,0.054527,-0.282547,0.669221,0.685082,-0.484019,1.104543,-0.083059,0.226402,0.33024,0.632054,-0.663469,-0.55027,1.538491,0.250901
280,9.333333,-0.456533,-0.104477,0.613593,-0.63574,-0.029885,1.74634,0.002556,0.016617,0.635277,0.021427,-0.771808,-0.01424,1.199816,0.036488,0.035987,-0.293986,0.691921,0.658424,-0.467537,1.081278,-0.097654,0.201266,0.342603,0.626602,-0.670437,-0.55774,1.51458,0.228571
