Head;Head;Head;Head;Head;Head;;;;;;;;;;;;;;;;;;
X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
-0.041055;0.641586;-0.069446;0.073548;1768958;-0.019641;0.011136;0.685242;0.013792;0.051463;1218996;0.017528;0.164591;0.228656;-0.076618;-0.158364;1984588;-0.285239;0.027975;-0.892147;-0.398475;-0.155865;1978612;0.325810
-0.040706;0.641688;-0.069473;0.073986;1768901;-0.019808;0.011456;0.684684;0.014041;0.051879;1218910;0.017435;0.163385;0.233490;-0.081479;-0.163223;1981875;-0.286270;0.017941;-0.890188;-0.411219;-0.162452;1973177;0.329476
-0.039557;0.642451;-0.069141;0.074729;1768811;-0.019937;0.011639;0.684304;0.014398;0.052349;1218786;0.017386;0.158297;0.242091;-0.087808;-0.169356;1978501;-0.287314;0.025831;-0.890112;-0.414187;-0.170578;1967335;0.333716
-0.038109;0.643530;-0.067762;0.075706;1768751;-0.019940;0.011729;0.684335;0.014602;0.052847;1218635;0.017322;0.153925;0.254076;-0.093538;-0.176249;1974478;-0.288386;0.055575;-0.891035;-0.404871;-0.179800;1961611;0.338816
-0.036048;0.644519;-0.065436;0.076931;1768783;-0.019801;0.011737;0.684621;0.014748;0.053434;1218478;0.017251;0.148841;0.262271;-0.101404;-0.183931;1969959;-0.289788;0.060805;-0.889227;-0.413254;-0.189667;1954971;0.344039
-0.033943;0.645193;-0.062684;0.078239;1768918;-0.019607;0.011562;0.685010;0.014804;0.054001;1218432;0.017195;0.146833;0.267305;-0.109685;-0.192256;1964747;-0.291642;0.072701;-0.888297;-0.415556;-0.199200;1947615;0.349050
-0.031973;0.645471;-0.060408;0.079533;1768992;-0.019476;0.010991;0.685414;0.014632;0.054305;1218489;0.017209;0.146540;0.268876;-0.118423;-0.201167;1958811;-0.293917;0.087757;-0.887918;-0.414093;-0.209732;1939730;0.354116
-0.029692;0.646053;-0.057578;0.080927;1769061;-0.019388;0.010431;0.685941;0.014301;0.054579;1218509;0.017225;0.145617;0.272463;-0.128706;-0.210656;1952276;-0.296378;0.097802;-0.886488;-0.419346;-0.220740;1931227;0.358932
-0.026894;0.646287;-0.054766;0.082560;1769095;-0.019451;0.010011;0.686387;0.014113;0.054951;1218488;0.017262;0.145359;0.273351;-0.139937;-0.220796;1944791;-0.299132;0.108841;-0.884734;-0.423955;-0.232134;1922196;0.363682
-0.023490;0.646967;-0.050692;0.084454;1769097;-0.019488;0.009671;0.686654;0.013972;0.055369;1218453;0.017302;0.142718;0.275952;-0.153033;-0.231635;1936810;-0.301910;0.118945;-0.882726;-0.429200;-0.243318;1912956;0.367810
-0.019525;0.647226;-0.046917;0.086521;1769033;-0.019699;0.009559;0.687072;0.013931;0.055862;1218393;0.017388;0.141714;0.279657;-0.165472;-0.242754;1928332;-0.304501;0.128844;-0.880839;-0.433948;-0.254464;1903575;0.371178
-0.014892;0.648030;-0.043335;0.088621;1768931;-0.019944;0.009434;0.687563;0.013827;0.056341;1218334;0.017498;0.139169;0.285525;-0.178731;-0.253928;1919726;-0.307017;0.137217;-0.880196;-0.437658;-0.265231;1894610;0.373470
-0.010592;0.649105;-0.039871;0.090723;1768895;-0.020140;0.009220;0.688102;0.013638;0.056724;1218328;0.017622;0.139332;0.284026;-0.191769;-0.265432;1910257;-0.309508;0.148874;-0.877149;-0.441433;-0.275640;1885297;0.374952
-0.007141;0.650426;-0.036283;0.092692;1768793;-0.020197;0.008883;0.688479;0.013362;0.056904;1218371;0.017792;0.138013;0.284747;-0.206004;-0.277024;1900440;-0.311726;0.156953;-0.873856;-0.446073;-0.285864;1875658;0.375631
-0.004714;0.651112;-0.033025;0.094533;1768755;-0.020062;0.008757;0.688662;0.013200;0.057130;1218311;0.017968;0.135982;0.283787;-0.216256;-0.289050;1889552;-0.313879;0.166069;-0.872368;-0.447013;-0.296128;1865464;0.375720
-0.002868;0.651987;-0.030171;0.096143;1768605;-0.019940;0.008622;0.688637;0.013036;0.057281;1218256;0.018122;0.139699;0.282283;-0.232248;-0.301219;1877420;-0.315594;0.177497;-0.870723;-0.447495;-0.306849;1854145;0.375356
-0.000813;0.652037;-0.027557;0.097736;1768568;-0.019812;0.008624;0.688510;0.012944;0.057445;1218169;0.018197;0.136835;0.283691;-0.247795;-0.313905;1864172;-0.317482;0.188666;-0.867298;-0.450797;-0.318055;1841460;0.375682
-0.000012;0.651830;-0.025573;0.099044;1768431;-0.019953;0.008865;0.688419;0.013110;0.057706;1218080;0.018294;0.136115;0.283211;-0.263910;-0.326854;1849254;-0.319494;0.203469;-0.862726;-0.453952;-0.329455;1826981;0.376519
0.001128;0.651251;-0.023708;0.100203;1768193;-0.020155;0.009014;0.688354;0.013289;0.057917;1217946;0.018409;0.136498;0.284611;-0.279799;-0.340263;1832719;-0.321673;0.218303;-0.859970;-0.454232;-0.340895;1811433;0.377628
0.001992;0.650423;-0.022218;0.101291;1768020;-0.020431;0.009086;0.688518;0.013050;0.058010;1217762;0.018218;0.136678;0.283911;-0.298324;-0.353590;1814831;-0.323959;0.232928;-0.855553;-0.457000;-0.352357;1794164;0.379380
0.004480;0.650807;-0.019523;0.102306;1767877;-0.020881;0.009095;0.688824;0.012872;0.058104;1217672;0.018057;0.134063;0.285604;-0.317102;-0.366997;1794928;-0.326237;0.247654;-0.849868;-0.461190;-0.363600;1775365;0.381549
0.005848;0.650692;-0.018177;0.103181;1767754;-0.021222;0.009238;0.688521;0.013258;0.058297;1217655;0.018359;0.131494;0.285536;-0.337945;-0.380457;1773153;-0.328888;0.259668;-0.842413;-0.469618;-0.375001;1754408;0.384349
0.006716;0.650344;-0.017349;0.103885;1767628;-0.021535;0.012880;0.687619;0.025928;0.062942;1218991;0.020509;0.132152;0.284576;-0.359229;-0.393689;1749026;-0.331554;0.285531;-0.832403;-0.472216;-0.386298;1731563;0.387205
0.007768;0.650127;-0.016317;0.104521;1767457;-0.021813;0.011873;0.687410;0.024325;0.062345;1218445;0.020177;0.128392;0.284780;-0.382787;-0.406839;1722989;-0.334159;0.301251;-0.825693;-0.475670;-0.397245;1707409;0.389907
0.008340;0.650071;-0.015506;0.105015;1767363;-0.022007;0.011099;0.687266;0.029858;0.063762;1216763;0.020651;0.124779;0.288488;-0.406332;-0.419146;1695196;-0.336711;0.322942;-0.814159;-0.481671;-0.407609;1680868;0.392658
0.009351;0.649894;-0.014236;0.105438;1767167;-0.022175;0.008822;0.687974;0.013190;0.058708;1217451;0.018015;0.119645;0.287204;-0.433450;-0.430467;1665513;-0.339451;0.343716;-0.805070;-0.483238;-0.417441;1653252;0.395339
0.009971;0.649914;-0.013021;0.105700;1767173;-0.022268;0.008735;0.688084;0.012983;0.058826;1217371;0.017796;0.126597;0.287984;-0.454636;-0.440896;1633959;-0.341929;0.364745;-0.793529;-0.487079;-0.426079;1623101;0.397687
0.010274;0.649623;-0.012097;0.105731;1767090;-0.022418;0.008432;0.688427;0.012869;0.058882;1217407;0.017741;0.122091;0.275607;-0.483515;-0.450019;1601045;-0.343865;0.388818;-0.780713;-0.489095;-0.433886;1591724;0.399869
0.011091;0.649343;-0.011709;0.105579;1767034;-0.022670;0.008245;0.688459;0.012659;0.058924;1217337;0.017607;0.122296;0.278323;-0.508097;-0.457557;1567248;-0.346181;0.410993;-0.767450;-0.491569;-0.440111;1558390;0.401655
0.011831;0.648774;-0.011312;0.105250;1767011;-0.022905;0.007919;0.688469;0.012543;0.058990;1217322;0.017599;0.122276;0.277517;-0.533160;-0.463096;1531740;-0.347931;0.432227;-0.750414;-0.498781;-0.445129;1523802;0.403101
0.013362;0.648358;-0.011266;0.104774;1766827;-0.023168;0.007759;0.688184;0.012262;0.059000;1217305;0.017480;0.112995;0.279627;-0.560209;-0.467656;1496041;-0.349181;0.460358;-0.734925;-0.495863;-0.448324;1488628;0.404371
0.014389;0.648530;-0.011526;0.104029;1766682;-0.023313;0.007629;0.688022;0.012216;0.059165;1217165;0.017407;0.101200;0.289043;-0.579701;-0.470614;1461499;-0.350351;0.474233;-0.719148;-0.503066;-0.449918;1452723;0.404454
0.015507;0.648811;-0.010708;0.103173;1766508;-0.023364;0.007421;0.688339;0.012276;0.059386;1217112;0.017505;0.107234;0.283823;-0.600774;-0.471186;1426110;-0.351993;0.496861;-0.704609;-0.499473;-0.449332;1416981;0.404663
0.016376;0.648393;-0.009217;0.102078;1766446;-0.023427;0.007023;0.688407;0.011380;0.059254;1217024;0.017494;0.106939;0.281415;-0.625841;-0.470212;1391420;-0.353171;0.506854;-0.694621;-0.496822;-0.446700;1381862;0.403947
0.017208;0.647702;-0.009383;0.100606;1766459;-0.023659;0.006700;0.688592;0.011500;0.059354;1217121;0.017520;0.102821;0.285283;-0.646389;-0.467442;1358041;-0.353598;0.523795;-0.680303;-0.494569;-0.442509;1347942;0.403643
0.018066;0.647457;-0.009168;0.099117;1766417;-0.023740;0.005859;0.688552;0.010762;0.059042;1217116;0.017675;0.101240;0.287409;-0.666418;-0.463135;1325338;-0.353664;0.541260;-0.661046;-0.499205;-0.436379;1313679;0.402961
0.018990;0.647557;-0.007919;0.097678;1766412;-0.023691;0.005470;0.688848;0.010212;0.058746;1217144;0.017720;0.099100;0.287165;-0.685984;-0.456806;1293318;-0.352867;0.579521;-0.634160;-0.491824;-0.429781;1280451;0.402524
0.019794;0.647900;-0.007254;0.096155;1766426;-0.023518;0.004982;0.688637;0.009600;0.058310;1217117;0.017742;0.092846;0.283794;-0.706035;-0.448974;1261646;-0.351184;0.580585;-0.623988;-0.494757;-0.419228;1247372;0.399390
0.020146;0.648038;-0.005840;0.094756;1766359;-0.023182;0.004436;0.688411;0.009054;0.057721;1217127;0.017790;0.081447;0.286164;-0.724718;-0.439553;1230343;-0.349141;0.601048;-0.602997;-0.493127;-0.408105;1214595;0.396491
0.020998;0.647892;-0.004736;0.093286;1766282;-0.022860;0.004208;0.687720;0.007993;0.057101;1216908;0.017618;0.070990;0.287393;-0.742966;-0.428399;1199765;-0.347190;0.621897;-0.583970;-0.485873;-0.395284;1182675;0.393096
0.022887;0.647370;-0.003283;0.091884;1766065;-0.022721;0.003873;0.686755;0.008310;0.056633;1216868;0.017676;0.062441;0.287251;-0.759575;-0.415327;1170349;-0.345117;0.642499;-0.561957;-0.480847;-0.380919;1152043;0.390058
0.025389;0.647318;-0.001303;0.090532;1765751;-0.022563;0.003420;0.685925;0.008024;0.055956;1216814;0.017582;0.057641;0.280489;-0.775733;-0.400718;1141766;-0.343170;0.669184;-0.530394;-0.481777;-0.365668;1123414;0.388321
0.026146;0.647759;0.000638;0.088990;1765686;-0.022156;0.002952;0.685886;0.007604;0.055182;1216765;0.017472;0.062655;0.277266;-0.792216;-0.384104;1114246;-0.341778;0.669037;-0.516779;-0.487791;-0.348206;1097171;0.385280
0.026460;0.648294;0.002335;0.087406;1765594;-0.021581;0.002586;0.686725;0.007153;0.054430;1216725;0.017329;0.071647;0.275583;-0.807240;-0.366305;1087943;-0.340091;0.681558;-0.495702;-0.488222;-0.331002;1072847;0.382972
0.026793;0.648701;0.004192;0.085883;1765461;-0.020897;0.028423;0.699579;-0.000792;0.060089;1208668;0.012409;0.067304;0.273810;-0.823082;-0.348589;1063452;-0.337739;0.689846;-0.474492;-0.493898;-0.313169;1050618;0.380779
0.027130;0.649096;0.006988;0.084531;1765352;-0.020259;0.001708;0.688055;0.007024;0.053132;1216609;0.017132;0.063003;0.271883;-0.836316;-0.330368;1040848;-0.335048;0.700442;-0.451511;-0.497442;-0.294927;1030194;0.378685
0.028226;0.649147;0.010321;0.083483;1765131;-0.019879;0.001367;0.688549;0.006744;0.052497;1216602;0.017051;0.059356;0.268234;-0.850318;-0.312042;1019978;-0.332401;0.709479;-0.433969;-0.495021;-0.277477;1011955;0.376051
0.029785;0.650000;0.015182;0.082690;1764790;-0.019412;0.337421;0.744140;-0.288305;0.045152;1238275;0.061257;0.051038;0.261375;-0.864022;-0.294638;1001035;-0.329933;0.716879;-0.416996;-0.493883;-0.259637;0.995318;0.372859
0.031074;0.651790;0.020507;0.081997;1764502;-0.018771;0.324626;0.743173;-0.277478;0.043433;1240274;0.067625;0.045670;0.255559;-0.875735;-0.277411;0.984597;-0.327732;0.728934;-0.400146;-0.485449;-0.242022;0.980163;0.369169
0.032080;0.653884;0.025706;0.081222;1764257;-0.018313;0.018478;0.691840;0.000638;0.053345;1210965;0.011640;0.051586;0.250567;-0.885336;-0.259273;0.970272;-0.325127;0.741260;-0.385450;-0.473952;-0.224673;0.966646;0.365348
0.033754;0.655220;0.029273;0.080402;1763996;-0.018132;0.017409;0.691206;-0.000459;0.052291;1211383;0.011613;0.052300;0.244189;-0.894744;-0.241469;0.957300;-0.321663;0.749503;-0.369384;-0.469880;-0.207364;0.954299;0.361614
0.035981;0.656131;0.032222;0.079593;1763598;-0.017979;0.016404;0.690523;-0.001131;0.051294;1211578;0.011705;0.038410;0.238750;-0.903274;-0.224848;0.945758;-0.317820;0.756002;-0.353207;-0.467967;-0.190328;0.943261;0.357679
0.037683;0.656260;0.034983;0.078935;1763263;-0.017825;0.015372;0.689925;-0.001857;0.050364;1211661;0.011782;0.030547;0.236118;-0.910563;-0.208114;0.935361;-0.314455;0.761661;-0.337023;-0.467433;-0.173722;0.933371;0.353476
0.039257;0.655618;0.037561;0.078398;1762965;-0.017769;0.014622;0.689406;-0.002614;0.049499;1211684;0.011781;0.028926;0.235362;-0.916815;-0.191126;0.925857;-0.311497;0.766543;-0.322851;-0.466263;-0.157716;0.924596;0.349311
0.041287;0.654755;0.039659;0.077972;1762626;-0.017784;0.011750;0.688714;0.006099;0.051452;1214551;0.014260;0.021771;0.233726;-0.923015;-0.175015;0.917225;-0.308556;0.768532;-0.309692;-0.467101;-0.142148;0.916913;0.345762
0.043080;0.654085;0.042170;0.077711;1762268;-0.017705;-0.003033;0.683789;-0.014523;0.042640;1210363;0.014481;0.007810;0.233712;-0.927795;-0.160392;0.909467;-0.305574;0.768172;-0.299414;-0.466356;-0.127033;0.910088;0.342861
0.045076;0.653396;0.045211;0.077547;1761833;-0.017606;-0.005031;0.685453;-0.014265;0.042171;1210471;0.014489;-0.003656;0.229889;-0.932616;-0.147463;0.902970;-0.303395;0.766103;-0.287241;-0.469073;-0.111971;0.903832;0.340478
0.047016;0.652647;0.048240;0.077406;1761350;-0.017586;-0.006808;0.686672;-0.014214;0.041672;1210497;0.014514;0.000795;0.226919;-0.936627;-0.135252;0.897725;-0.302358;0.764640;-0.273888;-0.473729;-0.097358;0.898446;0.338187
0.049162;0.651586;0.051366;0.077286;1760908;-0.017778;-0.008500;0.687356;-0.014845;0.041045;1210467;0.014462;0.011567;0.226049;-0.939708;-0.123786;0.893898;-0.302035;0.763537;-0.260944;-0.476982;-0.083452;0.894039;0.335720
0.051251;0.650216;0.053949;0.077098;1760541;-0.018178;0.007067;0.687914;0.005142;0.048404;1215468;0.015102;0.022403;0.225824;-0.942004;-0.113213;0.891089;-0.301672;0.766170;-0.248120;-0.475979;-0.070707;0.890485;0.333072
0.052968;0.648954;0.055925;0.076794;1760181;-0.018727;0.006378;0.687650;0.004748;0.047844;1215583;0.015289;0.027900;0.223639;-0.944788;-0.103329;0.888711;-0.301110;0.770841;-0.238682;-0.470299;-0.059403;0.887748;0.330322
0.054901;0.648174;0.057539;0.076475;1759777;-0.019404;0.005825;0.687555;0.004282;0.047338;1215725;0.015423;0.026906;0.219380;-0.948356;-0.094076;0.886469;-0.300367;0.776037;-0.230433;-0.463831;-0.049484;0.885682;0.327606
0.056769;0.647980;0.059471;0.076269;1759359;-0.019861;0.005471;0.687529;0.003845;0.046962;1215833;0.015449;0.022105;0.217900;-0.951215;-0.085096;0.884170;-0.299273;0.781621;-0.223360;-0.455918;-0.041024;0.884084;0.324915
0.058431;0.648233;0.061906;0.076077;1758993;-0.020087;0.005122;0.687428;0.003441;0.046619;1215906;0.015455;0.016296;0.215664;-0.954222;-0.076604;0.881912;-0.297999;0.786743;-0.219530;-0.448387;-0.033846;0.882890;0.322320
0.059745;0.648813;0.063403;0.075688;1758706;-0.020217;0.004885;0.687201;0.003099;0.046348;1215983;0.015418;0.012304;0.214438;-0.956503;-0.068234;0.879570;-0.296416;0.791158;-0.213855;-0.444217;-0.027651;0.881924;0.319853
0.060141;0.648986;0.064250;0.075059;1758519;-0.020299;0.004718;0.686855;0.002734;0.046142;1216059;0.015306;0.009867;0.215320;-0.957738;-0.060636;0.877437;-0.294735;0.793683;-0.208757;-0.442551;-0.022488;0.881086;0.317678
0.059920;0.648604;0.064746;0.074266;1758445;-0.020320;0.005207;0.686181;0.001767;0.046318;1216467;0.014783;0.009397;0.217301;-0.958357;-0.053710;0.875502;-0.292689;0.796751;-0.203962;-0.439085;-0.018382;0.880237;0.315817
0.059580;0.647601;0.064814;0.073417;1758437;-0.020343;0.005064;0.685695;0.001411;0.046105;1216521;0.014621;0.009026;0.216195;-0.959800;-0.047663;0.873909;-0.290465;0.798955;-0.198410;-0.437624;-0.015087;0.879279;0.314367
0.059130;0.646576;0.064648;0.072592;1758451;-0.020351;0.004915;0.685288;0.001143;0.045907;1216580;0.014426;0.007098;0.212450;-0.961824;-0.042701;0.872626;-0.288130;0.800224;-0.194743;-0.436753;-0.012660;0.878527;0.313284
0.058762;0.645670;0.064387;0.071832;1758433;-0.020332;0.004616;0.685050;0.000991;0.045698;1216595;0.014229;0.008120;0.210889;-0.962913;-0.038877;0.871683;-0.286051;0.800734;-0.192706;-0.435785;-0.011245;0.877952;0.312478
0.058284;0.644948;0.064195;0.071078;1758445;-0.020267;0.004253;0.685047;0.000971;0.045527;1216576;0.014082;0.008741;0.208836;-0.963893;-0.036115;0.870927;-0.284207;0.801261;-0.190886;-0.435831;-0.010576;0.877449;0.311993
0.057706;0.644302;0.063750;0.070362;1758449;-0.020222;0.003941;0.685235;0.001008;0.045387;1216547;0.014019;0.010205;0.209656;-0.963897;-0.034445;0.870395;-0.282675;0.801615;-0.190068;-0.436069;-0.010753;0.877066;0.311771
0.057396;0.643673;0.063295;0.069631;1758452;-0.020213;0.003805;0.685602;0.000932;0.045285;1216532;0.013908;0.010217;0.207607;-0.964482;-0.033682;0.869895;-0.281427;0.802377;-0.190766;-0.435158;-0.011780;0.876791;0.311776
0.056728;0.643191;0.062917;0.068893;1758507;-0.020219;0.003654;0.686003;0.000940;0.045193;1216509;0.013832;0.009934;0.208240;-0.964265;-0.033717;0.869630;-0.280662;0.803223;-0.192472;-0.432884;-0.013639;0.876688;0.312119
0.056063;0.642808;0.062288;0.068079;1758555;-0.020256;0.003534;0.686301;0.000986;0.045123;1216458;0.013799;0.008511;0.208555;-0.964130;-0.034290;0.869549;-0.280112;0.805479;-0.197844;-0.427449;-0.016322;0.876772;0.312794
0.055610;0.642330;0.061599;0.067280;1758562;-0.020332;0.003429;0.686561;0.000909;0.045034;1216393;0.013792;0.007894;0.208447;-0.963907;-0.035173;0.869481;-0.279861;0.806522;-0.203556;-0.422595;-0.019304;0.877141;0.313620
0.055359;0.641686;0.060513;0.066370;1758531;-0.020450;0.003310;0.686747;0.000839;0.044933;1216369;0.013813;0.007283;0.208057;-0.963821;-0.036212;0.869457;-0.279889;0.805902;-0.208348;-0.421071;-0.021976;0.877364;0.314491
0.054334;0.641191;0.059394;0.065313;1758632;-0.020553;0.003223;0.686937;0.000711;0.044832;1216368;0.013865;0.007203;0.208167;-0.963639;-0.037157;0.869461;-0.280017;0.806407;-0.210155;-0.420920;-0.024270;0.877893;0.315392
0.052790;0.640854;0.057251;0.064094;1758791;-0.020722;0.003181;0.687108;0.000616;0.044752;1216364;0.013947;0.008599;0.209269;-0.963219;-0.037940;0.869482;-0.280153;0.805629;-0.211776;-0.421379;-0.026158;0.878255;0.316019
0.051421;0.640580;0.055307;0.062842;1758947;-0.020883;0.003186;0.687259;0.000500;0.044646;1216343;0.014036;0.009071;0.209044;-0.963141;-0.038558;0.869405;-0.280239;0.805227;-0.212967;-0.421355;-0.027533;0.878480;0.316345
0.049835;0.640529;0.053190;0.061569;1759147;-0.021008;0.003251;0.687361;0.000441;0.044535;1216336;0.014118;0.009767;0.209166;-0.963098;-0.038904;0.869293;-0.280202;0.804963;-0.212930;-0.422738;-0.028551;0.878537;0.316524
0.048499;0.640544;0.050765;0.060374;1759343;-0.021085;0.003279;0.687406;0.000421;0.044389;1216333;0.014232;0.010544;0.208947;-0.963139;-0.039123;0.869128;-0.280083;0.803900;-0.212233;-0.423636;-0.029102;0.878489;0.316429
0.046939;0.640765;0.048828;0.059200;1759516;-0.021086;0.003239;0.687383;0.000431;0.044232;1216311;0.014350;0.010983;0.209347;-0.963067;-0.039239;0.868987;-0.279903;0.803800;-0.211608;-0.424882;-0.029599;0.878220;0.316155
0.045798;0.640866;0.046984;0.058136;1759666;-0.021005;0.002706;0.687534;0.001101;0.043724;1215939;0.014804;0.010871;0.209166;-0.963103;-0.039294;0.868867;-0.279688;0.804600;-0.214492;-0.423803;-0.030240;0.877828;0.315683
0.044672;0.640760;0.045212;0.057133;1759785;-0.020841;0.002656;0.687553;0.001127;0.043594;1215903;0.014862;0.009955;0.209103;-0.963126;-0.039393;0.868749;-0.279539;0.805727;-0.214804;-0.422889;-0.030857;0.877571;0.315288
0.043353;0.640757;0.043685;0.056169;1759917;-0.020574;0.002653;0.687635;0.001157;0.043473;1215868;0.014897;0.008348;0.208618;-0.963170;-0.039617;0.868659;-0.279442;0.806073;-0.214917;-0.423566;-0.031453;0.877290;0.314880
0.041933;0.640660;0.042439;0.055304;1760071;-0.020272;0.002591;0.687653;0.001252;0.043366;1215849;0.014938;0.006622;0.208517;-0.963075;-0.039976;0.868673;-0.279497;0.806766;-0.215281;-0.423812;-0.032114;0.877082;0.314417
0.040533;0.640606;0.041516;0.054523;1760216;-0.019913;0.002547;0.687680;0.001338;0.043263;1215841;0.014968;0.003261;0.208837;-0.962812;-0.040527;0.868785;-0.279590;0.807522;-0.214933;-0.422361;-0.032767;0.877012;0.313965
0.039300;0.640591;0.040680;0.053860;1760327;-0.019577;0.002549;0.687756;0.001412;0.043172;1215824;0.014992;0.000360;0.208604;-0.962773;-0.041126;0.868849;-0.279692;0.810083;-0.215921;-0.420411;-0.033567;0.876808;0.313583
0.038183;0.640413;0.039871;0.053286;1760403;-0.019245;0.002543;0.687841;0.001531;0.043133;1215807;0.015018;-0.000532;0.209572;-0.962308;-0.041669;0.868954;-0.279876;0.810694;-0.216610;-0.419290;-0.034124;0.876671;0.313260
0.037331;0.640502;0.039341;0.052825;1760443;-0.018938;0.002534;0.687909;0.001674;0.043124;1215788;0.015066;-0.000831;0.210527;-0.961891;-0.042113;0.869074;-0.280107;0.808666;-0.217992;-0.419795;-0.034410;0.876467;0.312843
0.036556;0.640612;0.039011;0.052406;1760463;-0.018650;0.002466;0.687954;0.001726;0.043111;1215767;0.015106;-0.001826;0.210641;-0.961711;-0.042474;0.869153;-0.280270;0.810139;-0.219236;-0.419003;-0.034888;0.876160;0.312528
0.035822;0.640704;0.038441;0.052050;1760523;-0.018448;0.002473;0.688022;0.001769;0.043114;1215740;0.015145;-0.002814;0.209814;-0.961866;-0.042704;0.869202;-0.280406;0.811331;-0.219019;-0.417266;-0.035139;0.876060;0.312207
0.035431;0.640807;0.037665;0.051766;1760609;-0.018387;0.002402;0.688043;0.001787;0.043089;1215713;0.015193;-0.003428;0.209185;-0.962018;-0.042773;0.869198;-0.280545;0.812558;-0.218585;-0.415983;-0.035335;0.875975;0.311925
0.035180;0.640734;0.036655;0.051532;1760718;-0.018408;0.002397;0.688064;0.001713;0.043007;1215666;0.015197;-0.004901;0.208723;-0.962112;-0.042928;0.869194;-0.280544;0.811926;-0.220982;-0.415362;-0.035702;0.875851;0.311538
0.034638;0.640628;0.035394;0.051358;1760902;-0.018447;0.002500;0.688143;0.001617;0.042871;1215587;0.015200;-0.008322;0.207732;-0.962189;-0.043328;0.869275;-0.280345;0.812336;-0.223880;-0.410600;-0.036587;0.876092;0.311195
0.033700;0.640577;0.033737;0.051285;1761142;-0.018429;0.002804;0.688121;0.001659;0.042695;1215516;0.015184;-0.015962;0.209718;-0.961703;-0.044018;0.869532;-0.280096;0.813700;-0.228158;-0.407265;-0.038271;0.876492;0.310918
0.032491;0.640799;0.032291;0.051340;1761349;-0.018286;0.003288;0.688055;0.001842;0.042536;1215430;0.015157;-0.021933;0.209548;-0.961423;-0.045046;0.869822;-0.279682;0.813630;-0.230204;-0.404728;-0.040103;0.876930;0.310576
0.031083;0.641111;0.031291;0.051533;1761530;-0.018051;0.003972;0.687946;0.002215;0.042540;1215333;0.015126;-0.025968;0.209187;-0.961151;-0.046227;0.870115;-0.279291;0.813785;-0.231968;-0.402481;-0.042008;0.877215;0.310344
0.029788;0.641303;0.030153;0.051802;1761616;-0.017777;0.004675;0.687850;0.002709;0.042671;1215221;0.015106;-0.029033;0.209310;-0.960752;-0.047593;0.870430;-0.278991;0.813060;-0.236341;-0.401793;-0.043906;0.877396;0.309965
0.028654;0.641370;0.029409;0.052160;1761650;-0.017517;0.005352;0.687851;0.003147;0.042810;1215065;0.015073;-0.032350;0.209078;-0.960350;-0.049031;0.870585;-0.278838;0.814149;-0.238987;-0.399119;-0.045843;0.877558;0.309533
0.028035;0.641335;0.028923;0.052579;1761683;-0.017370;0.005938;0.688004;0.003430;0.042913;1214946;0.015014;-0.034860;0.209569;-0.959732;-0.050318;0.870758;-0.278772;0.814473;-0.240611;-0.397537;-0.047475;0.877714;0.309044
0.027602;0.641278;0.028515;0.053030;1761744;-0.017307;0.006446;0.688226;0.003676;0.043008;1214876;0.014969;-0.038232;0.209891;-0.959279;-0.051408;0.870999;-0.278739;0.816534;-0.243921;-0.393457;-0.048892;0.877846;0.308522
0.027324;0.641277;0.028351;0.053493;1761803;-0.017306;0.006797;0.688459;0.003767;0.043084;1214821;0.014927;-0.044400;0.211368;-0.958304;-0.052439;0.871227;-0.278565;0.820259;-0.244885;-0.386248;-0.050005;0.877945;0.307949
0.027525;0.641388;0.028354;0.053919;1761787;-0.017397;0.006964;0.688675;0.003788;0.043145;1214759;0.014906;-0.054801;0.212493;-0.957057;-0.053536;0.871413;-0.278143;0.822855;-0.245546;-0.380685;-0.050797;0.877905;0.307514
0.027918;0.641510;0.028567;0.054312;1761762;-0.017475;0.006984;0.688782;0.003835;0.043235;1214726;0.014906;-0.065923;0.211805;-0.956155;-0.054409;0.871425;-0.277556;0.824557;-0.246626;-0.375783;-0.051172;0.877667;0.307062
