Format Version,1.21,Take Name,Torso,Capture Frame Rate,120,Export Frame Rate,30,Capture Start Time,2017-11-27 07.38.10.810 PM,Total Frames in Take,2132,Total Exported Frames,534,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,8.866667,-0.070001,-0.263071,-0.195371,-0.942191,-0.185649,1.697043,-0.114734,0.00038,0.041431,0.054558,-0.075078,-0.994822,0.066911,1.378686,-0.129317,0.001521,-0.016231,0.047013,-0.005929,-0.998745,-0.036789,0.824385,-0.41702,0.000675,-0.284135,-0.052845,-0.445397,-0.847406,-0.147307,0.793216,0.14202,0.000896,0.117609,0.047986,-0.00441,-0.99189,-0.079597,0.057355,0.293448,0.002222,-0.068629,-0.058327,-0.018174,0.99577,0.041218,0.05815,-0.261358,0.002259
267,8.9,-0.069609,-0.261973,-0.195723,-0.942453,-0.186128,1.696891,-0.116007,0.000349,0.041713,0.055148,-0.075016,-0.994782,0.06653,1.37844,-0.129861,0.001479,-0.016578,0.050218,-0.004227,-0.998592,-0.03745,0.824276,-0.418182,0.00068,-0.283,-0.052985,-0.446549,-0.84717,-0.1477,0.792951,0.141328,0.000991,0.116822,0.048164,-0.004394,-0.991975,-0.079613,0.057339,0.293518,0.002232,-0.068503,-0.058263,-0.018176,0.995782,0.041229,0.058138,-0.261345,0.00224
268,8.933333,-0.069379,-0.261207,-0.195784,-0.94267,-0.186599,1.696962,-0.116579,0.000355,0.041996,0.055328,-0.074901,-0.994769,0.066098,1.37838,-0.130088,0.001456,-0.016698,0.05105,-0.004589,-0.998546,-0.037578,0.824045,-0.418539,0.000666,-0.283626,-0.052936,-0.446364,-0.847062,-0.148481,0.792968,0.140996,0.001032,0.118169,0.047901,-0.004223,-0.991829,-0.079545,0.057333,0.293456,0.002225,-0.068466,-0.058225,-0.018117,0.995788,0.041221,0.058132,-0.261322,0.002231
269,8.966667,-0.069645,-0.260817,-0.195382,-0.942841,-0.186977,1.697264,-0.116311,0.000366,0.041975,0.055235,-0.074809,-0.994782,0.065539,1.378413,-0.130014,0.001402,-0.016609,0.050983,-0.00585,-0.998544,-0.037368,0.823855,-0.418052,0.000672,-0.284572,-0.052785,-0.444899,-0.847524,-0.14979,0.793273,0.140939,0.000854,0.118719,0.047802,-0.004123,-0.991768,-0.079511,0.057345,0.293417,0.002227,-0.06829,-0.058244,-0.018086,0.9958,0.041213,0.058144,-0.2613,0.002231
270,9,-0.070465,-0.260798,-0.194425,-0.942984,-0.187158,1.697653,-0.115115,0.000402,0.041679,0.055164,-0.074739,-0.994803,0.064898,1.378357,-0.129574,0.001352,-0.015681,0.049051,-0.00765,-0.998644,-0.037045,0.823778,-0.416936,0.000676,-0.285061,-0.053305,-0.442552,-0.848556,-0.151299,0.793526,0.141322,0.000981,0.118577,0.047844,-0.004043,-0.991783,-0.07951,0.057337,0.293435,0.002223,-0.068352,-0.058364,-0.018019,0.99579,0.041212,0.05815,-0.261292,0.002247
271,9.033333,-0.072367,-0.260324,-0.193905,-0.943078,-0.187402,1.697889,-0.112884,0.000413,0.040033,0.054846,-0.074362,-0.994917,0.064136,1.378128,-0.128883,0.001326,-0.015219,0.047706,-0.010748,-0.998688,-0.036554,0.82385,-0.415345,0.000632,-0.286904,-0.053695,-0.441368,-0.848526,-0.152859,0.793366,0.142025,0.000934,0.11704,0.048174,-0.00393,-0.99195,-0.079544,0.057306,0.293559,0.002227,-0.068349,-0.058504,-0.018022,0.995782,0.041206,0.058177,-0.261292,0.002254
272,9.066667,-0.076288,-0.259054,-0.194019,-0.943095,-0.187551,1.697809,-0.109206,0.000402,0.037069,0.055754,-0.0737,-0.995031,0.063441,1.377671,-0.127774,0.001266,-0.013667,0.045054,-0.011633,-0.998823,-0.036337,0.824353,-0.413703,0.000661,-0.289014,-0.05423,-0.440624,-0.848163,-0.154805,0.792421,0.143158,0.000887,0.115246,0.048712,-0.003536,-0.992136,-0.079621,0.05719,0.293759,0.002185,-0.068374,-0.058712,-0.017916,0.99577,0.041177,0.05819,-0.261288,0.002264
273,9.1,-0.08189,-0.257624,-0.194281,-0.942963,-0.187707,1.697473,-0.104375,0.000407,0.033403,0.057136,-0.073002,-0.995133,0.06262,1.377056,-0.126195,0.001219,-0.014078,0.043039,-0.012467,-0.998896,-0.036355,0.825597,-0.412397,0.000655,-0.290169,-0.057094,-0.438484,-0.848689,-0.156699,0.790558,0.144102,0.000914,0.113695,0.049289,-0.003393,-0.992287,-0.079643,0.057126,0.294008,0.002139,-0.068691,-0.05901,-0.017579,0.995736,0.041178,0.058165,-0.261235,0.002173
274,9.133333,-0.0885,-0.256676,-0.194881,-0.9425,-0.188113,1.696894,-0.098933,0.000382,0.028943,0.058661,-0.072678,-0.995208,0.061835,1.376436,-0.124336,0.001159,-0.014507,0.043374,-0.012182,-0.998879,-0.036589,0.827482,-0.411704,0.00065,-0.288603,-0.055894,-0.440479,-0.84827,-0.158646,0.788174,0.144831,0.001038,0.114181,0.049818,-0.003258,-0.992205,-0.079628,0.05707,0.294256,0.002197,-0.068937,-0.059196,-0.017436,0.995711,0.041156,0.058163,-0.261233,0.002173
275,9.166667,-0.095177,-0.255792,-0.195994,-0.941859,-0.188647,1.696104,-0.093169,0.000387,0.024303,0.060196,-0.072098,-0.995283,0.061032,1.375808,-0.122372,0.001181,-0.016187,0.041447,-0.0111,-0.998948,-0.037066,0.829703,-0.41189,0.00067,-0.289357,-0.056385,-0.440492,-0.847974,-0.160612,0.78549,0.144997,0.000924,0.11377,0.05001,-0.003072,-0.992243,-0.079635,0.057028,0.294357,0.002186,-0.06926,-0.059307,-0.017338,0.995683,0.041147,0.058166,-0.261268,0.002178
276,9.2,-0.101363,-0.255701,-0.197574,-0.940908,-0.189413,1.695135,-0.087362,0.000381,0.019478,0.061173,-0.072124,-0.995327,0.060238,1.37537,-0.120467,0.001108,-0.018166,0.041067,-0.010187,-0.998939,-0.037614,0.832067,-0.412843,0.000668,-0.291369,-0.055009,-0.440588,-0.847325,-0.162535,0.78293,0.144796,0.001093,0.113984,0.050028,-0.002949,-0.992218,-0.07962,0.057023,0.294386,0.002178,-0.070624,-0.059426,-0.016672,0.995592,0.041236,0.058132,-0.261256,0.002089
277,9.233333,-0.107755,-0.256492,-0.199193,-0.93964,-0.190246,1.694165,-0.081805,0.000403,0.015555,0.061787,-0.072069,-0.995363,0.059475,1.374914,-0.118683,0.001136,-0.021349,0.040535,-0.009724,-0.998903,-0.038279,0.83441,-0.414482,0.000729,-0.291123,-0.054803,-0.440504,-0.847467,-0.164339,0.780737,0.144015,0.00099,0.114403,0.049699,-0.002911,-0.992186,-0.079617,0.057062,0.294331,0.002156,-0.071026,-0.059445,-0.016726,0.995561,0.041253,0.058132,-0.261309,0.002084
278,9.266667,-0.111677,-0.256842,-0.200626,-0.938781,-0.191085,1.693228,-0.076851,0.000404,0.011406,0.061769,-0.072577,-0.995383,0.058778,1.374654,-0.117157,0.00111,-0.024656,0.039881,-0.00967,-0.998853,-0.038814,0.836523,-0.416664,0.000643,-0.29509,-0.054623,-0.438835,-0.846973,-0.166207,0.778934,0.1427,0.001077,0.115128,0.049208,-0.002787,-0.992127,-0.079627,0.057131,0.294171,0.002129,-0.070071,-0.068927,-0.009991,0.995108,0.042102,0.05655,-0.263158,0.002477
279,9.3,-0.115486,-0.257456,-0.201577,-0.937948,-0.191903,1.692434,-0.072518,0.000406,0.007483,0.06085,-0.072902,-0.995453,0.058007,1.374388,-0.115875,0.001126,-0.029167,0.039793,-0.008967,-0.998742,-0.039498,0.838291,-0.419267,0.000722,-0.297863,-0.054263,-0.435633,-0.847677,-0.167731,0.777359,0.141011,0.001042,0.115726,0.048849,-0.00287,-0.992075,-0.079634,0.057198,0.29399,0.002126,-0.070419,-0.068932,-0.010106,0.995082,0.042102,0.056553,-0.263174,0.002485
280,9.333333,-0.118585,-0.257989,-0.202545,-0.937206,-0.192782,1.691859,-0.06874,0.000386,0.003912,0.060024,-0.073354,-0.99549,0.057374,1.374316,-0.114686,0.001159,-0.032691,0.037895,-0.010434,-0.998692,-0.040234,0.839976,-0.422048,0.000705,-0.302422,-0.053039,-0.4338,-0.84708,-0.169044,0.776042,0.139237,0.001035,0.117851,0.048231,-0.002988,-0.991855,-0.079646,0.057268,0.293745,0.002165,-0.071113,-0.068563,-0.010517,0.995054,0.042091,0.056623,-0.2632,0.002498
281,9.366667,-0.120963,-0.258172,-0.203677,-0.936606,-0.193765,1.691658,-0.06538,0.000419,0.00093,0.058629,-0.073593,-0.995563,0.056728,1.37455,-0.113482,0.001149,-0.037185,0.036044,-0.012142,-0.998584,-0.041013,0.841626,-0.424777,0.000677,-0.306953,-0.053975,-0.432029,-0.846296,-0.169546,0.775006,0.137385,0.001022,0.120229,0.047487,-0.003313,-0.991604,-0.079535,0.057474,0.293412,0.002164,-0.071859,-0.067723,-0.011025,0.995052,0.042001,0.056771,-0.263215,0.002497
282,9.4,-0.122332,-0.258247,-0.204688,-0.936187,-0.194635,1.691796,-0.062471,0.000394,-0.00109,0.057468,-0.07351,-0.995637,0.056035,1.374975,-0.11207,0.00113,-0.037251,0.034744,-0.01477,-0.998593,-0.042086,0.8436,-0.427362,0.000741,-0.30758,-0.053766,-0.430368,-0.846928,-0.169547,0.774392,0.135686,0.001072,0.121602,0.047065,-0.00361,-0.991456,-0.079511,0.05758,0.29313,0.002186,-0.072319,-0.067522,-0.011177,0.995031,0.041958,0.056837,-0.263237,0.0025
283,9.433333,-0.123377,-0.258752,-0.204726,-0.935902,-0.195277,1.692344,-0.059882,0.000428,-0.002615,0.056773,-0.07383,-0.99565,0.055327,1.375545,-0.110361,0.001131,-0.04251,0.035138,-0.013509,-0.998387,-0.043456,0.845374,-0.429388,0.000747,-0.313114,-0.052224,-0.431444,-0.844445,-0.169101,0.773883,0.133981,0.001067,0.121,0.046549,-0.003985,-0.991553,-0.079615,0.057672,0.292944,0.002195,-0.073436,-0.067442,-0.011003,0.994956,0.04199,0.056932,-0.26327,0.002399
284,9.466667,-0.123894,-0.258763,-0.203619,-0.936072,-0.195857,1.69324,-0.057493,0.000409,-0.00381,0.056568,-0.073997,-0.995646,0.054467,1.376217,-0.108341,0.001175,-0.045728,0.034916,-0.013181,-0.998257,-0.045138,0.847231,-0.430662,0.000784,-0.314791,-0.050788,-0.431361,-0.843952,-0.168659,0.773708,0.132708,0.00104,0.120172,0.046394,-0.00449,-0.991658,-0.079675,0.057694,0.292927,0.002193,-0.073643,-0.067806,-0.010848,0.994918,0.041942,0.05697,-0.263285,0.002395
285,9.5,-0.124214,-0.25768,-0.202532,-0.936565,-0.196472,1.694264,-0.05528,0.000395,-0.004563,0.057013,-0.074269,-0.995597,0.053587,1.376958,-0.105892,0.001158,-0.049592,0.036107,-0.012674,-0.998036,-0.046825,0.849053,-0.430991,0.000779,-0.317486,-0.049607,-0.430798,-0.8433,-0.16793,0.77356,0.131895,0.001023,0.118826,0.046489,-0.004613,-0.991816,-0.079722,0.057683,0.293065,0.002206,-0.073955,-0.068506,-0.01065,0.994849,0.041972,0.056946,-0.263271,0.002395
286,9.533333,-0.124018,-0.255723,-0.202008,-0.937239,-0.197342,1.69539,-0.052981,0.000411,-0.005132,0.057927,-0.074577,-0.995518,0.052638,1.377858,-0.103025,0.001153,-0.052422,0.038251,-0.00981,-0.997844,-0.048566,0.850741,-0.430254,0.000753,-0.318469,-0.046935,-0.43375,-0.841567,-0.167382,0.773544,0.132125,0.000984,0.116588,0.046729,-0.004783,-0.992069,-0.079767,0.057599,0.293254,0.002225,-0.074072,-0.070144,-0.010116,0.994732,0.042008,0.05685,-0.263306,0.002416
287,9.566667,-0.12334,-0.25376,-0.202105,-0.937842,-0.198453,1.696534,-0.050615,0.00043,-0.020178,0.039313,-0.079233,-0.995876,0.051673,1.37985,-0.10666,0.002203,-0.052363,0.040627,-0.007832,-0.997771,-0.050199,0.85232,-0.428111,0.000805,-0.317171,-0.043761,-0.437366,-0.840356,-0.167124,0.773774,0.133537,0.000945,0.113646,0.047038,-0.00506,-0.992394,-0.079841,0.057542,0.293463,0.002212,-0.073855,-0.070573,-0.009839,0.99472,0.042019,0.056807,-0.263335,0.002401
288,9.6,-0.122172,-0.251667,-0.201751,-0.938634,-0.199907,1.697751,-0.048072,0.000401,-0.020186,0.040463,-0.080152,-0.995757,0.050566,1.381067,-0.102948,0.002161,-0.053766,0.043449,-0.006131,-0.997589,-0.051473,0.853845,-0.424614,0.000838,-0.31777,-0.043969,-0.437457,-0.840072,-0.167368,0.774286,0.135849,0.001065,0.110156,0.04784,-0.00519,-0.992749,-0.079938,0.057423,0.293849,0.002176,-0.073651,-0.070536,-0.010181,0.994734,0.042065,0.056825,-0.263307,0.002389
289,9.633333,-0.121046,-0.250149,-0.201995,-0.939133,-0.201827,1.698981,-0.045141,0.000436,-0.019705,0.04149,-0.081301,-0.995631,0.049275,1.38254,-0.098843,0.002148,-0.051465,0.045301,-0.005332,-0.997633,-0.052343,0.855101,-0.419623,0.000727,-0.31863,-0.043002,-0.43894,-0.839022,-0.168054,0.775144,0.138998,0.001037,0.108365,0.048306,-0.005237,-0.992923,-0.079983,0.057337,0.294157,0.002221,-0.07372,-0.070011,-0.010636,0.994762,0.042197,0.056804,-0.263299,0.002334
290,9.666667,-0.119262,-0.248988,-0.202833,-0.93949,-0.204122,1.7002,-0.041855,0.000374,-0.01865,0.04184,-0.082717,-0.99552,0.048038,1.384306,-0.094349,0.00217,-0.047595,0.04442,-0.005325,-0.997864,-0.0528,0.855975,-0.413338,0.000822,-0.316938,-0.042187,-0.44042,-0.838929,-0.169222,0.776831,0.143079,0.000987,0.105004,0.048636,-0.005043,-0.993269,-0.079997,0.057179,0.294437,0.002208,-0.072837,-0.070307,-0.010924,0.994803,0.042214,0.056723,-0.263351,0.002415
291,9.7,-0.116936,-0.248297,-0.205064,-0.939481,-0.206729,1.701439,-0.038166,0.00038,-0.01785,0.041661,-0.083972,-0.995437,0.046803,1.386329,-0.089492,0.002126,-0.044338,0.043837,-0.007031,-0.99803,-0.052646,0.856709,-0.40598,0.000768,-0.317197,-0.041008,-0.441778,-0.838175,-0.170656,0.778914,0.147774,0.000969,0.101945,0.048883,-0.0047,-0.993577,-0.080053,0.056969,0.294717,0.002217,-0.07226,-0.069982,-0.01119,0.994865,0.042286,0.056681,-0.263359,0.002433
292,9.733333,-0.114663,-0.247904,-0.20762,-0.939303,-0.209356,1.702862,-0.034006,0.000406,-0.016987,0.041478,-0.084985,-0.995374,0.04556,1.388579,-0.084156,0.002195,-0.045012,0.042155,-0.008192,-0.998063,-0.052172,0.857307,-0.397787,0.000689,-0.316232,-0.040448,-0.441003,-0.838974,-0.172544,0.781737,0.153291,0.001194,0.099789,0.049169,-0.004734,-0.993782,-0.080037,0.056898,0.295014,0.002196,-0.071756,-0.069804,-0.011319,0.994912,0.042365,0.056637,-0.263356,0.002418
293,9.766667,-0.112529,-0.247317,-0.209693,-0.939255,-0.211679,1.704728,-0.02942,0.000371,-0.01567,0.04134,-0.085354,-0.995369,0.044272,1.390887,-0.078231,0.002144,-0.042915,0.041935,-0.010947,-0.998138,-0.051553,0.858011,-0.389117,0.000668,-0.31675,-0.039852,-0.440568,-0.839036,-0.174438,0.784901,0.159502,0.001098,0.094735,0.04982,-0.004706,-0.994244,-0.080089,0.056755,0.295426,0.002083,-0.070699,-0.069435,-0.011378,0.995013,0.042412,0.056581,-0.263307,0.002402
294,9.8,-0.111,-0.247186,-0.210111,-0.939378,-0.213463,1.707111,-0.024316,0.000359,-0.014203,0.041582,-0.085406,-0.995377,0.042907,1.393319,-0.071725,0.002159,-0.04092,0.041259,-0.012699,-0.99823,-0.050904,0.858727,-0.380329,0.000666,-0.315694,-0.039531,-0.438205,-0.840685,-0.176503,0.788182,0.166383,0.001118,0.088293,0.050608,-0.004876,-0.994796,-0.080174,0.056581,0.295885,0.002068,-0.069394,-0.068853,-0.01171,0.995142,0.042461,0.056531,-0.263218,0.002338
295,9.833333,-0.10853,-0.246067,-0.209165,-0.940172,-0.214751,1.709952,-0.018844,0.000342,-0.01268,0.04278,-0.085219,-0.995363,0.041301,1.395672,-0.064557,0.002115,-0.03834,0.04225,-0.01563,-0.998249,-0.050486,0.859642,-0.371224,0.000673,-0.31518,-0.038474,-0.43757,-0.841258,-0.178469,0.791492,0.173637,0.00113,0.083642,0.051428,-0.005144,-0.995155,-0.080208,0.056433,0.296448,0.002035,-0.06685,-0.068595,-0.01097,0.995342,0.042473,0.056548,-0.263051,0.002286
296,9.866667,-0.107439,-0.24496,-0.207249,-0.94101,-0.215782,1.713071,-0.013066,0.000323,-0.011161,0.044216,-0.08464,-0.995368,0.039639,1.398029,-0.056974,0.002183,-0.037537,0.04509,-0.015772,-0.998153,-0.050382,0.860748,-0.362061,0.000678,-0.314575,-0.037722,-0.439206,-0.840665,-0.180376,0.794362,0.181522,0.001189,0.077433,0.052015,-0.005585,-0.995624,-0.080228,0.056298,0.296997,0.001973,-0.064546,-0.068994,-0.009819,0.995478,0.042479,0.056376,-0.262994,0.002279
297,9.9,-0.106077,-0.243293,-0.204896,-0.942111,-0.216763,1.716147,-0.007001,0.000338,-0.009979,0.0465,-0.084047,-0.995326,0.037748,1.400109,-0.048963,0.002158,-0.035326,0.048431,-0.016545,-0.998065,-0.050661,0.861968,-0.352797,0.000633,-0.311532,-0.036938,-0.44069,-0.841056,-0.182318,0.796916,0.189917,0.001093,0.070408,0.052984,-0.005423,-0.996095,-0.080419,0.055905,0.297829,0.001845,-0.062008,-0.069932,-0.008303,0.995588,0.042398,0.056152,-0.262933,0.002319
298,9.933333,-0.104505,-0.24072,-0.202953,-0.943368,-0.218031,1.718993,-0.000758,0.000312,-0.008646,0.049559,-0.083251,-0.995258,0.035645,1.402042,-0.040573,0.002107,-0.033569,0.051106,-0.015907,-0.998002,-0.051474,0.863273,-0.343488,0.000665,-0.308621,-0.035921,-0.441844,-0.841568,-0.184674,0.79904,0.198663,0.001037,0.064909,0.053879,-0.005633,-0.99642,-0.080539,0.055608,0.298582,0.00183,-0.06121,-0.070199,-0.008026,0.995621,0.042395,0.056228,-0.262819,0.002222
299,9.966667,-0.103293,-0.237416,-0.201783,-0.944589,-0.2197,1.721558,0.00565,0.000331,-0.007464,0.053441,-0.082035,-0.995168,0.033159,1.403698,-0.031967,0.002114,-0.03212,0.055143,-0.015084,-0.997848,-0.052672,0.864708,-0.334048,0.0007,-0.307645,-0.034149,-0.444832,-0.840424,-0.18738,0.800886,0.207745,0.001175,0.060055,0.054962,-0.005886,-0.996663,-0.080531,0.055388,0.299235,0.001898,-0.057984,-0.070027,-0.006541,0.995837,0.042294,0.05621,-0.262701,0.002178
300,10,-0.102666,-0.23399,-0.201064,-0.945665,-0.221816,1.723791,0.012278,0.000358,-0.007255,0.056974,-0.081389,-0.995026,0.030755,1.405377,-0.023474,0.002118,-0.031552,0.058533,-0.01353,-0.997695,-0.054355,0.866423,-0.324667,0.000669,-0.303265,-0.035029,-0.448551,-0.840003,-0.190389,0.802463,0.216927,0.001245,0.054029,0.056445,-0.00636,-0.996923,-0.080501,0.055315,0.299911,0.001949,-0.054256,-0.070849,-0.003861,0.996003,0.042236,0.055897,-0.262592,0.002228
301,10.033333,-0.102444,-0.230758,-0.200825,-0.946533,-0.224284,1.72573,0.018994,0.00032,-0.006963,0.061027,-0.08075,-0.99484,0.028071,1.406986,-0.015007,0.002136,-0.034116,0.060236,-0.011327,-0.997537,-0.056016,0.868199,-0.31582,0.000647,-0.299863,-0.034762,-0.44896,-0.841016,-0.193899,0.803849,0.22587,0.001214,0.049186,0.057041,-0.006152,-0.997141,-0.080627,0.055054,0.300455,0.001819,-0.051145,-0.07233,-0.000851,0.996068,0.042216,0.055559,-0.262465,0.002256
302,10.066667,-0.102365,-0.227333,-0.200893,-0.947356,-0.227056,1.727452,0.025796,0.000324,-0.007049,0.065079,-0.08011,-0.994634,0.02517,1.408512,-0.006658,0.002127,-0.0351,0.060835,-0.010753,-0.997473,-0.057766,0.870156,-0.307795,0.000665,-0.297278,-0.033514,-0.451956,-0.84038,-0.197908,0.80516,0.234313,0.001123,0.045151,0.058086,-0.006166,-0.997271,-0.08061,0.054887,0.301031,0.001782,-0.04801,-0.073781,0.002287,0.996116,0.042181,0.055182,-0.262323,0.00225
303,10.1,-0.10223,-0.223529,-0.201193,-0.948211,-0.229959,1.729045,0.032525,0.000393,-0.007387,0.068835,-0.079703,-0.994412,0.022186,1.409945,0.001396,0.00212,-0.036916,0.063554,-0.009495,-0.99725,-0.059319,0.872101,-0.30068,0.00066,-0.293842,-0.032182,-0.453037,-0.841058,-0.202494,0.806535,0.242465,0.00119,0.040955,0.05899,-0.006582,-0.997396,-0.080601,0.05477,0.301469,0.001765,-0.003065,-0.071155,0.032957,0.996916,0.042515,0.049282,-0.262568,0.001055
304,10.133333,-0.10202,-0.220371,-0.201409,-0.948927,-0.232994,1.730491,0.039153,0.000434,-0.008109,0.071617,-0.079508,-0.994225,0.019256,1.411345,0.009091,0.002159,-0.036924,0.067199,-0.010095,-0.997005,-0.060634,0.874019,-0.294183,0.000654,-0.292559,-0.029704,-0.452725,-0.841765,-0.207436,0.807789,0.249706,0.001171,0.03763,0.059927,-0.006478,-0.997472,-0.080646,0.054778,0.301759,0.001654,0.005215,-0.071324,0.039027,0.996676,0.042425,0.048615,-0.262342,0.000995
305,10.166667,-0.102088,-0.218147,-0.202048,-0.949298,-0.236049,1.731728,0.045647,0.000454,-0.009005,0.073498,-0.079163,-0.994108,0.016463,1.412685,0.016316,0.002193,-0.037882,0.068842,-0.010696,-0.996851,-0.061865,0.875781,-0.288318,0.000656,-0.289889,-0.027761,-0.453265,-0.842463,-0.212789,0.809221,0.256309,0.001123,0.034876,0.06051,-0.006632,-0.997536,-0.080622,0.054725,0.302021,0.00159,0.010559,-0.071948,0.04388,0.996387,0.042311,0.04825,-0.262124,0.000957
306,10.2,-0.101593,-0.216586,-0.203198,-0.949463,-0.239009,1.732921,0.051888,0.000466,-0.009302,0.074345,-0.078411,-0.994102,0.013796,1.414009,0.023046,0.002209,-0.037603,0.069645,-0.011566,-0.996796,-0.063017,0.877201,-0.282724,0.000729,-0.290357,-0.024337,-0.455009,-0.841467,-0.218463,0.810973,0.26224,0.001185,0.03239,0.060933,-0.006856,-0.997593,-0.080635,0.054651,0.30222,0.001594,0.01623,-0.07321,0.050743,0.995893,0.042316,0.047886,-0.26212,0.001008
307,10.233333,-0.101238,-0.215675,-0.203431,-0.949658,-0.241457,1.734272,0.057864,0.000507,-0.009529,0.074055,-0.077451,-0.994196,0.011272,1.415192,0.029218,0.002214,-0.037191,0.071215,-0.014076,-0.996668,-0.064363,0.878499,-0.277443,0.000682,-0.290444,-0.023266,-0.45104,-0.843602,-0.224428,0.813278,0.267575,0.001326,0.029828,0.061047,-0.00672,-0.997666,-0.080748,0.05447,0.302468,0.001522,0.016672,-0.07454,0.05407,0.995612,0.042227,0.047911,-0.262143,0.00115
308,10.266667,-0.101189,-0.216297,-0.202241,-0.949776,-0.243277,1.735885,0.063659,0.000519,-0.00963,0.073512,-0.076303,-0.994325,0.008671,1.416112,0.034962,0.002257,-0.038328,0.073187,-0.013556,-0.996489,-0.066076,0.879226,-0.272344,0.000672,-0.292058,-0.022553,-0.445311,-0.846104,-0.23042,0.815762,0.272552,0.001227,0.027268,0.061289,-0.007015,-0.997723,-0.080714,0.054419,0.302661,0.001459,0.018997,-0.075064,0.05828,0.995293,0.042059,0.047844,-0.26193,0.001285
309,10.3,-0.100876,-0.216708,-0.199606,-0.950273,-0.244673,1.737612,0.069057,0.000518,-0.008971,0.073616,-0.075226,-0.994405,0.005984,1.416946,0.040434,0.00225,-0.038019,0.074379,-0.015185,-0.996389,-0.068303,0.87962,-0.267236,0.00069,-0.295406,-0.021208,-0.442807,-0.84629,-0.235896,0.818249,0.276892,0.001276,0.023955,0.061742,-0.007664,-0.997775,-0.080664,0.054476,0.302797,0.001475,0.020372,-0.076189,0.061787,0.994969,0.041807,0.04796,-0.261677,0.001236
310,10.333333,-0.101806,-0.216854,-0.197085,-0.950667,-0.246025,1.739246,0.073905,0.000507,-0.010241,0.072577,-0.074425,-0.994529,0.004138,1.417549,0.045128,0.00102,-0.037537,0.074743,-0.01503,-0.996383,-0.071014,0.87975,-0.262114,0.000659,-0.296026,-0.017889,-0.439161,-0.848049,-0.2409,0.820231,0.280659,0.001168,0.022239,0.062012,-0.008167,-0.997794,-0.080671,0.054443,0.30294,0.001511,0.025513,-0.077619,0.06622,0.994454,0.041535,0.04795,-0.261488,0.001338
311,10.366667,-0.101674,-0.216146,-0.195503,-0.951169,-0.247549,1.740571,0.078202,0.000525,-0.009694,0.073909,-0.073666,-0.994493,0.001754,1.418212,0.049982,0.000986,-0.036374,0.075432,-0.015526,-0.996366,-0.074388,0.880064,-0.25686,0.000728,-0.296118,-0.015352,-0.437414,-0.848969,-0.2452,0.821721,0.284117,0.001068,0.020634,0.062162,-0.008649,-0.997815,-0.080689,0.054455,0.303048,0.001546,0.030026,-0.07944,0.06946,0.993963,0.041161,0.04786,-0.26129,0.001657
312,10.4,-0.101302,-0.214102,-0.194774,-0.95182,-0.249272,1.741599,0.081711,0.000541,-0.009471,0.076231,-0.072472,-0.994408,-0.000583,1.418713,0.054518,0.000969,-0.034922,0.076174,-0.013122,-0.996396,-0.078382,0.88076,-0.251476,0.000703,-0.295415,-0.013746,-0.439858,-0.847978,-0.248876,0.822554,0.287524,0.001209,0.018784,0.062235,-0.009314,-0.997841,-0.080745,0.054506,0.303093,0.001589,-0.016723,-0.060899,0.007417,0.997976,0.038264,0.061907,-0.254829,0.002311
313,10.433333,-0.101044,-0.211146,-0.194976,-0.952466,-0.251053,1.742379,0.084576,0.000557,-0.009158,0.07952,-0.071658,-0.994212,-0.002627,1.419236,0.058912,0.000961,-0.033711,0.078112,-0.008165,-0.996341,-0.082639,0.881837,-0.246185,0.000677,-0.2938,-0.01137,-0.442084,-0.847416,-0.252011,0.82273,0.290736,0.001252,0.017259,0.061931,-0.010334,-0.997878,-0.080858,0.054625,0.303051,0.001616,-0.00934,-0.06551,0.007905,0.997777,0.037603,0.062364,-0.253913,0.002118
314,10.466667,-0.100179,-0.206924,-0.195538,-0.953369,-0.252768,1.743011,0.086809,0.00061,-0.009353,0.083262,-0.070432,-0.993992,-0.004348,1.419607,0.062845,0.000943,-0.031949,0.081085,-0.001876,-0.996193,-0.086903,0.883237,-0.241093,0.000725,-0.290739,-0.010012,-0.442887,-0.84807,-0.254875,0.822676,0.293582,0.001189,0.016193,0.061247,-0.011255,-0.997928,-0.081045,0.054814,0.302959,0.001613,-0.005093,-0.079985,0.006617,0.996761,0.03697,0.063459,-0.255585,0.002269
315,10.5,-0.099604,-0.202577,-0.196438,-0.954177,-0.254137,1.74353,0.088551,0.000615,-0.000401,0.096893,-0.07464,-0.992492,-0.007489,1.42291,0.069416,0.001907,-0.028939,0.084378,0.005306,-0.995999,-0.09076,0.884885,-0.236124,0.000685,-0.288379,-0.008873,-0.445823,-0.847349,-0.257371,0.822423,0.29579,0.001132,0.015351,0.060957,-0.012343,-0.997946,-0.081182,0.055026,0.302839,0.001617,0.00106,-0.08699,0.008194,0.996175,0.035976,0.063986,-0.254519,0.001951
